Reporter,Partner,Product categories,Indicator Type,Indicator,Year,Indicator Value
"Serbia, FR(Serbia/Montenegro)",World,Mach and Elec,Export,Export(US$ Mil),2011,1600.08
"Serbia, FR(Serbia/Montenegro)",World,Metals,Export,Export(US$ Mil),2011,2615.98
"Serbia, FR(Serbia/Montenegro)",World,Minerals,Export,Export(US$ Mil),2011,91.77
"Serbia, FR(Serbia/Montenegro)",World,Miscellaneous,Export,Export(US$ Mil),2011,796.35
"Serbia, FR(Serbia/Montenegro)",World,Plastic or Rubber,Export,Export(US$ Mil),2011,1058.09
"Serbia, FR(Serbia/Montenegro)",World,Raw materials,Export,Export(US$ Mil),2011,1618.12
"Serbia, FR(Serbia/Montenegro)",World,Stone and Glass,Export,Export(US$ Mil),2011,167.58
"Serbia, FR(Serbia/Montenegro)",World,Textiles and Clothing,Export,Export(US$ Mil),2011,606.51
"Serbia, FR(Serbia/Montenegro)",World,Transportation,Export,Export(US$ Mil),2011,379.43
"Serbia, FR(Serbia/Montenegro)",World,Vegetable,Export,Export(US$ Mil),2011,1381.77
"Serbia, FR(Serbia/Montenegro)",World,Wood,Export,Export(US$ Mil),2011,576.33
"Serbia, FR(Serbia/Montenegro)",World,Capital goods,Import,Import(US$ Mil),2011,3714.49
"Serbia, FR(Serbia/Montenegro)",World,Consumer goods,Import,Import(US$ Mil),2011,6784.04
"Serbia, FR(Serbia/Montenegro)",World,Intermediate goods,Import,Import(US$ Mil),2011,5512.23
"Serbia, FR(Serbia/Montenegro)",World,Raw materials,Import,Import(US$ Mil),2011,2301.06
Singapore,World,Animal,Export,Export(US$ Mil),2011,880.41
Singapore,World,Capital goods,Export,Export(US$ Mil),2011,186659.13
Singapore,World,Chemicals,Export,Export(US$ Mil),2011,39433.49
Singapore,World,Consumer goods,Export,Export(US$ Mil),2011,121241.6
Singapore,World,Food Products,Export,Export(US$ Mil),2011,6514.06
Singapore,World,Footwear,Export,Export(US$ Mil),2011,309.89
Singapore,World,Fuels,Export,Export(US$ Mil),2011,80984.66
Singapore,World,Hides and Skins,Export,Export(US$ Mil),2011,682.28
Singapore,World,Intermediate goods,Export,Export(US$ Mil),2011,64695.89
Singapore,World,Mach and Elec,Export,Export(US$ Mil),2011,176367.71
Singapore,World,Metals,Export,Export(US$ Mil),2011,11240.12
Singapore,World,Minerals,Export,Export(US$ Mil),2011,129.27
Singapore,World,Miscellaneous,Export,Export(US$ Mil),2011,47149.2
Singapore,World,Plastic or Rubber,Export,Export(US$ Mil),2011,15510.6
Singapore,World,Raw materials,Export,Export(US$ Mil),2011,2947.63
Singapore,World,Stone and Glass,Export,Export(US$ Mil),2011,6611.47
Singapore,World,Textiles and Clothing,Export,Export(US$ Mil),2011,2038.99
Singapore,World,Transportation,Export,Export(US$ Mil),2011,15940.24
Singapore,World,Vegetable,Export,Export(US$ Mil),2011,1681.23
Singapore,World,Wood,Export,Export(US$ Mil),2011,4029.99
Singapore,World,Capital goods,Import,Import(US$ Mil),2011,146163.49
Singapore,World,Consumer goods,Import,Import(US$ Mil),2011,125339.48
Singapore,World,Intermediate goods,Import,Import(US$ Mil),2011,48654.76
Singapore,World,Raw materials,Import,Import(US$ Mil),2011,39331.39
Solomon Islands,World,Animal,Export,Export(US$ Mil),2011,2.43
Solomon Islands,World,Capital goods,Export,Export(US$ Mil),2011,0.48
Solomon Islands,World,Chemicals,Export,Export(US$ Mil),2011,0.0
Solomon Islands,World,Consumer goods,Export,Export(US$ Mil),2011,1.52
Solomon Islands,World,Food Products,Export,Export(US$ Mil),2011,17.0
Solomon Islands,World,Footwear,Export,Export(US$ Mil),2011,0.0
Solomon Islands,World,Fuels,Export,Export(US$ Mil),2011,0.02
Solomon Islands,World,Hides and Skins,Export,Export(US$ Mil),2011,0.0
Solomon Islands,World,Intermediate goods,Export,Export(US$ Mil),2011,44.21
Solomon Islands,World,Mach and Elec,Export,Export(US$ Mil),2011,0.47
Solomon Islands,World,Metals,Export,Export(US$ Mil),2011,0.25
Solomon Islands,World,Minerals,Export,Export(US$ Mil),2011,0.54
Solomon Islands,World,Miscellaneous,Export,Export(US$ Mil),2011,122.73
Solomon Islands,World,Plastic or Rubber,Export,Export(US$ Mil),2011,0.1
Solomon Islands,World,Raw materials,Export,Export(US$ Mil),2011,248.97
Solomon Islands,World,Stone and Glass,Export,Export(US$ Mil),2011,0.0
Solomon Islands,World,Textiles and Clothing,Export,Export(US$ Mil),2011,0.0
Solomon Islands,World,Transportation,Export,Export(US$ Mil),2011,0.13
Solomon Islands,World,Vegetable,Export,Export(US$ Mil),2011,66.0
Solomon Islands,World,Wood,Export,Export(US$ Mil),2011,207.74
Solomon Islands,World,Capital goods,Import,Import(US$ Mil),2011,49.55
Solomon Islands,World,Consumer goods,Import,Import(US$ Mil),2011,190.67
Solomon Islands,World,Intermediate goods,Import,Import(US$ Mil),2011,16.29
Solomon Islands,World,Raw materials,Import,Import(US$ Mil),2011,20.78
El Salvador,World,Animal,Export,Export(US$ Mil),2011,38.55
El Salvador,World,Capital goods,Export,Export(US$ Mil),2011,270.82
El Salvador,World,Chemicals,Export,Export(US$ Mil),2011,239.97
El Salvador,World,Consumer goods,Export,Export(US$ Mil),2011,3380.88
El Salvador,World,Food Products,Export,Export(US$ Mil),2011,535.35
El Salvador,World,Footwear,Export,Export(US$ Mil),2011,41.9
El Salvador,World,Fuels,Export,Export(US$ Mil),2011,181.63
El Salvador,World,Hides and Skins,Export,Export(US$ Mil),2011,10.29
El Salvador,World,Intermediate goods,Export,Export(US$ Mil),2011,749.6
El Salvador,World,Mach and Elec,Export,Export(US$ Mil),2011,266.77
El Salvador,World,Metals,Export,Export(US$ Mil),2011,294.52
El Salvador,World,Minerals,Export,Export(US$ Mil),2011,3.31
El Salvador,World,Miscellaneous,Export,Export(US$ Mil),2011,261.84
El Salvador,World,Plastic or Rubber,Export,Export(US$ Mil),2011,278.51
El Salvador,World,Raw materials,Export,Export(US$ Mil),2011,716.82
El Salvador,World,Stone and Glass,Export,Export(US$ Mil),2011,133.19
El Salvador,World,Textiles and Clothing,Export,Export(US$ Mil),2011,2122.49
El Salvador,World,Transportation,Export,Export(US$ Mil),2011,8.73
El Salvador,World,Vegetable,Export,Export(US$ Mil),2011,597.27
El Salvador,World,Wood,Export,Export(US$ Mil),2011,293.86
El Salvador,World,Capital goods,Import,Import(US$ Mil),2011,1374.69
El Salvador,World,Consumer goods,Import,Import(US$ Mil),2011,4016.83
El Salvador,World,Intermediate goods,Import,Import(US$ Mil),2011,3008.77
El Salvador,World,Raw materials,Import,Import(US$ Mil),2011,1292.18
Sao Tome and Principe,World,Animal,Export,Export(US$ Mil),2011,0.03
Sao Tome and Principe,World,Capital goods,Export,Export(US$ Mil),2011,0.06
Sao Tome and Principe,World,Chemicals,Export,Export(US$ Mil),2011,0.0
Sao Tome and Principe,World,Consumer goods,Export,Export(US$ Mil),2011,5.59
Sao Tome and Principe,World,Food Products,Export,Export(US$ Mil),2011,5.43
Sao Tome and Principe,World,Footwear,Export,Export(US$ Mil),2011,0.01
Sao Tome and Principe,World,Fuels,Export,Export(US$ Mil),2011,5.1
Sao Tome and Principe,World,Hides and Skins,Export,Export(US$ Mil),2011,0.03
Sao Tome and Principe,World,Intermediate goods,Export,Export(US$ Mil),2011,0.02
Sao Tome and Principe,World,Mach and Elec,Export,Export(US$ Mil),2011,0.04
Sao Tome and Principe,World,Metals,Export,Export(US$ Mil),2011,0.04
Sao Tome and Principe,World,Miscellaneous,Export,Export(US$ Mil),2011,0.04
Sao Tome and Principe,World,Plastic or Rubber,Export,Export(US$ Mil),2011,0.01
Sao Tome and Principe,World,Raw materials,Export,Export(US$ Mil),2011,5.37
Sao Tome and Principe,World,Stone and Glass,Export,Export(US$ Mil),2011,0.0
Sao Tome and Principe,World,Textiles and Clothing,Export,Export(US$ Mil),2011,0.03
Sao Tome and Principe,World,Transportation,Export,Export(US$ Mil),2011,0.09
Sao Tome and Principe,World,Vegetable,Export,Export(US$ Mil),2011,0.19
Sao Tome and Principe,World,Wood,Export,Export(US$ Mil),2011,0.0
Sao Tome and Principe,World,Capital goods,Import,Import(US$ Mil),2011,25.5
Sao Tome and Principe,World,Consumer goods,Import,Import(US$ Mil),2011,71.91
Sao Tome and Principe,World,Intermediate goods,Import,Import(US$ Mil),2011,22.88
Sao Tome and Principe,World,Raw materials,Import,Import(US$ Mil),2011,11.91
Suriname,World,Animal,Export,Export(US$ Mil),2011,4.44
Suriname,World,Capital goods,Export,Export(US$ Mil),2011,60.9
Suriname,World,Chemicals,Export,Export(US$ Mil),2011,6.51
Suriname,World,Consumer goods,Export,Export(US$ Mil),2011,311.65
Suriname,World,Food Products,Export,Export(US$ Mil),2011,48.74
Suriname,World,Footwear,Export,Export(US$ Mil),2011,0.16
Suriname,World,Fuels,Export,Export(US$ Mil),2011,220.86
Suriname,World,Hides and Skins,Export,Export(US$ Mil),2011,0.12
Suriname,World,Intermediate goods,Export,Export(US$ Mil),2011,25.87
Suriname,World,Mach and Elec,Export,Export(US$ Mil),2011,50.1
Suriname,World,Metals,Export,Export(US$ Mil),2011,23.1
Suriname,World,Minerals,Export,Export(US$ Mil),2011,0.15
Suriname,World,Miscellaneous,Export,Export(US$ Mil),2011,2034.59
Suriname,World,Plastic or Rubber,Export,Export(US$ Mil),2011,4.26
Suriname,World,Raw materials,Export,Export(US$ Mil),2011,40.34
Suriname,World,Stone and Glass,Export,Export(US$ Mil),2011,1.05
Suriname,World,Textiles and Clothing,Export,Export(US$ Mil),2011,0.83
Suriname,World,Transportation,Export,Export(US$ Mil),2011,9.9
Suriname,World,Vegetable,Export,Export(US$ Mil),2011,45.9
Suriname,World,Wood,Export,Export(US$ Mil),2011,16.19
Suriname,World,Capital goods,Import,Import(US$ Mil),2011,350.48
Suriname,World,Consumer goods,Import,Import(US$ Mil),2011,879.52
Suriname,World,Intermediate goods,Import,Import(US$ Mil),2011,328.4
Suriname,World,Raw materials,Import,Import(US$ Mil),2011,63.52
Slovak Republic,World,Animal,Export,Export(US$ Mil),2011,812.93
Slovak Republic,World,Capital goods,Export,Export(US$ Mil),2011,21416.43
Slovak Republic,World,Chemicals,Export,Export(US$ Mil),2011,2366.34
Slovak Republic,World,Consumer goods,Export,Export(US$ Mil),2011,32464.63
Slovak Republic,World,Food Products,Export,Export(US$ Mil),2011,1564.84
Slovak Republic,World,Footwear,Export,Export(US$ Mil),2011,1328.17
Slovak Republic,World,Fuels,Export,Export(US$ Mil),2011,5047.94
Slovak Republic,World,Hides and Skins,Export,Export(US$ Mil),2011,250.42
Slovak Republic,World,Intermediate goods,Export,Export(US$ Mil),2011,13989.28
Slovak Republic,World,Mach and Elec,Export,Export(US$ Mil),2011,25091.75
Slovak Republic,World,Metals,Export,Export(US$ Mil),2011,9562.35
Slovak Republic,World,Minerals,Export,Export(US$ Mil),2011,437.72
Slovak Republic,World,Miscellaneous,Export,Export(US$ Mil),2011,2882.53
Slovak Republic,World,Plastic or Rubber,Export,Export(US$ Mil),2011,4458.14
Slovak Republic,World,Raw materials,Export,Export(US$ Mil),2011,2922.33
Slovak Republic,World,Stone and Glass,Export,Export(US$ Mil),2011,1129.91
Slovak Republic,World,Textiles and Clothing,Export,Export(US$ Mil),2011,2068.99
Slovak Republic,World,Transportation,Export,Export(US$ Mil),2011,17309.96
Slovak Republic,World,Vegetable,Export,Export(US$ Mil),2011,1579.03
Slovak Republic,World,Wood,Export,Export(US$ Mil),2011,2596.24
Slovak Republic,World,Capital goods,Import,Import(US$ Mil),2011,27522.94
Slovak Republic,World,Consumer goods,Import,Import(US$ Mil),2011,24396.39
Slovak Republic,World,Intermediate goods,Import,Import(US$ Mil),2011,13884.43
Slovak Republic,World,Raw materials,Import,Import(US$ Mil),2011,9098.13
Slovenia,World,Animal,Export,Export(US$ Mil),2011,335.79
Slovenia,World,Capital goods,Export,Export(US$ Mil),2011,7216.46
Slovenia,World,Chemicals,Export,Export(US$ Mil),2011,4184.95
Slovenia,World,Consumer goods,Export,Export(US$ Mil),2011,12701.81
Slovenia,World,Food Products,Export,Export(US$ Mil),2011,554.88
Slovenia,World,Footwear,Export,Export(US$ Mil),2011,160.83
Slovenia,World,Fuels,Export,Export(US$ Mil),2011,1662.64
Slovenia,World,Hides and Skins,Export,Export(US$ Mil),2011,140.85
Slovenia,World,Intermediate goods,Export,Export(US$ Mil),2011,7461.66
Slovenia,World,Mach and Elec,Export,Export(US$ Mil),2011,6826.38
Slovenia,World,Metals,Export,Export(US$ Mil),2011,3835.81
Slovenia,World,Minerals,Export,Export(US$ Mil),2011,89.87
Slovenia,World,Miscellaneous,Export,Export(US$ Mil),2011,1892.7
Slovenia,World,Plastic or Rubber,Export,Export(US$ Mil),2011,1974.36
Slovenia,World,Raw materials,Export,Export(US$ Mil),2011,1291.46
Slovenia,World,Stone and Glass,Export,Export(US$ Mil),2011,492.91
Slovenia,World,Textiles and Clothing,Export,Export(US$ Mil),2011,976.4
Slovenia,World,Transportation,Export,Export(US$ Mil),2011,3786.76
Slovenia,World,Vegetable,Export,Export(US$ Mil),2011,328.93
Slovenia,World,Wood,Export,Export(US$ Mil),2011,1740.1
Slovenia,World,Capital goods,Import,Import(US$ Mil),2011,6814.28
Slovenia,World,Consumer goods,Import,Import(US$ Mil),2011,13092.27
Slovenia,World,Intermediate goods,Import,Import(US$ Mil),2011,8839.99
Slovenia,World,Raw materials,Import,Import(US$ Mil),2011,2173.56
Sweden,World,Animal,Export,Export(US$ Mil),2011,3264.89
Sweden,World,Capital goods,Export,Export(US$ Mil),2011,64562.29
Sweden,World,Chemicals,Export,Export(US$ Mil),2011,14734.9
Sweden,World,Consumer goods,Export,Export(US$ Mil),2011,54351.93
Sweden,World,Food Products,Export,Export(US$ Mil),2011,3592.43
Sweden,World,Footwear,Export,Export(US$ Mil),2011,386.53
Sweden,World,Fuels,Export,Export(US$ Mil),2011,13653.89
Sweden,World,Hides and Skins,Export,Export(US$ Mil),2011,363.0
Sweden,World,Intermediate goods,Export,Export(US$ Mil),2011,47785.78
Sweden,World,Mach and Elec,Export,Export(US$ Mil),2011,52415.72
Sweden,World,Metals,Export,Export(US$ Mil),2011,20185.76
Sweden,World,Minerals,Export,Export(US$ Mil),2011,4322.56
Sweden,World,Miscellaneous,Export,Export(US$ Mil),2011,19106.95
Sweden,World,Plastic or Rubber,Export,Export(US$ Mil),2011,7303.0
Sweden,World,Raw materials,Export,Export(US$ Mil),2011,9373.78
Sweden,World,Stone and Glass,Export,Export(US$ Mil),2011,2716.69
Sweden,World,Textiles and Clothing,Export,Export(US$ Mil),2011,2593.42
Sweden,World,Transportation,Export,Export(US$ Mil),2011,20569.82
Sweden,World,Vegetable,Export,Export(US$ Mil),2011,1598.96
Sweden,World,Wood,Export,Export(US$ Mil),2011,20089.57
Sweden,World,Capital goods,Import,Import(US$ Mil),2011,53245.08
Sweden,World,Consumer goods,Import,Import(US$ Mil),2011,56124.84
Sweden,World,Intermediate goods,Import,Import(US$ Mil),2011,33045.06
Sweden,World,Raw materials,Import,Import(US$ Mil),2011,26410.55
Turks and Caicos Isl.,World,Animal,Export,Export(US$ Mil),2011,1.28
Turks and Caicos Isl.,World,Capital goods,Export,Export(US$ Mil),2011,1.28
Turks and Caicos Isl.,World,Chemicals,Export,Export(US$ Mil),2011,0.0
Turks and Caicos Isl.,World,Consumer goods,Export,Export(US$ Mil),2011,5.43
Turks and Caicos Isl.,World,Food Products,Export,Export(US$ Mil),2011,0.0
Turks and Caicos Isl.,World,Footwear,Export,Export(US$ Mil),2011,0.0
Turks and Caicos Isl.,World,Fuels,Export,Export(US$ Mil),2011,0.0
Turks and Caicos Isl.,World,Hides and Skins,Export,Export(US$ Mil),2011,0.0
Turks and Caicos Isl.,World,Intermediate goods,Export,Export(US$ Mil),2011,0.31
Turks and Caicos Isl.,World,Mach and Elec,Export,Export(US$ Mil),2011,0.74
Turks and Caicos Isl.,World,Metals,Export,Export(US$ Mil),2011,0.39
Turks and Caicos Isl.,World,Minerals,Export,Export(US$ Mil),2011,0.0
Turks and Caicos Isl.,World,Miscellaneous,Export,Export(US$ Mil),2011,0.48
Turks and Caicos Isl.,World,Plastic or Rubber,Export,Export(US$ Mil),2011,0.01
Turks and Caicos Isl.,World,Raw materials,Export,Export(US$ Mil),2011,1.18
Turks and Caicos Isl.,World,Stone and Glass,Export,Export(US$ Mil),2011,0.01
Turks and Caicos Isl.,World,Textiles and Clothing,Export,Export(US$ Mil),2011,0.03
Turks and Caicos Isl.,World,Transportation,Export,Export(US$ Mil),2011,0.67
Turks and Caicos Isl.,World,Wood,Export,Export(US$ Mil),2011,4.93
Turks and Caicos Isl.,World,Capital goods,Import,Import(US$ Mil),2011,23.77
Turks and Caicos Isl.,World,Consumer goods,Import,Import(US$ Mil),2011,182.51
Turks and Caicos Isl.,World,Intermediate goods,Import,Import(US$ Mil),2011,21.24
Turks and Caicos Isl.,World,Raw materials,Import,Import(US$ Mil),2011,26.65
Togo,World,Animal,Export,Export(US$ Mil),2011,13.88
Togo,World,Capital goods,Export,Export(US$ Mil),2011,33.25
Togo,World,Chemicals,Export,Export(US$ Mil),2011,91.82
Togo,World,Consumer goods,Export,Export(US$ Mil),2011,217.82
Togo,World,Food Products,Export,Export(US$ Mil),2011,74.63
Togo,World,Footwear,Export,Export(US$ Mil),2011,12.43
Togo,World,Fuels,Export,Export(US$ Mil),2011,44.21
Togo,World,Hides and Skins,Export,Export(US$ Mil),2011,0.08
Togo,World,Intermediate goods,Export,Export(US$ Mil),2011,376.07
Togo,World,Mach and Elec,Export,Export(US$ Mil),2011,16.25
Togo,World,Metals,Export,Export(US$ Mil),2011,61.15
Togo,World,Minerals,Export,Export(US$ Mil),2011,281.69
Togo,World,Miscellaneous,Export,Export(US$ Mil),2011,5.63
Togo,World,Plastic or Rubber,Export,Export(US$ Mil),2011,66.31
Togo,World,Raw materials,Export,Export(US$ Mil),2011,224.64
Togo,World,Stone and Glass,Export,Export(US$ Mil),2011,33.77
Togo,World,Textiles and Clothing,Export,Export(US$ Mil),2011,81.85
Togo,World,Transportation,Export,Export(US$ Mil),2011,10.37
Togo,World,Vegetable,Export,Export(US$ Mil),2011,33.28
Togo,World,Wood,Export,Export(US$ Mil),2011,24.92
Togo,World,Capital goods,Import,Import(US$ Mil),2011,413.01
Togo,World,Consumer goods,Import,Import(US$ Mil),2011,642.8
Togo,World,Intermediate goods,Import,Import(US$ Mil),2011,562.94
Togo,World,Raw materials,Import,Import(US$ Mil),2011,126.61
Thailand,World,Animal,Export,Export(US$ Mil),2011,3613.49
Thailand,World,Capital goods,Export,Export(US$ Mil),2011,72768.61
Thailand,World,Chemicals,Export,Export(US$ Mil),2011,11750.47
Thailand,World,Consumer goods,Export,Export(US$ Mil),2011,77348.7
Thailand,World,Food Products,Export,Export(US$ Mil),2011,18013.41
Thailand,World,Footwear,Export,Export(US$ Mil),2011,1028.18
Thailand,World,Fuels,Export,Export(US$ Mil),2011,12871.7
Thailand,World,Hides and Skins,Export,Export(US$ Mil),2011,914.61
Thailand,World,Intermediate goods,Export,Export(US$ Mil),2011,53306.37
Thailand,World,Mach and Elec,Export,Export(US$ Mil),2011,64880.79
Thailand,World,Metals,Export,Export(US$ Mil),2011,9633.9
Thailand,World,Minerals,Export,Export(US$ Mil),2011,969.43
Thailand,World,Miscellaneous,Export,Export(US$ Mil),2011,6986.48
Thailand,World,Plastic or Rubber,Export,Export(US$ Mil),2011,34185.68
Thailand,World,Raw materials,Export,Export(US$ Mil),2011,22415.15
Thailand,World,Stone and Glass,Export,Export(US$ Mil),2011,14035.83
Thailand,World,Textiles and Clothing,Export,Export(US$ Mil),2011,8356.32
Thailand,World,Transportation,Export,Export(US$ Mil),2011,21207.71
Thailand,World,Vegetable,Export,Export(US$ Mil),2011,11308.31
Thailand,World,Wood,Export,Export(US$ Mil),2011,9067.67
Thailand,World,Capital goods,Import,Import(US$ Mil),2011,74147.26
Thailand,World,Consumer goods,Import,Import(US$ Mil),2011,35921.87
Thailand,World,Intermediate goods,Import,Import(US$ Mil),2011,73284.18
Thailand,World,Raw materials,Import,Import(US$ Mil),2011,43899.48
Tonga,World,Animal,Export,Export(US$ Mil),2011,4.75
Tonga,World,Capital goods,Export,Export(US$ Mil),2011,0.03
Tonga,World,Chemicals,Export,Export(US$ Mil),2011,0.3
Tonga,World,Consumer goods,Export,Export(US$ Mil),2011,1.99
Tonga,World,Food Products,Export,Export(US$ Mil),2011,0.12
Tonga,World,Footwear,Export,Export(US$ Mil),2011,0.0
Tonga,World,Hides and Skins,Export,Export(US$ Mil),2011,0.0
Tonga,World,Intermediate goods,Export,Export(US$ Mil),2011,1.43
