publisher,features,xboxRating,onlineFeatures,gameName,gameUrl,priceGold,dayRecorded,releaseDate,genre,highresboxart,price,developer
,,4.5,,DARK SOULS™ II: Scholar of the First Sin,https://www.microsoft.com/en-us/store/p/dark-souls-ii-scholar-of-the-first-sin/bvbq72fdb4lk,,03/03/17,,,,$39.99,
,,4.5,,Resident Evil,https://www.microsoft.com/en-us/store/p/resident-evil/bnzqj2fbtdm7,,03/03/17,,,,$19.99,
,,4.1,,Rebel Galaxy,https://www.microsoft.com/en-us/store/p/rebel-galaxy/c3mvxtcdkt77,,03/03/17,,,,$19.99,
,,5,,DRAGON BALL XENOVERSE Super Bundle,https://www.microsoft.com/en-us/store/p/dragon-ball-xenoverse-super-bundle/bt6c28bzm5jx,,03/03/17,,,,$84.99,
,,3.6,,Infinite Air with Mark McMorris,https://www.microsoft.com/en-us/store/p/infinite-air-with-mark-mcmorris/bxq20tp7lgbk,,03/03/17,,,,$29.99,
,,3.7,,The Legend of Korra™,https://www.microsoft.com/en-us/store/p/the-legend-of-korra/bpc4gf1r0zms,,03/03/17,,,,$14.99,
,,2.8,,Fenix Furia,https://www.microsoft.com/en-us/store/p/fenix-furia/bp729dns9ffr,,03/03/17,,,,$14.99,
,,3.3,,Albedo: Eyes From Outer Space,https://www.microsoft.com/en-us/store/p/albedo-eyes-from-outer-space/bp7wsgc8z6m3,,03/03/17,,,,$13.99,
,,2.2,,Fermi's Path,https://www.microsoft.com/en-us/store/p/fermis-path/bpsp9d3gp26t,,03/03/17,,,,$9.99,
,,4.5,,Darksiders II Deathinitive Edition,https://www.microsoft.com/en-us/store/p/darksiders-ii-deathinitive-edition/bsmx2d9v0c8b,,03/03/17,,,,$29.99,
,,4.6,,Watch Dogs®2 - Gold Edition,https://www.microsoft.com/en-us/store/p/watch-dogs-2-gold-edition/bzfk7wnk7r4m,,03/03/17,,,,$99.99,
,,3.5,,EA SPORTS™ UFC®,https://www.microsoft.com/en-us/store/p/ea-sports-ufc/bxlw311nx101,,03/03/17,,,,,
,,3.4,,LEGO Marvel Super Heroes,https://www.microsoft.com/en-us/store/p/lego-marvel-super-heroes/bzgz3g053nth,,03/03/17,,,,$19.99,
,,3.9,,ARCADE GAME SERIES 3-in-1 Pack,https://www.microsoft.com/en-us/store/p/arcade-game-series-3-in-1-pack/bppfwjz0qtv2,,03/03/17,,,,$7.99,
,,4.6,,DOOM,https://www.microsoft.com/en-us/store/p/doom/c3qh42wrgm3r,,03/03/17,,,,$59.99,
,,4.6,,Sky Force Anniversary,https://www.microsoft.com/en-us/store/p/sky-force-anniversary/bt8csksr2l49,,03/03/17,,,,$9.99,
,,3.4,,Hand of Fate,https://www.microsoft.com/en-us/store/p/hand-of-fate/bv0lh18q1vhw,,03/03/17,,,,$19.99,
,,2.5,,RevErsi Quest,https://www.microsoft.com/en-us/store/p/reversi-quest/bq6jxpptlbkk,,03/03/17,,,,$14.99,
,,2.6,,Infinity Runner,https://www.microsoft.com/en-us/store/p/infinity-runner/bqp42nf99k2v,,03/03/17,,,,$6.99,
,,2.6,,Alekhine's Gun,https://www.microsoft.com/en-us/store/p/alekhines-gun/bqz7jdwhwpv1,,03/03/17,,,,$49.99,
,,3.7,,Geometry Wars™ 3: Dimensions Evolved,https://www.microsoft.com/en-us/store/p/geometry-wars-3-dimensions-evolved/bzkmxc4mvhjf,,03/03/17,,,,$14.99,
,,3.4,,The Crew,https://www.microsoft.com/en-us/store/p/the-crew/c4s0fv1hp0db,,03/03/17,,,,$29.99,
,,4.1,,Prison Architect: Xbox One Edition,https://www.microsoft.com/en-us/store/p/prison-architect-xbox-one-edition/bswf567pl81w,,03/03/17,,,,$29.99,
,,4.4,,RESIDENT EVIL 5,https://www.microsoft.com/en-us/store/p/resident-evil-5/c08cv6mr919r,,03/03/17,,,,$19.99,
,,4.4,,Dragon Age™: Inquisition Deluxe Edition,https://www.microsoft.com/en-us/store/p/dragon-age-inquisition-deluxe-edition/brzxwgj2nb2h,,03/03/17,,,,,
,,3.9,,Need for Speed™,https://www.microsoft.com/en-us/store/p/need-for-speed/bxwjnw4170rm,,03/03/17,,,,,
,,2,,Soda Drinker Pro,https://www.microsoft.com/en-us/store/p/soda-drinker-pro/bs3c23b3zsdd,,03/03/17,,,,$4.99,
,,4.4,,Dishonored® Definitive Edition,https://www.microsoft.com/en-us/store/p/dishonored-definitive-edition/c299qvc2bsjf,,03/03/17,,,,$19.99,
,,5,,TOM CLANCY’S RAINBOW SIX SIEGE + THE DIVISION BUNDLE,https://www.microsoft.com/en-us/store/p/tom-clancys-rainbow-six-siege-the-division-bundle/bpz719h3b191,,03/03/17,,,,$69.99,
,,3.3,,Lumo,https://www.microsoft.com/en-us/store/p/lumo/brhx9twhqh46,,03/03/17,,,,$19.99,
,,2.5,,Spareware,https://www.microsoft.com/en-us/store/p/spareware/brntd6hw5899,,03/03/17,,,,$9.99,
,,2.8,,Cast of the Seven Godsends - Redux,https://www.microsoft.com/en-us/store/p/cast-of-the-seven-godsends-redux/brr15cc1w05q,,03/03/17,,,,$6.99,
,,4.3,,LIMBO,https://www.microsoft.com/en-us/store/p/limbo/btqmhk78zpf9,,03/03/17,,,,$9.99,
,,2.8,,Trulon: The Shadow Engine,https://www.microsoft.com/en-us/store/p/trulon-the-shadow-engine/bv4jdl5jb65d,,03/03/17,,,,,
,,4,,Dead Rising 4 Deluxe Edition,https://www.microsoft.com/en-us/store/p/dead-rising-4-deluxe-edition/c06sjcbmpnkn,,03/03/17,,,,$79.99,
,,4.6,,Life is Strange Complete Season (Episodes 1-5),https://www.microsoft.com/en-us/store/p/life-is-strange-complete-season-episodes-1-5/c205fbspz3w8,,03/03/17,,,,$19.99,
,,4.6,,The Jackbox Party Pack 3,https://www.microsoft.com/en-us/store/p/the-jackbox-party-pack-3/bs30xkd3wzhr,,03/03/17,,,,$24.99,
,,4.2,,State of Decay: Year-One Survival Edition,https://www.microsoft.com/en-us/store/p/state-of-decay-year-one-survival-edition/c4hxgz1x0881,,03/03/17,,,,$29.99,
,,2.6,,30 Song Mega Pack,https://www.microsoft.com/en-us/store/p/30-song-mega-pack/bv4bw98s5gx0,,03/03/17,,,,$14.99,
,,5,,Sparkle Bundle,https://www.microsoft.com/en-us/store/p/sparkle-bundle/bv62qljqjw0l,,03/03/17,,,,,
,,3.5,,Minecraft: Story Mode - The Complete Adventure (Episodes 1-8),https://www.microsoft.com/en-us/store/p/minecraft-story-mode-the-complete-adventure-episodes-1-8/c4dxr269pzsg,,03/03/17,,,,$29.99,
,,2.4,,Kinect Sports Rivals,https://www.microsoft.com/en-us/store/p/kinect-sports-rivals/brhsml8030zn,,03/03/17,,,,$29.99,
,,2.2,,Unnamed Fiasco,https://www.microsoft.com/en-us/store/p/unnamed-fiasco/bs0kcj5gvttj,,03/03/17,,,,$9.99,
,,3.1,,Hasbro Family Fun Pack,https://www.microsoft.com/en-us/store/p/hasbro-family-fun-pack/c470psn68t66,,03/03/17,,,,$39.99,
,,3.8,,LEGO® Marvel's Avengers,https://www.microsoft.com/en-us/store/p/lego-marvels-avengers/brw7flnq19pk,,03/03/17,,,,$19.99,
,,3.2,,Super Toy Cars,https://www.microsoft.com/en-us/store/p/super-toy-cars/c0zj976bh91x,,03/03/17,,,,$9.99,
,,3.4,,Call of Duty®: Advanced Warfare Gold Edition,https://www.microsoft.com/en-us/store/p/call-of-duty-advanced-warfare-gold-edition/c20hl06x0v8w,,03/03/17,,,,$59.99,
,,2.1,,Wondershot,https://www.microsoft.com/en-us/store/p/wondershot/bs7c6202mbjw,,03/03/17,,,,$12.99,
,,3.1,,In Between,https://www.microsoft.com/en-us/store/p/in-between/bt4kvq198m8p,,03/03/17,,,,$11.99,
,,3.2,,Velocity 2X,https://www.microsoft.com/en-us/store/p/velocity-2x/bv32qhv2ql6r,,03/03/17,,,,$19.99,
,,4.3,,ReCore,https://www.microsoft.com/en-us/store/p/recore/9nblggh1z6fq,,03/03/17,,,,$39.99,
,,3.9,,Farming Simulator 15,https://www.microsoft.com/en-us/store/p/farming-simulator-15/c1njfjm3fpwn,,03/03/17,,,,$39.99,
,,3.5,,Madden NFL 15,https://www.microsoft.com/en-us/store/p/madden-nfl-15/bnfcrcsb95ft,,03/03/17,,,,,
,,3.9,,ARCADE GAME SERIES: PAC-MAN,https://www.microsoft.com/en-us/store/p/arcade-game-series-pac-man/bqpzgchpfpv6,,03/03/17,,,,$3.99,
,,4.6,,DARK SOULS™ III,https://www.microsoft.com/en-us/store/p/dark-souls-iii/bw2xdrnsccpz,,03/03/17,,,,$59.99,
,,4.2,,The Elder Scrolls Online: Gold Edition,https://www.microsoft.com/en-us/store/p/the-elder-scrolls-online-gold-edition/bw5r4g3n4r94,,03/03/17,,,,$59.99,
,,4.6,,Pixel Heroes: Byte & Magic,https://www.microsoft.com/en-us/store/p/pixel-heroes-byte-magic/c5h1qldgjpm7,,03/03/17,,,,$9.99,
,,4,,Clouds & Sheep 2,https://www.microsoft.com/en-us/store/p/clouds-sheep-2/bt0g0rcndbfz,,03/03/17,,,,$9.99,
,,4.6,,Nightmares from the Deep Bundle,https://www.microsoft.com/en-us/store/p/nightmares-from-the-deep-bundle/btgvrjnflswj,,03/03/17,,,,$14.99,
,,4.4,,Jotun: Valhalla Edition,https://www.microsoft.com/en-us/store/p/jotun-valhalla-edition/bvwphr3tvq6f,,03/03/17,,,,$14.99,
,,3.5,,LEGO® Marvel’s Avengers Deluxe Edition,https://www.microsoft.com/en-us/store/p/lego-marvels-avengers-deluxe-edition/bvj6mpfr35ns,,03/03/17,,,,$29.99,
,,3.4,,Fibbage: The Hilarious Bluffing Party Game,https://www.microsoft.com/en-us/store/p/fibbage-the-hilarious-bluffing-party-game/bx9svq6j7cwn,,03/03/17,,,,$6.99,
,,4.2,,Warhammer: End Times - Vermintide,https://www.microsoft.com/en-us/store/p/warhammer-end-times-vermintide/bwx7s94s2lmj,$20.00,03/03/17,,,,,
,,3.9,,Gryphon Knight Epic,https://www.microsoft.com/en-us/store/p/gryphon-knight-epic/bv3vtq70mb8n,,03/03/17,,,,$9.99,
,,2.6,,MagNets: Fully Charged,https://www.microsoft.com/en-us/store/p/magnets-fully-charged/bv7qrvc7pl93,,03/03/17,,,,$14.99,
,,2.8,,McDROID,https://www.microsoft.com/en-us/store/p/mcdroid/bvdqhnrlx9pq,,03/03/17,,,,$7.99,
,,2.4,,Tetrobot and Co.,https://www.microsoft.com/en-us/store/p/tetrobot-and-co/bvh999bq90tg,,03/03/17,,,,$7.99,
,,3.8,,Pure Pool,https://www.microsoft.com/en-us/store/p/pure-pool/bnwbbmnnbbn2,,03/03/17,,,,$12.99,
,,2.2,,SMITE Season 4 - Season Ticket - Spring Split Bundle,https://www.microsoft.com/en-us/store/p/smite-season-4-season-ticket-spring-split-bundle/bn9vfvf8d49g,,03/03/17,,,,$16.99,
,,3.4,,EA SPORTS™ NBA LIVE 16,https://www.microsoft.com/en-us/store/p/ea-sports-nba-live-16/c1gb81vdxpr3,,03/03/17,,,,,
,,3.6,,NBA 2K15,https://www.microsoft.com/en-us/store/p/nba-2k15/bnds51jrm5lh,,03/03/17,,,,$29.99,
,,4.6,,Dishonored 2,https://www.microsoft.com/en-us/store/p/dishonored-2/bszm480tswgp,,03/03/17,,,,$59.99,
,,4.4,,Dead Rising 4,https://www.microsoft.com/en-us/store/p/dead-rising-4/c2jdclllbk1w,,03/03/17,,,,$59.99,
,,4.2,,Killer Instinct: Definitive Edition,https://www.microsoft.com/en-us/store/p/killer-instinct-definitive-edition/bvq3fl3201p8,,03/03/17,,,,$39.99,
,,4.6,,resident evil 4,https://www.microsoft.com/en-us/store/p/resident-evil-4/c1xhz605dzpg,,03/03/17,,,,$19.99,
,,3,,RIDE,https://www.microsoft.com/en-us/store/p/ride/c5d7449r6sdr,,03/03/17,,,,$39.99,
,,3.8,,Tennis in the Face,https://www.microsoft.com/en-us/store/p/tennis-in-the-face/c5jfncnk58ct,,03/03/17,,,,$4.99,
,,4.1,,Dragon Ball Xenoverse + Season Pass,https://www.microsoft.com/en-us/store/p/dragon-ball-xenoverse-season-pass/bnbd3kt0zw90,,03/03/17,,,,$64.99,
,,3.6,,Dangerous Golf,https://www.microsoft.com/en-us/store/p/dangerous-golf/brmv7d6clmsj,,03/03/17,,,,$19.99,
,,4.4,,Shift Happens,https://www.microsoft.com/en-us/store/p/shift-happens/c2dhmphx520q,,03/03/17,,,,$14.99,
,,3.6,,Tom Clancy's Rainbow Six Siege Year 2 Gold Edition,https://www.microsoft.com/en-us/store/p/tom-clancys-rainbow-six-siege-year-2-gold-edition/brhbg7g71f61,,03/03/17,,,,$79.99,
,,3.8,,Pure Chess Grandmaster Edition,https://www.microsoft.com/en-us/store/p/pure-chess-grandmaster-edition/bs12vxvr47x0,,03/03/17,,,,$12.49,
,,4.2,,DRAGON BALL XENOVERSE,https://www.microsoft.com/en-us/store/p/dragon-ball-xenoverse/bq023h8gxz3t,,03/03/17,,,,$39.99,
,,2.2,,Standpoint,https://www.microsoft.com/en-us/store/p/standpoint/bvjrcfp12d08,,03/03/17,,,,$9.99,
,,2.6,,G Prime Into The Rain,https://www.microsoft.com/en-us/store/p/g-prime-into-the-rain/bvkppm0gqs2v,,03/03/17,,,,$14.99,
,,4.5,,The Turing Test,https://www.microsoft.com/en-us/store/p/the-turing-test/bs2mmfvlkxrk,,03/03/17,,,,$19.99,
,,4.5,,Kingdom: New Lands,https://www.microsoft.com/en-us/store/p/kingdom-new-lands/c3l6f8gl5ljk,,03/03/17,,,,$14.99,
,,4.3,,Mad Max,https://www.microsoft.com/en-us/store/p/mad-max/bq2f1lgnl6m1,,03/03/17,,,,$19.99,
,,4.6,,Mount & Blade: Warband,https://www.microsoft.com/en-us/store/p/mount-blade-warband/bqxn1s3v3fn9,,03/03/17,,,,$19.99,
,,4.7,,Darksiders Warmastered Edition,https://www.microsoft.com/en-us/store/p/darksiders-warmastered-edition/c2s06z61nj9j,,03/03/17,,,,$19.99,
,,3.2,,Just Dance 2016 Gold Edition,https://www.microsoft.com/en-us/store/p/just-dance-2016-gold-edition/bsvljnbg15tv,,03/03/17,,,,$49.99,
,,4.1,,Castle Invasion: Throne Out,https://www.microsoft.com/en-us/store/p/castle-invasion-throne-out/bt6mzxzqh0vd,,03/03/17,,,,$4.99,
,,2.2,,NBA LIVE 14,https://www.microsoft.com/en-us/store/p/nba-live-14/btwp8lgnlnnd,$17.99,03/03/17,,,,,
,,4.2,,Far Cry Primal - Apex Edition,https://www.microsoft.com/en-us/store/p/far-cry-primal-apex-edition/bzgbdssp6g2j,,03/03/17,,,,$54.99,
,,3.9,,Hunter's Legacy,https://www.microsoft.com/en-us/store/p/hunters-legacy/c3fkbj2z5pcx,,03/03/17,,,,$6.99,
,,2.9,,Inside My Radio,https://www.microsoft.com/en-us/store/p/inside-my-radio/bw2n2cts2vgf,,03/03/17,,,,$14.99,
,,3.7,,Adventures of Pip,https://www.microsoft.com/en-us/store/p/adventures-of-pip/bw89dz1s3qdm,,03/03/17,,,,$14.99,
,,4.6,,ACA NEOGEO NAM-1975,https://www.microsoft.com/en-us/store/p/aca-neogeo-nam-1975/bw9649cx2t8f,,03/03/17,,,,$7.99,
,,4.4,,XCOM 2,https://www.microsoft.com/en-us/store/p/xcom-2/bqwgbmckrmsq,,03/03/17,,,,$59.99,
,,3.6,,Cartoon Network: Battle Crashers,https://www.microsoft.com/en-us/store/p/cartoon-network-battle-crashers/bplqd16t5ztv,,03/03/17,,,,$19.99,
,,3.2,,#KILLALLZOMBIES,https://www.microsoft.com/en-us/store/p/killallzombies/bs8m9dcfb5bj,$6.00,03/03/17,,,,,
,,3.4,,EA SPORTS™ UFC® 2 Deluxe Edition,https://www.microsoft.com/en-us/store/p/ea-sports-ufc-2-deluxe-edition/c4zvqcrzxjdf,,03/03/17,,,,,
,,4.3,,Kerbal Space Program,https://www.microsoft.com/en-us/store/p/kerbal-space-program/bxg8b9h91f7x,,03/03/17,,,,$39.99,
,,4.1,,Octodad: Dadliest Catch,https://www.microsoft.com/en-us/store/p/octodad-dadliest-catch/br1jd76jz6h5,,03/03/17,,,,$14.99,
,,3,,Kung-Fu for Kinect,https://www.microsoft.com/en-us/store/p/kung-fu-for-kinect/bvk1lrw59l64,,03/03/17,,,,$19.99,
,,3.3,,Jet Car Stunts,https://www.microsoft.com/en-us/store/p/jet-car-stunts/c042st52414p,,03/03/17,,,,$4.99,
,,4.4,,Valiant Hearts: The Great War,https://www.microsoft.com/en-us/store/p/valiant-hearts-the-great-war/c0x15tr4np0b,,03/03/17,,,,$14.99,
,,4.5,,EA SPORTS™ NHL® 17 Super Deluxe Edition,https://www.microsoft.com/en-us/store/p/ea-sports-nhl-17-super-deluxe-edition/c1dm09f75t4q,,03/03/17,,,,,
,,3.9,,MXGP2,https://www.microsoft.com/en-us/store/p/mxgp2/bq765bpq7jgl,,03/03/17,,,,$49.99,
,,4.5,,RWBY: Grimm Eclipse,https://www.microsoft.com/en-us/store/p/rwby-grimm-eclipse/bqbc0whwx9j3,,03/03/17,,,,$19.99,
,,3.4,,Call of Duty®: Ghosts,https://www.microsoft.com/en-us/store/p/call-of-duty-ghosts/bvtfp7l3cvl8,,03/03/17,,,,$59.99,
,,3.9,,Batman: The Telltale Series - The Complete Season (Episodes 1-5),https://www.microsoft.com/en-us/store/p/batman-the-telltale-series-the-complete-season-episodes-1-5/bq2zz6wtzzjz,,03/03/17,,,,$24.99,
,,2.3,,Monkey Pirates,https://www.microsoft.com/en-us/store/p/monkey-pirates/bwdk494l1lgl,,03/03/17,,,,$4.99,
,,2.6,,Penarium,https://www.microsoft.com/en-us/store/p/penarium/bx7cvhszmfrh,,03/03/17,,,,$9.99,
,,2.2,,Ironcast,https://www.microsoft.com/en-us/store/p/ironcast/bxhw4vp6rzr7,,03/03/17,,,,$14.99,
,,3.3,,Magnetic: Cage Closed,https://www.microsoft.com/en-us/store/p/magnetic-cage-closed/bxq91dhtzx50,,03/03/17,,,,$14.99,
,,3.8,,PAC-MAN 256,https://www.microsoft.com/en-us/store/p/pac-man-256/c30kbqjp0rh4,,03/03/17,,,,$4.99,
,,4.3,,Worms W.M.D,https://www.microsoft.com/en-us/store/p/worms-wmd/c4bz7x545j1t,,03/03/17,,,,$29.99,
,,3.6,,Chivalry: Medieval Warfare,https://www.microsoft.com/en-us/store/p/chivalry-medieval-warfare/btbvpk0mb557,,03/03/17,,,,$19.99,
,,4.4,,SUPERHOT,https://www.microsoft.com/en-us/store/p/superhot/bvz0d05w8mp2,,03/03/17,,,,$24.99,
,,3.6,,Forza Motorsport 5: Racing Game of the Year Edition,https://www.microsoft.com/en-us/store/p/forza-motorsport-5-racing-game-of-the-year-edition/c2b33lkkcrvj,$13.20,03/03/17,,,,,
,,4.1,,Sunset Overdrive Deluxe Edition,https://www.microsoft.com/en-us/store/p/sunset-overdrive-deluxe-edition/c1s43g7ml8pd,,03/03/17,,,,$49.99,
,,4.5,,Eventide: Slavic Fable,https://www.microsoft.com/en-us/store/p/eventide-slavic-fable/c50k3z0k68vp,,03/03/17,,,,$9.99,
,,3,,ScreamRide,https://www.microsoft.com/en-us/store/p/screamride/bq4m1xwxfkhb,,03/03/17,,,,$29.99,
,,3.6,,HITMAN™ Intro Pack,https://www.microsoft.com/en-us/store/p/hitman-intro-pack/c55w1r4pk1zs,,03/03/17,,,,$14.99,
,,4.3,,Shovel Knight,https://www.microsoft.com/en-us/store/p/shovel-knight/bpfvsms2mn7l,,03/03/17,,,,$24.99,
,,3.9,,Tom Clancy's Rainbow Six Siege Complete Edition,https://www.microsoft.com/en-us/store/p/tom-clancys-rainbow-six-siege-complete-edition/bqhsggf4l3td,,03/03/17,,,,$99.99,
,,3.9,,Eekeemoo Splinters of the Dark Shard,https://www.microsoft.com/en-us/store/p/eekeemoo-splinters-of-the-dark-shard/bz5zj38jwvfv,,03/03/17,,,,$4.99,
,,2.3,,Extreme Exorcism,https://www.microsoft.com/en-us/store/p/extreme-exorcism/c00k010531v9,,03/03/17,,,,$12.99,
,,2.6,,Kaiju Panic,https://www.microsoft.com/en-us/store/p/kaiju-panic/c0g7183w6wcf,,03/03/17,,,,$15.99,
,,3.4,,LEGO® The Hobbit™,https://www.microsoft.com/en-us/store/p/lego-the-hobbit/bxzsx21x0s7x,,03/03/17,,,,$19.99,
,,4.4,,Rocksmith® 2014 Edition - Remastered,https://www.microsoft.com/en-us/store/p/rocksmith-2014-edition-remastered/c38h3n2v4083,,03/03/17,,,,$39.99,
,,4.4,,Outlast: Bundle of Terror,https://www.microsoft.com/en-us/store/p/outlast-bundle-of-terror/c4mfc7s8rsbf,,03/03/17,,,,$24.99,
,,4.4,,PAYDAY 2 - CRIMEWAVE EDITION - THE BIG SCORE Game Bundle,https://www.microsoft.com/en-us/store/p/payday-2-crimewave-edition-the-big-score-game-bundle/bnkstxp3mc7j,,03/03/17,,,,$49.99,
,,4.8,,BioShock: The Collection,https://www.microsoft.com/en-us/store/p/bioshock-the-collection/c2hcdg7l1469,,03/03/17,,,,$59.99,
,,3.9,,Resident Evil 6,https://www.microsoft.com/en-us/store/p/resident-evil-6/bxcvnfbpzhxq,,03/03/17,,,,$19.99,
,,4.1,,The Escapists,https://www.microsoft.com/en-us/store/p/the-escapists/bzdk396hw2g8,,03/03/17,,,,$19.99,
,,3.5,,Toy Soldiers War Chest: Hall of Fame Edition,https://www.microsoft.com/en-us/store/p/toy-soldiers-war-chest-hall-of-fame-edition/bz40fgbm9gwl,,03/03/17,,,,$29.99,
,,4.5,,Dead Rising Triple Bundle Pack,https://www.microsoft.com/en-us/store/p/dead-rising-triple-bundle-pack/c006s0x5zjsb,,03/03/17,,,,$59.49,
,,3.6,,Toy Soldiers: War Chest,https://www.microsoft.com/en-us/store/p/toy-soldiers-war-chest/c06hh0wlcgwc,,03/03/17,,,,$14.99,
,,4.8,,Axiom Verge,https://www.microsoft.com/en-us/store/p/axiom-verge/bxsgs7t2crh1,,03/03/17,,,,$19.99,
,,4.5,,METAL GEAR SOLID V: THE PHANTOM PAIN,https://www.microsoft.com/en-us/store/p/metal-gear-solid-v-the-phantom-pain/c253hwjp0l18,,03/03/17,,,,$39.99,
,,3.1,,Ethan: Meteor Hunter,https://www.microsoft.com/en-us/store/p/ethan-meteor-hunter/c1fw8qckrhm1,,03/03/17,,,,$9.99,
,,3.4,,Friday Night Bullet Arena,https://www.microsoft.com/en-us/store/p/friday-night-bullet-arena/c1m8wbr71jtp,,03/03/17,,,,$9.99,
,,2.1,,D/Generation HD,https://www.microsoft.com/en-us/store/p/d-generation-hd/c2tnxshx530h,,03/03/17,,,,$12.99,
,,4.2,,Oxenfree,https://www.microsoft.com/en-us/store/p/oxenfree/bsk1gn27rb8r,,03/03/17,,,,,
,,3.9,,FAR CRY 4 + FAR CRY PRIMAL BUNDLE,https://www.microsoft.com/en-us/store/p/far-cry-4-far-cry-primal-bundle/bv4f07t1wh5t,,03/03/17,,,,$69.99,
,,4.1,,Forza Horizon 3 Ultimate Edition,https://www.microsoft.com/en-us/store/p/forza-horizon-3-ultimate-edition/9nblggh4rq1k,,03/03/17,,,,$99.99,
,,3.9,,The Technomancer,https://www.microsoft.com/en-us/store/p/the-technomancer/bsn5gb25hm2m,$15.00,03/03/17,,,,,
,,3.8,,Fortified,https://www.microsoft.com/en-us/store/p/fortified/c0x06g413mzr,,03/03/17,,,,$14.99,
,,3.6,,A Boy and His Blob,https://www.microsoft.com/en-us/store/p/a-boy-and-his-blob/c2gm9k7bk6h2,,03/03/17,,,,$9.99,
,,3.3,,Marvel: Ultimate Alliance 2,https://www.microsoft.com/en-us/store/p/marvel-ultimate-alliance-2/bx3zk30jl2dl,,03/03/17,,,,$39.99,
,,4.2,,Farming Simulator 17 - Premium Edition,https://www.microsoft.com/en-us/store/p/farming-simulator-17-premium-edition/c48wtdznrzwk,,03/03/17,,,,$74.99,
,,1.6,,Fat City,https://www.microsoft.com/en-us/store/p/fat-city/c2w9nvc81125,,03/03/17,,,,$12.99,
,,2.4,,Gear Gauntlet,https://www.microsoft.com/en-us/store/p/gear-gauntlet/c33n19886672,,03/03/17,,,,$9.99,
,,2.3,,Overruled!,https://www.microsoft.com/en-us/store/p/overruled/c37f96rg1n0n,,03/03/17,,,,$14.99,
,,5,,EA SPORTS™ NHL® 17 Deluxe Edition,https://www.microsoft.com/en-us/store/p/ea-sports-nhl-17-deluxe-edition/bttwp7t95w6p,,03/03/17,,,,,
,,4.2,,Batman - The Telltale Series - Episode 1: Realm of Shadows,https://www.microsoft.com/en-us/store/p/batman-the-telltale-series-episode-1-realm-of-shadows/c4vvpdbxsh5p,,03/03/17,,,,$4.99,
,,4.2,,Elite Dangerous Standard Edition,https://www.microsoft.com/en-us/store/p/elite-dangerous-standard-edition/c3lw50bqj878,,03/03/17,,,,$29.99,
,,3.8,,Assassin's Creed Unity,https://www.microsoft.com/en-us/store/p/assassins-creed-unity/brqh27c9rgxs,,03/03/17,,,,$29.99,
,,4.3,,AQUA KITTY UDX: Xbox One Ultra Edition,https://www.microsoft.com/en-us/store/p/aqua-kitty-udx-xbox-one-ultra-edition/c3z76f56gddb,,03/03/17,,,,$8.99,
,,3.6,,EA SPORTS™ FIFA 17 Super Deluxe Edition,https://www.microsoft.com/en-us/store/p/ea-sports-fifa-17-super-deluxe-edition/c4cxks1dsmlb,,03/03/17,,,,,
,,2.8,,Fruit Ninja Kinect 2,https://www.microsoft.com/en-us/store/p/fruit-ninja-kinect-2/btkfdf4dhwrz,,03/03/17,,,,$14.99,
,,4.6,,Typoman,https://www.microsoft.com/en-us/store/p/typoman/bs2v537jprpb,,03/03/17,,,,$12.99,
,,3.1,,Tachyon Project,https://www.microsoft.com/en-us/store/p/tachyon-project/c3bzvjtnt0q3,,03/03/17,,,,$9.99,
,,4.2,,TITANFALL DELUXE EDITION,https://www.microsoft.com/en-us/store/p/titanfall-deluxe-edition/bq8dw4m2d7cb,$17.99,03/03/17,,,,,
,,4.5,,Duke Nukem 3D: 20th Anniversary World Tour,https://www.microsoft.com/en-us/store/p/duke-nukem-3d-20th-anniversary-world-tour/bzf309q32mdt,,03/03/17,,,,$19.99,
,,4.6,,Batman: Return to Arkham,https://www.microsoft.com/en-us/store/p/batman-return-to-arkham/brw49cbs558d,,03/03/17,,,,$49.99,
,,4,,Song of the Deep,https://www.microsoft.com/en-us/store/p/song-of-the-deep/c503xk54w8jj,,03/03/17,,,,$14.99,
,,3.6,,Trials Fusion: The Awesome Max Edition,https://www.microsoft.com/en-us/store/p/trials-fusion-the-awesome-max-edition/c53vg0g9sdg1,,03/03/17,,,,$39.99,
,,2.4,,Prison Architect: All Day And A Night Edition,https://www.microsoft.com/en-us/store/p/prison-architect-all-day-and-a-night-edition/bnb2t7tbgdb1,,03/03/17,,,,$39.99,
,,3.1,,Subject 13,https://www.microsoft.com/en-us/store/p/subject-13/bqwr4ph8x3pz,,03/03/17,,,,$6.99,
,,4.2,,Batman: Arkham Knight Premium Edition,https://www.microsoft.com/en-us/store/p/batman-arkham-knight-premium-edition/c3drg5g7fcb5,,03/03/17,,,,$39.99,
,,4,,Chime Sharp,https://www.microsoft.com/en-us/store/p/chime-sharp/c2lgzht2hmlw,,03/03/17,,,,$9.99,
,,4.5,,WWE 2K17 Digital Deluxe,https://www.microsoft.com/en-us/store/p/wwe-2k17-digital-deluxe/br4889qv0wll,,03/03/17,,,,$89.99,
,,4.2,,Wolfenstein: The New Order,https://www.microsoft.com/en-us/store/p/wolfenstein-the-new-order/bt9fflg51vvg,,03/03/17,,,,$19.99,
,,3.6,,WWE 2K15,https://www.microsoft.com/en-us/store/p/wwe-2k15/c2wmkz1hq2qn,,03/03/17,,,,$29.99,
