movie_name,release_date,worldwide_gross,production_budget,num_rows,movie_link,domestic_gross
127 Hours,11/5/2010,"$60,217,171","$18,000,000",,http://www.the-numbers.com/movie/127-Hours#tab=summary,"$18,335,230"
Small Time Crooks,5/19/2000,"$29,934,477","$18,000,000",,http://www.the-numbers.com/movie/Small-Time-Crooks#tab=summary,"$17,266,359"
Center Stage,5/12/2000,"$21,361,109","$18,000,000",,http://www.the-numbers.com/movie/Center-Stage#tab=summary,"$17,200,925"
Norm of the North,1/15/2016,"$27,426,111","$18,000,000",,http://www.the-numbers.com/movie/Norm-of-the-North#tab=summary,"$17,062,499"
Catch That Kid,2/6/2004,"$16,959,614","$18,000,000",,http://www.the-numbers.com/movie/Catch-That-Kid#tab=summary,"$16,703,799"
Jobs,8/16/2013,"$26,131,410","$18,000,000",,http://www.the-numbers.com/movie/Jobs#tab=summary,"$16,131,410"
Life as a House,10/26/2001,"$23,889,158","$18,000,000",,http://www.the-numbers.com/movie/Life-as-a-House#tab=summary,"$15,652,637"
Youth in Revolt,1/8/2010,"$19,685,588","$18,000,000",,http://www.the-numbers.com/movie/Youth-in-Revolt#tab=summary,"$15,285,588"
And So It Goes,7/25/2014,"$17,360,801","$18,000,000",,http://www.the-numbers.com/movie/And-So-It-Goes#tab=summary,"$15,160,801"
"I Love You, Beth Cooper",7/10/2009,"$16,382,538","$18,000,000",,http://www.the-numbers.com/movie/I-Love-You-Beth-Cooper#tab=summary,"$14,800,725"
Blow Out,7/24/1981,"$13,747,234","$18,000,000",,http://www.the-numbers.com/movie/Blow-Out#tab=summary,"$13,747,234"
Tailor of Panama,3/30/2001,"$27,491,653","$18,000,000",,http://www.the-numbers.com/movie/Tailor-of-Panama#tab=summary,"$13,491,653"
The Legend of the Lone Ranger,5/22/1981,"$13,400,000","$18,000,000",,http://www.the-numbers.com/movie/Legend-of-the-Lone-Ranger-The#tab=summary,"$13,400,000"
Labor Day,1/31/2014,"$14,189,810","$18,000,000",,http://www.the-numbers.com/movie/Labor-Day#tab=summary,"$13,371,528"
Getaway,8/30/2013,"$11,813,989","$18,000,000",,http://www.the-numbers.com/movie/Getaway#tab=summary,"$10,501,938"
The Ice Storm,9/26/1997,"$16,011,975","$18,000,000",,http://www.the-numbers.com/movie/Ice-Storm-The#tab=summary,"$8,038,061"
Being Julia,10/15/2004,"$14,488,705","$18,000,000",,http://www.the-numbers.com/movie/Being-Julia#tab=summary,"$7,739,049"
Troop Beverly Hills,3/22/1989,"$7,190,505","$18,000,000",,http://www.the-numbers.com/movie/Troop-Beverly-Hills#tab=summary,"$7,190,505"
Nine 1/2 Weeks,2/21/1986,"$6,734,844","$18,000,000",,http://www.the-numbers.com/movie/Nine-1-2-Weeks#tab=summary,"$6,734,844"
The Last Station,1/15/2010,"$15,696,146","$18,000,000",,http://www.the-numbers.com/movie/Last-Station-The#tab=summary,"$6,617,867"
Dragonslayer,6/26/1981,"$6,000,000","$18,000,000",,http://www.the-numbers.com/movie/Dragonslayer#tab=summary,"$6,000,000"
Ed Wood,9/30/1994,"$5,828,466","$18,000,000",,http://www.the-numbers.com/movie/Ed-Wood#tab=summary,"$5,828,466"
Mongol,6/6/2008,"$27,147,349","$18,000,000",,http://www.the-numbers.com/movie/Mongol#tab=summary,"$5,705,761"
RocknRolla,10/8/2008,"$27,794,339","$18,000,000",,http://www.the-numbers.com/movie/RocknRolla#tab=summary,"$5,700,626"
Megaforce,6/25/1982,"$5,675,599","$18,000,000",,http://www.the-numbers.com/movie/Megaforce#tab=summary,"$5,675,599"
Mao's Last Dancer,8/20/2010,"$25,941,437","$18,000,000",,http://www.the-numbers.com/movie/Maos-Last-Dancer#tab=summary,"$4,806,750"
Hamlet,12/25/1996,"$7,129,670","$18,000,000",,http://www.the-numbers.com/movie/Hamlet-(1996)#tab=summary,"$4,501,094"
The Railway Man,4/11/2014,"$23,910,210","$18,000,000",,http://www.the-numbers.com/movie/Railway-Man-The#tab=summary,"$4,438,438"
Restoration,12/29/1995,"$4,100,000","$18,000,000",,http://www.the-numbers.com/movie/Restoration#tab=summary,"$4,100,000"
Midnight Special,3/18/2016,"$6,841,142","$18,000,000",,http://www.the-numbers.com/movie/Midnight-Special#tab=summary,"$3,712,282"
Metallica Through the Never,9/27/2013,"$9,082,906","$18,000,000",,http://www.the-numbers.com/movie/Metallica-Through-the-Never#tab=summary,"$3,419,967"
Anything Else,9/19/2003,"$13,203,044","$18,000,000",,http://www.the-numbers.com/movie/Anything-Else#tab=summary,"$3,203,044"
Unforgettable,2/23/1996,"$2,483,790","$18,000,000",,http://www.the-numbers.com/movie/Unforgettable#tab=summary,"$2,483,790"
Das Weisse Band: Eine deutsche Kindergeschichte,12/30/2009,"$25,727,044","$18,000,000",,http://www.the-numbers.com/movie/Weisse-Band-Eine-deutsche-Kindergeschichte-Das#tab=summary,"$2,222,862"
Phantom,3/1/2013,"$1,199,510","$18,000,000",,http://www.the-numbers.com/movie/Phantom#tab=summary,"$1,034,589"
The Salton Sea,4/26/2002,"$676,698","$18,000,000",,http://www.the-numbers.com/movie/Salton-Sea-The#tab=summary,"$676,698"
The Informers,4/24/2009,"$315,000","$18,000,000",,http://www.the-numbers.com/movie/Informers-The#tab=summary,"$315,000"
One Man's Hero,9/24/1999,"$229,311","$18,000,000",,http://www.the-numbers.com/movie/One-Mans-Hero#tab=summary,"$229,311"
Carlos,10/15/2010,"$157,002","$18,000,000",,http://www.the-numbers.com/movie/Carlos#tab=summary,"$145,526"
Renaissance,9/22/2006,"$2,401,413","$18,000,000",,http://www.the-numbers.com/movie/Renaissance#tab=summary,"$70,644"
I Come with the Rain,12/31/2008,"$627,422","$18,000,000",,http://www.the-numbers.com/movie/I-Come-with-the-Rain#tab=summary,$0
I Am Wrath,4/15/2016,"$6,784","$18,000,000",,http://www.the-numbers.com/movie/I-Am-Wrath#tab=summary,$0
Day of the Dead,4/8/2008,$0,"$18,000,000",,http://www.the-numbers.com/movie/Day-of-the-Dead-(2008)#tab=summary,$0
The Prince,8/22/2014,$0,"$18,000,000",,http://www.the-numbers.com/movie/Prince-The#tab=summary,$0
Wolves,11/14/2014,$0,"$18,000,000",,http://www.the-numbers.com/movie/Wolves-(2014)#tab=summary,$0
Forsaken,2/19/2016,$0,"$18,000,000",,http://www.the-numbers.com/movie/Forsaken-(2015)#tab=summary,$0
T2: Trainspotting,3/3/2017,$0,"$18,000,000",,http://www.the-numbers.com/movie/T2-Trainspotting#tab=summary,$0
Red Sonja,6/28/1985,"$6,905,861","$17,900,000",,http://www.the-numbers.com/movie/Red-Sonja#tab=summary,"$6,905,861"
Red Lights,7/13/2012,"$14,518,884","$17,700,000",,http://www.the-numbers.com/movie/Red-Lights-(2011)#tab=summary,"$49,521"
Superbad,8/17/2007,"$169,955,142","$17,500,000",,http://www.the-numbers.com/movie/Superbad#tab=summary,"$121,463,226"
Madea Goes To Jail,2/20/2009,"$90,508,336","$17,500,000",,http://www.the-numbers.com/movie/Madea-Goes-To-Jail-(2009)#tab=summary,"$90,508,336"
Step Up 2 the Streets,2/14/2008,"$148,586,910","$17,500,000",,http://www.the-numbers.com/movie/Step-Up-2-the-Streets#tab=summary,"$58,017,783"
Hoodwinked,12/16/2005,"$109,843,390","$17,500,000",,http://www.the-numbers.com/movie/Hoodwinked#tab=summary,"$51,386,611"
Hitman,11/21/2007,"$99,135,571","$17,500,000",,http://www.the-numbers.com/movie/Hitman#tab=summary,"$39,687,694"
Hotel Rwanda,12/22/2004,"$36,521,223","$17,500,000",,http://www.the-numbers.com/movie/Hotel-Rwanda#tab=summary,"$23,519,128"
Beerfest,8/25/2006,"$20,159,316","$17,500,000",,http://www.the-numbers.com/movie/Beerfest#tab=summary,"$19,185,184"
Black Nativity,11/27/2013,"$7,285,135","$17,500,000",,http://www.the-numbers.com/movie/Black-Nativity#tab=summary,"$7,018,188"
City of Ghosts,4/25/2003,"$325,491","$17,500,000",,http://www.the-numbers.com/movie/City-of-Ghosts#tab=summary,"$325,491"
Taxi 4,12/31/2007,"$60,865,364","$17,500,000",,http://www.the-numbers.com/movie/Taxi-4#tab=summary,$0
The Others,8/10/2001,"$207,765,056","$17,000,000",,http://www.the-numbers.com/movie/Others-The#tab=summary,"$96,522,687"
Aliens,7/18/1986,"$183,316,455","$17,000,000",,http://www.the-numbers.com/movie/Aliens#tab=summary,"$85,160,248"
Letâ€™s Be Cops,8/13/2014,"$136,890,774","$17,000,000",,http://www.the-numbers.com/movie/Lets-Be-Cops#tab=summary,"$82,390,774"
I Know What You Did Last Summer,10/17/1997,"$125,250,091","$17,000,000",,http://www.the-numbers.com/movie/I-Know-What-You-Did-Last-Summer#tab=summary,"$72,250,091"
My Fair Lady,10/22/1964,"$72,060,976","$17,000,000",,http://www.the-numbers.com/movie/My-Fair-Lady#tab=summary,"$72,000,000"
Sideways,10/22/2004,"$109,793,192","$17,000,000",,http://www.the-numbers.com/movie/Sideways#tab=summary,"$71,502,303"
The Best Man Holiday,11/15/2013,"$72,835,710","$17,000,000",,http://www.the-numbers.com/movie/Best-Man-Holiday-The#tab=summary,"$70,525,195"
Friday the 13th,2/13/2009,"$92,670,237","$17,000,000",,http://www.the-numbers.com/movie/Friday-the-13th-(2009)#tab=summary,"$65,002,019"
Pitch Perfect,9/28/2012,"$116,044,347","$17,000,000",,http://www.the-numbers.com/movie/Pitch-Perfect#tab=summary,"$65,001,093"
Halloween: H2O,8/5/1998,"$55,041,738","$17,000,000",,http://www.the-numbers.com/movie/Halloween-H20#tab=summary,"$55,041,738"
Evil Dead,4/5/2013,"$97,778,356","$17,000,000",,http://www.the-numbers.com/movie/Evil-Dead-Remake#tab=summary,"$54,239,856"
Jet Li's Hero,8/27/2004,"$177,535,958","$17,000,000",,http://www.the-numbers.com/movie/Jet-Lis-Hero#tab=summary,"$53,652,140"
Saw 3D,10/29/2010,"$133,735,284","$17,000,000",,http://www.the-numbers.com/movie/Saw-VII#tab=summary,"$45,710,178"
"McFarland, USA",2/20/2015,"$45,707,924","$17,000,000",,http://www.the-numbers.com/movie/McFarland-USA#tab=summary,"$44,480,275"
The Hills Have Eyes,3/10/2006,"$70,355,813","$17,000,000",,http://www.the-numbers.com/movie/Hills-Have-Eyes-The#tab=summary,"$41,778,863"
40 Days and 40 Nights,3/1/2002,"$95,092,667","$17,000,000",,http://www.the-numbers.com/movie/40-Days-and-40-Nights#tab=summary,"$37,939,782"
Good Boy!,10/10/2003,"$45,312,217","$17,000,000",,http://www.the-numbers.com/movie/Good-Boy#tab=summary,"$37,667,746"
Smokin' Aces,1/26/2007,"$57,263,440","$17,000,000",,http://www.the-numbers.com/movie/Smokin-Aces#tab=summary,"$35,662,731"
A Night at the Roxbury,10/2/1998,"$30,331,165","$17,000,000",,http://www.the-numbers.com/movie/Night-at-the-Roxbury-A#tab=summary,"$30,331,165"
Beastly,3/4/2011,"$38,028,230","$17,000,000",,http://www.the-numbers.com/movie/Beastly#tab=summary,"$27,865,571"
Brooklyn's Finest,3/5/2010,"$39,233,233","$17,000,000",,http://www.the-numbers.com/movie/Brooklyns-Finest#tab=summary,"$27,163,593"
Tron,7/9/1982,"$26,918,576","$17,000,000",,http://www.the-numbers.com/movie/Tron#tab=summary,"$26,918,576"
Lottery Ticket,8/20/2010,"$24,719,879","$17,000,000",,http://www.the-numbers.com/movie/Lottery-Ticket#tab=summary,"$24,719,879"
Dickie Roberts: Former Child Star,9/5/2003,"$23,734,486","$17,000,000",,http://www.the-numbers.com/movie/Dickie-Roberts-Former-Child-Star#tab=summary,"$22,734,486"
ATL,3/31/2006,"$21,170,563","$17,000,000",,http://www.the-numbers.com/movie/ATL#tab=summary,"$21,170,563"
Summer Catch,8/24/2001,"$19,693,891","$17,000,000",,http://www.the-numbers.com/movie/Summer-Catch#tab=summary,"$19,693,891"
A Simple Plan,12/11/1998,"$16,316,273","$17,000,000",,http://www.the-numbers.com/movie/Simple-Plan-A#tab=summary,"$16,316,273"
Larry the Cable Guy: Health Inspector,3/24/2006,"$15,680,099","$17,000,000",,http://www.the-numbers.com/movie/Larry-the-Cable-Guy-Health-Inspector#tab=summary,"$15,680,099"
Wes Craven Presents: They,11/27/2002,"$16,140,842","$17,000,000",,http://www.the-numbers.com/movie/They#tab=summary,"$12,840,842"
The Adventures of Elmo in Grouchland,10/1/1999,"$11,634,458","$17,000,000",,http://www.the-numbers.com/movie/Adventures-of-Elmo-in-Grouchland-The#tab=summary,"$11,634,458"
Superman IV: The Quest for Peace,7/24/1987,"$11,227,824","$17,000,000",,http://www.the-numbers.com/movie/Superman-IV-The-Quest-for-Peace#tab=summary,"$11,227,824"
55 Days at Peking,1/1/1963,"$10,000,000","$17,000,000",,http://www.the-numbers.com/movie/55-Days-at-Peking#tab=summary,"$10,000,000"
My Life in Ruins,6/5/2009,"$20,465,206","$17,000,000",,http://www.the-numbers.com/movie/My-Life-in-Ruins#tab=summary,"$8,665,206"
American Dreamz,4/21/2006,"$16,510,971","$17,000,000",,http://www.the-numbers.com/movie/American-Dreamz#tab=summary,"$7,314,027"
How She Move,1/25/2008,"$8,607,815","$17,000,000",,http://www.the-numbers.com/movie/How-She-Move#tab=summary,"$7,070,641"
Running Scared,2/24/2006,"$9,729,088","$17,000,000",,http://www.the-numbers.com/movie/Running-Scared-(2006)#tab=summary,"$6,855,137"
The Apparition,8/24/2012,"$10,637,281","$17,000,000",,http://www.the-numbers.com/movie/Apparition-The#tab=summary,"$4,936,819"
Bobby Jones: Stroke of Genius,4/30/2004,"$2,694,071","$17,000,000",,http://www.the-numbers.com/movie/Bobby-Jones-Stroke-of-Genius#tab=summary,"$2,694,071"
Shanghai Surprise,8/29/1986,"$2,315,000","$17,000,000",,http://www.the-numbers.com/movie/Shanghai-Surprise#tab=summary,"$2,315,000"
L'illusionniste,12/25/2010,"$8,609,949","$17,000,000",,http://www.the-numbers.com/movie/illusionniste-L#tab=summary,"$2,231,474"
Roar,1/1/1981,"$2,110,050","$17,000,000",,http://www.the-numbers.com/movie/Roar#tab=summary,"$2,110,050"
Veronica Guerin,10/17/2003,"$9,438,074","$17,000,000",,http://www.the-numbers.com/movie/Veronica-Guerin#tab=summary,"$1,569,918"
Southland Tales,11/14/2007,"$364,607","$17,000,000",,http://www.the-numbers.com/movie/Southland-Tales#tab=summary,"$275,380"
Escobar: Paradise Lost,6/26/2015,"$1,973,945","$17,000,000",,http://www.the-numbers.com/movie/Escobar-Paradise-Lost#tab=summary,"$195,792"
Chasseurs de dragons,6/23/2009,"$13,446,115","$17,000,000",,http://www.the-numbers.com/movie/Chasseurs-de-dragons#tab=summary,$0
Damnation Alley,10/21/1977,$0,"$17,000,000",,http://www.the-numbers.com/movie/Damnation-Alley#tab=summary,$0
The Young Messiah,3/11/2016,"$7,155,967","$16,800,000",,http://www.the-numbers.com/movie/Young-Messiah-The#tab=summary,"$6,469,813"
FUR: An Imaginary Portrait of Diane Arbus,11/10/2006,"$2,281,089","$16,800,000",,http://www.the-numbers.com/movie/FUR-An-Imaginary-Portrait-of-Diane-Arbus#tab=summary,"$223,202"
My Girl,11/27/1991,"$58,011,485","$16,500,000",,http://www.the-numbers.com/movie/My-Girl#tab=summary,"$58,011,485"
Wall Street,12/11/1987,"$43,848,100","$16,500,000",,http://www.the-numbers.com/movie/Wall-Street#tab=summary,"$43,848,100"
Sense and Sensibility,12/11/1995,"$134,993,774","$16,500,000",,http://www.the-numbers.com/movie/Sense-and-Sensibility#tab=summary,"$42,993,774"
The Illusionist,8/18/2006,"$83,792,062","$16,500,000",,http://www.the-numbers.com/movie/Illusionist-The#tab=summary,"$39,868,642"
Becoming Jane,8/3/2007,"$39,380,876","$16,500,000",,http://www.the-numbers.com/movie/Becoming-Jane#tab=summary,"$18,663,911"
House of Sand and Fog,12/19/2003,"$16,157,923","$16,500,000",,http://www.the-numbers.com/movie/House-of-Sand-and-Fog#tab=summary,"$13,005,485"
Sydney White,9/21/2007,"$13,636,339","$16,500,000",,http://www.the-numbers.com/movie/Sydney-White#tab=summary,"$11,892,415"
Arn - Tempelriddaren,12/31/2007,"$21,404,122","$16,500,000",,http://www.the-numbers.com/movie/Arn-Tempelriddaren#tab=summary,$0
Dead Poets Society,6/2/1989,"$239,500,000","$16,400,000",,http://www.the-numbers.com/movie/Dead-Poets-Society#tab=summary,"$95,860,116"
Dumb & Dumber,12/16/1994,"$246,400,000","$16,000,000",,http://www.the-numbers.com/movie/Dumb-and-Dumber#tab=summary,"$127,175,374"
When Harry Met Sallyâ€¦,7/14/1989,"$92,831,115","$16,000,000",,http://www.the-numbers.com/movie/When-Harry-Met-Sally#tab=summary,"$92,823,546"
Road Trip,5/19/2000,"$119,739,110","$16,000,000",,http://www.the-numbers.com/movie/Road-Trip#tab=summary,"$68,525,609"
The Verdict,12/8/1982,"$53,977,250","$16,000,000",,http://www.the-numbers.com/movie/Verdict-The#tab=summary,"$53,977,250"
Varsity Blues,1/15/1999,"$54,294,169","$16,000,000",,http://www.the-numbers.com/movie/Varsity-Blues#tab=summary,"$52,894,169"
Moonrise Kingdom,5/25/2012,"$68,582,095","$16,000,000",,http://www.the-numbers.com/movie/Moonrise-Kingdom#tab=summary,"$45,512,466"
The Artist,11/25/2011,"$128,256,712","$16,000,000",,http://www.the-numbers.com/movie/Artist-The#tab=summary,"$44,667,095"
The Unborn,1/9/2009,"$78,208,812","$16,000,000",,http://www.the-numbers.com/movie/Unborn-The-(2009)#tab=summary,"$42,670,410"
The Master of Disguise,8/2/2002,"$40,363,530","$16,000,000",,http://www.the-numbers.com/movie/Master-of-Disguise#tab=summary,"$40,363,530"
The Texas Chainsaw Massacre: The Beginning,10/6/2006,"$50,517,763","$16,000,000",,http://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-Beginning-The#tab=summary,"$39,517,763"
El Laberinto del Fauno,12/29/2006,"$87,041,569","$16,000,000",,http://www.the-numbers.com/movie/Laberinto-del-Fauno-El#tab=summary,"$37,634,615"
The Roommate,2/4/2011,"$52,545,707","$16,000,000",,http://www.the-numbers.com/movie/Roommate-The#tab=summary,"$37,300,107"
The Messengers,2/2/2007,"$53,774,833","$16,000,000",,http://www.the-numbers.com/movie/Messengers-The#tab=summary,"$35,374,833"
See Spot Run,3/2/2001,"$43,057,552","$16,000,000",,http://www.the-numbers.com/movie/See-Spot-Run#tab=summary,"$33,357,476"
Double Impact,8/9/1991,"$29,090,445","$16,000,000",,http://www.the-numbers.com/movie/Double-Impact#tab=summary,"$29,090,445"
Baby Boy,6/27/2001,"$28,734,552","$16,000,000",,http://www.the-numbers.com/movie/Baby-Boy#tab=summary,"$28,734,552"
Joe Dirt,4/11/2001,"$30,987,695","$16,000,000",,http://www.the-numbers.com/movie/Joe-Dirt#tab=summary,"$27,087,695"
The Women,9/12/2008,"$50,103,808","$16,000,000",,http://www.the-numbers.com/movie/Women-The#tab=summary,"$26,902,075"
Hot Fuzz,4/20/2007,"$81,742,618","$16,000,000",,http://www.the-numbers.com/movie/Hot-Fuzz#tab=summary,"$23,618,786"
Vicky Cristina Barcelona,8/15/2008,"$104,504,817","$16,000,000",,http://www.the-numbers.com/movie/Vicky-Cristina-Barcelona#tab=summary,"$23,216,709"
Boys and Girls,6/16/2000,"$21,799,652","$16,000,000",,http://www.the-numbers.com/movie/Boys-and-Girls#tab=summary,"$21,799,652"
LÃ©on,11/18/1994,"$45,284,974","$16,000,000",,http://www.the-numbers.com/movie/Leon#tab=summary,"$19,284,974"
Remember Me,3/12/2010,"$56,506,120","$16,000,000",,http://www.the-numbers.com/movie/Remember-Me#tab=summary,"$19,068,240"
White Oleander,10/11/2002,"$21,657,770","$16,000,000",,http://www.the-numbers.com/movie/White-Oleander#tab=summary,"$16,357,770"
Jennifer's Body,9/18/2009,"$31,943,401","$16,000,000",,http://www.the-numbers.com/movie/Jennifers-Body#tab=summary,"$16,204,793"
Drowning Mona,3/3/2000,"$15,980,376","$16,000,000",,http://www.the-numbers.com/movie/Drowning-Mona#tab=summary,"$15,427,192"
Radio Days,1/30/1987,"$14,792,779","$16,000,000",,http://www.the-numbers.com/movie/Radio-Days#tab=summary,"$14,792,779"
How to Deal,7/18/2003,"$14,108,518","$16,000,000",,http://www.the-numbers.com/movie/How-to-Deal#tab=summary,"$14,108,518"
Left Behind,10/3/2014,"$20,769,209","$16,000,000",,http://www.the-numbers.com/movie/Left-Behind-(2014)#tab=summary,"$14,019,924"
Soul Plane,5/28/2004,"$14,553,807","$16,000,000",,http://www.the-numbers.com/movie/Soul-Plane#tab=summary,"$13,922,211"
My Stepmother Is an Alien,12/9/1988,"$13,854,000","$16,000,000",,http://www.the-numbers.com/movie/My-Stepmother-Is-an-Alien#tab=summary,"$13,854,000"
People Like Us,6/29/2012,"$12,519,804","$16,000,000",,http://www.the-numbers.com/movie/People-Like-Us#tab=summary,"$12,431,792"
The Thirteenth Floor,5/28/1999,"$11,810,854","$16,000,000",,http://www.the-numbers.com/movie/Thirteenth-Floor-The#tab=summary,"$11,810,854"
The Cookout,9/3/2004,"$11,540,112","$16,000,000",,http://www.the-numbers.com/movie/Cookout-The#tab=summary,"$11,540,112"
Meteor,10/19/1979,"$8,400,000","$16,000,000",,http://www.the-numbers.com/movie/Meteor#tab=summary,"$8,400,000"
Highlander,3/7/1986,"$12,900,000","$16,000,000",,http://www.the-numbers.com/movie/Highlander#tab=summary,"$5,900,000"
Hollywood Ending,5/3/2002,"$14,839,383","$16,000,000",,http://www.the-numbers.com/movie/Hollywood-Ending#tab=summary,"$4,839,383"
