"year","make","model","carline_class","carline_broad","cyl","disp","air_asp","trans_desc","gears","drive_desc","fuel_type","mpg_city","mpg_hwy","mpg_mix","ann_fuel","condition","lux","trans_broad"
2012,"Porsche","911 turbo s coupe","Minicompact Cars","Cars",6,3.8,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",17,25,19,3117,"Used","Luxury","Automatic"
2012,"Porsche","new 911 carrera","Minicompact Cars","Cars",6,3.4,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",20,28,23,2577,"Used","Luxury","Automatic"
2012,"Porsche","new 911 carrera","Minicompact Cars","Cars",6,3.4,"Naturally Aspirated","Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Manual"
2012,"Porsche","new 911 carrera cabriolet","Minicompact Cars","Cars",6,3.4,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",20,28,23,2500,"Used","Luxury","Automatic"
2012,"Porsche","new 911 carrera cabriolet","Minicompact Cars","Cars",6,3.4,"Naturally Aspirated","Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Manual"
2012,"Porsche","new 911 carrera s","Minicompact Cars","Cars",6,3.8,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2600,"Used","Luxury","Automatic"
2012,"Porsche","new 911 carrera s","Minicompact Cars","Cars",6,3.8,"Naturally Aspirated","Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Manual"
2012,"Porsche","new 911 carrera s cabriolet","Minicompact Cars","Cars",6,3.8,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2600,"Used","Luxury","Automatic"
2012,"Porsche","new 911 carrera s cabriolet","Minicompact Cars","Cars",6,3.8,"Naturally Aspirated","Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Manual"
2012,"SCION","iq","Minicompact Cars","Cars",4,1.3,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",36,37,37,1498,"Used","Family","Automatic"
2012,"Aston Martin","rapide","Subcompact Cars","Cars",12,5.9,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",13,19,15,3800,"Used","Super","Automatic"
2012,"Audi","a5 cabriolet","Subcompact Cars","Cars",4,2,"Turbocharged","Continuously Variable",1,"Front Wheel Drive","Premium Gasoline",22,30,25,1920,"Used","Luxury","Automatic"
2012,"Audi","a5 cabriolet quattro","Subcompact Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",21,29,24,2002,"Used","Luxury","Automatic"
2012,"Audi","a5 quattro","Subcompact Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",21,29,24,2002,"Used","Luxury","Automatic"
2012,"Audi","a5 quattro","Subcompact Cars","Cars",4,2,"Turbocharged","Manual",6,"All Wheel Drive","Premium Gasoline",21,31,25,1920,"Used","Luxury","Manual"
2012,"Audi","s5","Subcompact Cars","Cars",8,4.2,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Premium Gasoline",16,24,19,2525,"Used","Luxury","Automatic"
2012,"Audi","s5","Subcompact Cars","Cars",8,4.2,"Naturally Aspirated","Manual",6,"All Wheel Drive","Premium Gasoline",14,22,17,2822,"Used","Luxury","Manual"
2012,"Audi","s5 cabriolet","Subcompact Cars","Cars",6,3,"Supercharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",17,26,20,2400,"Used","Luxury","Automatic"
2012,"Audi","tt coupe quattro","Subcompact Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",23,31,26,1848,"Used","Luxury","Automatic"
2012,"Audi","ttrs coupe","Subcompact Cars","Cars",5,2.5,"Turbocharged","Manual",6,"All Wheel Drive","Premium Gasoline",18,25,20,2400,"Used","Luxury","Manual"
2012,"Bentley","continental gtc","Subcompact Cars","Cars",12,6,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",11,19,14,3427,"Used","Super","Automatic"
2012,"Bentley","continental supersports convt","Subcompact Cars","Cars",12,6,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",12,19,14,3427,"Used","Super","Automatic"
2012,"BMW","128ci convertible","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,27,21,2820,"Used","Luxury","Automatic"
2012,"BMW","128ci convertible","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,22,2696,"Used","Luxury","Manual"
2012,"BMW","128i","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,21,2820,"Used","Luxury","Automatic"
2012,"BMW","128i","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,22,2696,"Used","Luxury","Manual"
2012,"BMW","135i","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",18,25,21,2820,"Used","Luxury","Automatic"
2012,"BMW","135i","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",20,28,23,2577,"Used","Luxury","Manual"
2012,"BMW","135i convertible","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",18,25,20,2962,"Used","Luxury","Automatic"
2012,"BMW","135i convertible","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Manual"
2012,"BMW","328ci convertible","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,27,21,2820,"Used","Luxury","Automatic"
2012,"BMW","328ci convertible","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",17,26,20,2962,"Used","Luxury","Manual"
2012,"BMW","328i coupe","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,21,2820,"Used","Luxury","Automatic"
2012,"BMW","328i coupe","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,22,2696,"Used","Luxury","Manual"
2012,"BMW","328i coupe xdrive","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Luxury","Automatic"
2012,"BMW","328i coupe xdrive","Subcompact Cars","Cars",6,3,"Naturally Aspirated","Manual",6,"All Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Luxury","Manual"
2012,"BMW","335ci convertible","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,22,2696,"Used","Luxury","Automatic"
2012,"BMW","335ci convertible","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Manual"
2012,"BMW","335i coupe","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,28,22,2696,"Used","Luxury","Automatic"
2012,"BMW","335i coupe","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Manual"
2012,"BMW","335i coupe xdrive","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",18,27,21,2820,"Used","Luxury","Automatic"
2012,"BMW","335i coupe xdrive","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"All Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Manual"
2012,"BMW","335is convertible","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",17,24,19,3117,"Used","Luxury","Automatic"
2012,"BMW","335is convertible","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",18,26,21,2820,"Used","Luxury","Manual"
2012,"BMW","335is coupe","Subcompact Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",17,24,19,3117,"Used","Luxury","Automatic"
2012,"BMW","335is coupe","Subcompact Cars","Cars",6,3,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",18,26,21,2820,"Used","Luxury","Manual"
2012,"BMW","m3 convertible","Subcompact Cars","Cars",8,4,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",14,20,16,3703,"Used","Luxury","Automatic"
2012,"BMW","m3 convertible","Subcompact Cars","Cars",8,4,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",13,20,16,3703,"Used","Luxury","Manual"
2012,"BMW","m3 coupe","Subcompact Cars","Cars",8,4,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",14,20,16,3703,"Used","Luxury","Automatic"
2012,"BMW","m3 coupe","Subcompact Cars","Cars",8,4,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",14,20,16,3703,"Used","Luxury","Manual"
2012,"Ford","fiesta fwd","Subcompact Cars","Cars",4,1.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",29,39,33,1682,"Used","Family","Automatic"
2012,"Ford","fiesta fwd","Subcompact Cars","Cars",4,1.6,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",29,38,33,1682,"Used","Family","Manual"
2012,"Ford","fiesta sfe fwd","Subcompact Cars","Cars",4,1.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",29,40,33,1682,"Used","Family","Automatic"
2012,"Ford","mustang","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",19,31,23,2414,"Used","Family","Automatic"
2012,"Ford","mustang","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Regular Gasoline",19,29,22,2525,"Used","Family","Manual"
2012,"Ford","mustang","Subcompact Cars","Cars",8,5,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",18,25,20,2775,"Used","Family","Automatic"
2012,"Ford","mustang","Subcompact Cars","Cars",8,5,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Regular Gasoline",17,26,20,2775,"Used","Family","Manual"
2012,"Ford","mustang","Subcompact Cars","Cars",8,5.4,"Supercharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",15,23,17,3484,"Used","Family","Manual"
2012,"Ford","mustang convertible","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",19,30,23,2414,"Used","Family","Automatic"
2012,"Hyundai","genesis coupe","Subcompact Cars","Cars",4,2,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",20,30,23,2577,"Used","Family","Automatic"
2012,"Hyundai","genesis coupe","Subcompact Cars","Cars",4,2,"Turbocharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",21,30,24,2471,"Used","Family","Manual"
2012,"Hyundai","genesis coupe","Subcompact Cars","Cars",6,3.8,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Regular Gasoline",17,27,20,2775,"Used","Family","Automatic"
2012,"Hyundai","genesis coupe","Subcompact Cars","Cars",6,3.8,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Regular Gasoline",17,26,20,2775,"Used","Family","Manual"
2012,"INFINITI","g37 convertible","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Luxury","Automatic"
2012,"INFINITI","g37 convertible","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",16,24,19,3117,"Used","Luxury","Manual"
2012,"INFINITI","g37 coupe","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Automatic"
2012,"INFINITI","g37 coupe","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",17,25,19,3117,"Used","Luxury","Manual"
2012,"INFINITI","g37x coupe","Subcompact Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",7,"All Wheel Drive","Premium Gasoline",18,25,20,2962,"Used","Luxury","Automatic"
2012,"LEXUS","is 250 awd","Subcompact Cars","Cars",6,2.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Premium Gasoline",20,27,22,2696,"Used","Luxury","Automatic"
2012,"LEXUS","is 250/is 250c","Subcompact Cars","Cars",6,2.5,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",21,30,25,2370,"Used","Luxury","Automatic"
2012,"LEXUS","is 250/is 250c","Subcompact Cars","Cars",6,2.5,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Manual"
2012,"LEXUS","is 350 awd","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Premium Gasoline",18,26,21,2820,"Used","Luxury","Automatic"
2012,"LEXUS","is 350/is 350c","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Automatic"
2012,"LEXUS","is f","Subcompact Cars","Cars",8,5,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",16,23,18,3294,"Used","Luxury","Automatic"
2012,"MASERATI","granturismo","Subcompact Cars","Cars",8,4.7,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Premium Gasoline",13,21,15,3952,"Used","Super","Automatic"
2012,"MASERATI","granturismo convertible","Subcompact Cars","Cars",8,4.7,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Premium Gasoline",13,20,15,3952,"Used","Super","Automatic"
2012,"Mercedes-Benz","c 250 (coupe)","Subcompact Cars","Cars",4,1.8,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",21,31,25,2370,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","c 350 (coupe)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","c 350 4matic (coupe)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","c 63 amg coupe","Subcompact Cars","Cars",8,6.2,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",13,19,15,3952,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","c 63 black series amg coupe","Subcompact Cars","Cars",8,6.2,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",13,19,15,3952,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 350 (convertible)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 350 (convertible)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 350 (coupe)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",19,29,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 350 (coupe)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",20,28,23,2577,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 350 4matic (coupe)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",19,28,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 350 4matic (coupe)","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",19,27,22,2696,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 550 (convertible)","Subcompact Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",16,25,19,3117,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","e 550 (coupe)","Subcompact Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",17,27,21,2820,"Used","Luxury","Automatic"
2012,"Mini","mini cooper clubman","Subcompact Cars","Cars",4,1.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",27,35,30,1973,"Used","Luxury","Automatic"
2012,"Mini","mini cooper clubman","Subcompact Cars","Cars",4,1.6,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Premium Gasoline",27,35,30,1973,"Used","Luxury","Manual"
2012,"Mini","mini cooper s clubman","Subcompact Cars","Cars",4,1.6,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",26,34,29,2044,"Used","Luxury","Automatic"
2012,"Mini","mini cooper s clubman","Subcompact Cars","Cars",4,1.6,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",27,35,30,1973,"Used","Luxury","Manual"
2012,"Mini","mini john cooper works clubman","Subcompact Cars","Cars",4,1.6,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",25,33,28,2115,"Used","Luxury","Manual"
2012,"Mitsubishi","eclipse","Subcompact Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",4,"Front Wheel Drive","Regular Gasoline",20,28,23,2414,"Used","Family","Automatic"
2012,"Mitsubishi","eclipse","Subcompact Cars","Cars",4,2.4,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",20,28,23,2414,"Used","Family","Manual"
2012,"Mitsubishi","eclipse","Subcompact Cars","Cars",6,3.8,"Naturally Aspirated","Automated Manual",5,"Front Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Family","Automatic"
2012,"NISSAN","altima coupe","Subcompact Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",6,"Front Wheel Drive","Regular Gasoline",23,32,26,2137,"Used","Family","Automatic"
2012,"NISSAN","altima coupe","Subcompact Cars","Cars",4,2.5,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",23,31,26,2137,"Used","Family","Manual"
2012,"NISSAN","altima coupe","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Continuously Variable",6,"Front Wheel Drive","Regular Gasoline",20,27,23,2414,"Used","Family","Automatic"
2012,"NISSAN","altima coupe","Subcompact Cars","Cars",6,3.5,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",18,27,21,2642,"Used","Family","Manual"
2012,"NISSAN","gt-r","Subcompact Cars","Cars",6,3.8,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",16,23,19,3117,"Used","Family","Automatic"
2012,"Roush","roush stage 3 mustang","Subcompact Cars","Cars",8,5,"Supercharged","Automatic",6,"Rear Wheel Drive","Premium Gasoline",15,22,18,3294,"Used","Luxury","Automatic"
2012,"Roush","roush stage 3 mustang","Subcompact Cars","Cars",8,5,"Supercharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",14,21,16,3703,"Used","Luxury","Manual"
2012,"SCION","xd","Subcompact Cars","Cars",4,1.8,"Naturally Aspirated","Automatic",4,"Front Wheel Drive","Regular Gasoline",27,33,29,1915,"Used","Family","Automatic"
2012,"SCION","xd","Subcompact Cars","Cars",4,1.8,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",27,33,29,1915,"Used","Family","Manual"
2012,"Volkswagen","beetle","Subcompact Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",22,30,25,2370,"Used","Family","Automatic"
2012,"Volkswagen","beetle","Subcompact Cars","Cars",4,2,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",21,30,24,1920,"Used","Family","Manual"
2012,"Volkswagen","beetle","Subcompact Cars","Cars",5,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,29,25,1800,"Used","Family","Automatic"
2012,"Volkswagen","beetle","Subcompact Cars","Cars",5,2.5,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",22,31,25,1800,"Used","Family","Manual"
2012,"Volkswagen","eos","Subcompact Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",22,30,25,1920,"Used","Family","Automatic"
2012,"Volvo","c70 fwd","Subcompact Cars","Cars",5,2.5,"Turbocharged","Automated Manual",5,"Front Wheel Drive","Regular Gasoline",18,28,21,2642,"Used","Luxury","Automatic"
2012,"Acura","tsx","Compact Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",5,"Front Wheel Drive","Premium Gasoline",22,31,26,2281,"Used","Luxury","Automatic"
2012,"Acura","tsx","Compact Cars","Cars",4,2.4,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Premium Gasoline",21,29,24,2471,"Used","Luxury","Manual"
2012,"Acura","tsx","Compact Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",5,"Front Wheel Drive","Premium Gasoline",19,28,23,2577,"Used","Luxury","Automatic"
