count,from,to,lat1,lon1,lat2,lon2
6,Pakistan,Bahrain,30.375321,69.345116,26.0667,50.5577
1,Pakistan,Bangladesh,30.375321,69.345116,23.684994,90.356331
3,Pakistan,Canada,30.375321,69.345116,56.130366,-106.346771
4,Pakistan,China,30.375321,69.345116,35.86166,104.195397
1,Pakistan,Denmark,30.375321,69.345116,56.26392,9.501785
1,Pakistan,France,30.375321,69.345116,46.227638,2.213749
3,Pakistan,India,30.375321,69.345116,20.593684,78.96288
3,Pakistan,Iran,30.375321,69.345116,32.427908,53.688046
2,Pakistan,Italy,30.375321,69.345116,41.87194,12.56738
6,Pakistan,Kuwait,30.375321,69.345116,29.31166,47.481766
3,Pakistan,Malaysia,30.375321,69.345116,4.210484,101.975766
1,Pakistan,Nepal,30.375321,69.345116,28.394857,84.124008
1,Pakistan,Norway,30.375321,69.345116,60.472024,8.468946
13,Pakistan,Oman,30.375321,69.345116,21.512583,55.923255
6,Pakistan,Qatar,30.375321,69.345116,25.354826,51.183884
39,Pakistan,Saudi Arabia,30.375321,69.345116,23.885942,45.079162
2,Pakistan,Spain,30.375321,69.345116,40.463667,-3.74922
2,Pakistan,Sri Lanka,30.375321,69.345116,7.873054,80.771797
4,Pakistan,Thailand,30.375321,69.345116,15.870032,100.992541
3,Pakistan,Turkey,30.375321,69.345116,38.963745,35.243322
51,Pakistan,United Arab Emirates,30.375321,69.345116,23.424076,53.847818
7,Pakistan,United Kingdom,30.375321,69.345116,55.378051,-3.435973
1,Palau,Guam,7.51498,134.58252,13.444304,144.793731
3,Palau,Japan,7.51498,134.58252,36.204824,138.252924
1,Palau,Micronesia,7.51498,134.58252,6.8874813,158.2150717
1,Palau,Philippines,7.51498,134.58252,12.879721,121.774017
2,Palau,Taiwan,7.51498,134.58252,23.69781,120.960515
2,Panama,Argentina,8.537981,-80.782127,-38.416097,-63.616672
1,Panama,Aruba,8.537981,-80.782127,12.52111,-69.968338
1,Panama,Bahamas,8.537981,-80.782127,25.03428,-77.39628
1,Panama,Bolivia,8.537981,-80.782127,-16.290154,-63.588653
7,Panama,Brazil,8.537981,-80.782127,-14.235004,-51.92528
1,Panama,Canada,8.537981,-80.782127,56.130366,-106.346771
1,Panama,Chile,8.537981,-80.782127,-35.675147,-71.542969
10,Panama,Colombia,8.537981,-80.782127,4.570868,-74.297333
7,Panama,Costa Rica,8.537981,-80.782127,9.748917,-83.753428
2,Panama,Cuba,8.537981,-80.782127,21.521757,-77.781167
4,Panama,Dominican Republic,8.537981,-80.782127,18.735693,-70.162651
3,Panama,Ecuador,8.537981,-80.782127,-1.831239,-78.183406
2,Panama,El Salvador,8.537981,-80.782127,13.794185,-88.89653
1,Panama,France,8.537981,-80.782127,46.227638,2.213749
1,Panama,Guatemala,8.537981,-80.782127,15.783471,-90.230759
2,Panama,Haiti,8.537981,-80.782127,18.971187,-72.285215
2,Panama,Honduras,8.537981,-80.782127,15.199999,-86.241905
2,Panama,Jamaica,8.537981,-80.782127,18.109581,-77.297508
6,Panama,Mexico,8.537981,-80.782127,23.634501,-102.552784
2,Panama,Netherlands,8.537981,-80.782127,52.132633,5.291266
2,Panama,Netherlands Antilles,8.537981,-80.782127,12.2018902,-68.2623822
2,Panama,Nicaragua,8.537981,-80.782127,12.865416,-85.207229
1,Panama,Paraguay,8.537981,-80.782127,-23.442503,-58.443832
2,Panama,Peru,8.537981,-80.782127,-9.189967,-75.015152
1,Panama,Puerto Rico,8.537981,-80.782127,18.220833,-66.590149
1,Panama,Spain,8.537981,-80.782127,40.463667,-3.74922
2,Panama,Trinidad and Tobago,8.537981,-80.782127,10.691803,-61.222503
1,Panama,Turkey,8.537981,-80.782127,38.963745,35.243322
30,Panama,United States,8.537981,-80.782127,37.09024,-95.712891
1,Panama,Uruguay,8.537981,-80.782127,-32.522779,-55.765835
6,Panama,Venezuela,8.537981,-80.782127,6.42375,-66.58973
9,Papua New Guinea,Australia,-6.314993,143.95555,-25.274398,133.775136
1,Papua New Guinea,Fiji,-6.314993,143.95555,-17.713371,178.065032
1,Papua New Guinea,Hong Kong,-6.314993,143.95555,22.396428,114.109497
1,Papua New Guinea,Indonesia,-6.314993,143.95555,-0.789275,113.921327
1,Papua New Guinea,Japan,-6.314993,143.95555,36.204824,138.252924
2,Papua New Guinea,Philippines,-6.314993,143.95555,12.879721,121.774017
1,Papua New Guinea,Singapore,-6.314993,143.95555,1.352083,103.819836
1,Papua New Guinea,Solomon Islands,-6.314993,143.95555,-9.64571,160.156194
4,Paraguay,Argentina,-23.442503,-58.443832,-38.416097,-63.616672
2,Paraguay,Bolivia,-23.442503,-58.443832,-16.290154,-63.588653
5,Paraguay,Brazil,-23.442503,-58.443832,-14.235004,-51.92528
2,Paraguay,Chile,-23.442503,-58.443832,-35.675147,-71.542969
1,Paraguay,Panama,-23.442503,-58.443832,8.537981,-80.782127
1,Paraguay,Peru,-23.442503,-58.443832,-9.189967,-75.015152
2,Paraguay,United States,-23.442503,-58.443832,37.09024,-95.712891
1,Paraguay,Uruguay,-23.442503,-58.443832,-32.522779,-55.765835
4,Peru,Argentina,-9.189967,-75.015152,-38.416097,-63.616672
8,Peru,Bolivia,-9.189967,-75.015152,-16.290154,-63.588653
10,Peru,Brazil,-9.189967,-75.015152,-14.235004,-51.92528
1,Peru,Canada,-9.189967,-75.015152,56.130366,-106.346771
7,Peru,Chile,-9.189967,-75.015152,-35.675147,-71.542969
4,Peru,Colombia,-9.189967,-75.015152,4.570868,-74.297333
1,Peru,Costa Rica,-9.189967,-75.015152,9.748917,-83.753428
2,Peru,Cuba,-9.189967,-75.015152,21.521757,-77.781167
2,Peru,Dominican Republic,-9.189967,-75.015152,18.735693,-70.162651
6,Peru,Ecuador,-9.189967,-75.015152,-1.831239,-78.183406
1,Peru,El Salvador,-9.189967,-75.015152,13.794185,-88.89653
2,Peru,France,-9.189967,-75.015152,46.227638,2.213749
1,Peru,Mexico,-9.189967,-75.015152,23.634501,-102.552784
2,Peru,Netherlands,-9.189967,-75.015152,52.132633,5.291266
2,Peru,Panama,-9.189967,-75.015152,8.537981,-80.782127
1,Peru,Paraguay,-9.189967,-75.015152,-23.442503,-58.443832
3,Peru,Spain,-9.189967,-75.015152,40.463667,-3.74922
21,Peru,United States,-9.189967,-75.015152,37.09024,-95.712891
1,Peru,Uruguay,-9.189967,-75.015152,-32.522779,-55.765835
2,Peru,Venezuela,-9.189967,-75.015152,6.42375,-66.58973
4,Philippines,Australia,12.879721,121.774017,-25.274398,133.775136
2,Philippines,Bahrain,12.879721,121.774017,26.0667,50.5577
2,Philippines,Brunei,12.879721,121.774017,4.535277,114.727669
1,Philippines,Cambodia,12.879721,121.774017,12.565679,104.990963
1,Philippines,Canada,12.879721,121.774017,56.130366,-106.346771
13,Philippines,China,12.879721,121.774017,35.86166,104.195397
2,Philippines,Guam,12.879721,121.774017,13.444304,144.793731
11,Philippines,Hong Kong,12.879721,121.774017,22.396428,114.109497
5,Philippines,Indonesia,12.879721,121.774017,-0.789275,113.921327
15,Philippines,Japan,12.879721,121.774017,36.204824,138.252924
5,Philippines,Macau,12.879721,121.774017,22.198745,113.543873
9,Philippines,Malaysia,12.879721,121.774017,4.210484,101.975766
1,Philippines,Palau,12.879721,121.774017,7.51498,134.58252
2,Philippines,Papua New Guinea,12.879721,121.774017,-6.314993,143.95555
3,Philippines,Qatar,12.879721,121.774017,25.354826,51.183884
5,Philippines,Saudi Arabia,12.879721,121.774017,23.885942,45.079162
17,Philippines,Singapore,12.879721,121.774017,1.352083,103.819836
9,Philippines,South Korea,12.879721,121.774017,35.907757,127.766922
9,Philippines,Taiwan,12.879721,121.774017,23.69781,120.960515
6,Philippines,Thailand,12.879721,121.774017,15.870032,100.992541
7,Philippines,United Arab Emirates,12.879721,121.774017,23.424076,53.847818
1,Philippines,United Kingdom,12.879721,121.774017,55.378051,-3.435973
3,Philippines,United States,12.879721,121.774017,37.09024,-95.712891
4,Philippines,Vietnam,12.879721,121.774017,14.058324,108.277199
1,Poland,Armenia,51.919438,19.145136,40.069099,45.038189
4,Poland,Austria,51.919438,19.145136,47.516231,14.550072
2,Poland,Belarus,51.919438,19.145136,53.709807,27.953389
6,Poland,Belgium,51.919438,19.145136,50.503887,4.469936
2,Poland,Bulgaria,51.919438,19.145136,42.733883,25.48583
2,Poland,Canada,51.919438,19.145136,56.130366,-106.346771
2,Poland,China,51.919438,19.145136,35.86166,104.195397
3,Poland,Croatia,51.919438,19.145136,45.1,15.2
2,Poland,Cyprus,51.919438,19.145136,35.126413,33.429859
3,Poland,Czech Republic,51.919438,19.145136,49.817492,15.472962
8,Poland,Denmark,51.919438,19.145136,56.26392,9.501785
1,Poland,Estonia,51.919438,19.145136,58.595272,25.013607
5,Poland,Finland,51.919438,19.145136,61.92411,25.748151
14,Poland,France,51.919438,19.145136,46.227638,2.213749
3,Poland,Georgia,51.919438,19.145136,32.1656221,-82.9000751
40,Poland,Germany,51.919438,19.145136,51.165691,10.451526
7,Poland,Greece,51.919438,19.145136,39.074208,21.824312
2,Poland,Hungary,51.919438,19.145136,47.162494,19.503304
15,Poland,Ireland,51.919438,19.145136,53.41291,-8.24389
4,Poland,Israel,51.919438,19.145136,31.046051,34.851612
29,Poland,Italy,51.919438,19.145136,41.87194,12.56738
2,Poland,Latvia,51.919438,19.145136,56.879635,24.603189
1,Poland,Lithuania,51.919438,19.145136,55.169438,23.881275
2,Poland,Malta,51.919438,19.145136,35.937496,14.375416
9,Poland,Netherlands,51.919438,19.145136,52.132633,5.291266
31,Poland,Norway,51.919438,19.145136,60.472024,8.468946
2,Poland,Portugal,51.919438,19.145136,39.399872,-8.224454
1,Poland,Qatar,51.919438,19.145136,25.354826,51.183884
2,Poland,Romania,51.919438,19.145136,45.943161,24.96676
4,Poland,Russia,51.919438,19.145136,61.52401,105.318756
2,Poland,Serbia,51.919438,19.145136,44.016521,21.005859
2,Poland,Slovenia,51.919438,19.145136,46.151241,14.995463
22,Poland,Spain,51.919438,19.145136,40.463667,-3.74922
13,Poland,Sweden,51.919438,19.145136,60.128161,18.643501
8,Poland,Switzerland,51.919438,19.145136,46.818188,8.227512
2,Poland,Turkey,51.919438,19.145136,38.963745,35.243322
6,Poland,Ukraine,51.919438,19.145136,48.379433,31.16558
2,Poland,United Arab Emirates,51.919438,19.145136,23.424076,53.847818
62,Poland,United Kingdom,51.919438,19.145136,55.378051,-3.435973
2,Poland,United States,51.919438,19.145136,37.09024,-95.712891
2,Portugal,Algeria,39.399872,-8.224454,28.033886,1.659626
3,Portugal,Angola,39.399872,-8.224454,-11.202692,17.873887
6,Portugal,Austria,39.399872,-8.224454,47.516231,14.550072
18,Portugal,Belgium,39.399872,-8.224454,50.503887,4.469936
12,Portugal,Brazil,39.399872,-8.224454,-14.235004,-51.92528
8,Portugal,Canada,39.399872,-8.224454,56.130366,-106.346771
7,Portugal,Cape Verde,39.399872,-8.224454,15.120142,-23.6051721
2,Portugal,Czech Republic,39.399872,-8.224454,49.817492,15.472962
5,Portugal,Denmark,39.399872,-8.224454,56.26392,9.501785
2,Portugal,Finland,39.399872,-8.224454,61.92411,25.748151
47,Portugal,France,39.399872,-8.224454,46.227638,2.213749
55,Portugal,Germany,39.399872,-8.224454,51.165691,10.451526
1,Portugal,Ghana,39.399872,-8.224454,7.946527,-1.023194
1,Portugal,Hungary,39.399872,-8.224454,47.162494,19.503304
12,Portugal,Ireland,39.399872,-8.224454,53.41291,-8.24389
18,Portugal,Italy,39.399872,-8.224454,41.87194,12.56738
7,Portugal,Luxembourg,39.399872,-8.224454,49.815273,6.129583
1,Portugal,Mali,39.399872,-8.224454,17.570692,-3.996166
1,Portugal,Moldova,39.399872,-8.224454,47.411631,28.369885
4,Portugal,Morocco,39.399872,-8.224454,31.791702,-7.09262
1,Portugal,Mozambique,39.399872,-8.224454,-18.665695,35.529562
22,Portugal,Netherlands,39.399872,-8.224454,52.132633,5.291266
3,Portugal,Norway,39.399872,-8.224454,60.472024,8.468946
2,Portugal,Poland,39.399872,-8.224454,51.919438,19.145136
1,Portugal,Romania,39.399872,-8.224454,45.943161,24.96676
2,Portugal,Russia,39.399872,-8.224454,61.52401,105.318756
2,Portugal,Sao Tome and Principe,39.399872,-8.224454,0.18636,6.613081
1,Portugal,Senegal,39.399872,-8.224454,14.497401,-14.452362
43,Portugal,Spain,39.399872,-8.224454,40.463667,-3.74922
4,Portugal,Sweden,39.399872,-8.224454,60.128161,18.643501
21,Portugal,Switzerland,39.399872,-8.224454,46.818188,8.227512
1,Portugal,Tunisia,39.399872,-8.224454,33.886917,9.537499
2,Portugal,Turkey,39.399872,-8.224454,38.963745,35.243322
2,Portugal,Ukraine,39.399872,-8.224454,48.379433,31.16558
2,Portugal,United Arab Emirates,39.399872,-8.224454,23.424076,53.847818
82,Portugal,United Kingdom,39.399872,-8.224454,55.378051,-3.435973
14,Portugal,United States,39.399872,-8.224454,37.09024,-95.712891
3,Portugal,Venezuela,39.399872,-8.224454,6.42375,-66.58973
2,Puerto Rico,Anguilla,18.220833,-66.590149,18.220554,-63.068615
1,Puerto Rico,Antigua and Barbuda,18.220833,-66.590149,17.060816,-61.796428
7,Puerto Rico,British Virgin Islands,18.220833,-66.590149,18.420695,-64.639968
1,Puerto Rico,Canada,18.220833,-66.590149,56.130366,-106.346771
1,Puerto Rico,Colombia,18.220833,-66.590149,4.570868,-74.297333
4,Puerto Rico,Dominica,18.220833,-66.590149,15.414999,-61.370976
9,Puerto Rico,Dominican Republic,18.220833,-66.590149,18.735693,-70.162651
1,Puerto Rico,France,18.220833,-66.590149,46.227638,2.213749
1,Puerto Rico,Germany,18.220833,-66.590149,51.165691,10.451526
2,Puerto Rico,Guadeloupe,18.220833,-66.590149,16.265,-61.551
2,Puerto Rico,Martinique,18.220833,-66.590149,14.641528,-61.024174
3,Puerto Rico,Netherlands Antilles,18.220833,-66.590149,12.2018902,-68.2623822
1,Puerto Rico,Panama,18.220833,-66.590149,8.537981,-80.782127
4,Puerto Rico,Saint Kitts and Nevis,18.220833,-66.590149,17.357822,-62.782998
1,Puerto Rico,Turks and Caicos Islands,18.220833,-66.590149,21.694025,-71.797928
53,Puerto Rico,United States,18.220833,-66.590149,37.09024,-95.712891
1,Puerto Rico,Venezuela,18.220833,-66.590149,6.42375,-66.58973
8,Puerto Rico,Virgin Islands,18.220833,-66.590149,18.335765,-64.896335
1,Qatar,Algeria,25.354826,51.183884,28.033886,1.659626
2,Qatar,Australia,25.354826,51.183884,-25.274398,133.775136
1,Qatar,Austria,25.354826,51.183884,47.516231,14.550072
2,Qatar,Azerbaijan,25.354826,51.183884,40.143105,47.576927
12,Qatar,Bahrain,25.354826,51.183884,26.0667,50.5577
1,Qatar,Bangladesh,25.354826,51.183884,23.684994,90.356331
1,Qatar,Belgium,25.354826,51.183884,50.503887,4.469936
1,Qatar,Brazil,25.354826,51.183884,-14.235004,-51.92528
1,Qatar,Burma,25.354826,51.183884,21.913965,95.956223
1,Qatar,Canada,25.354826,51.183884,56.130366,-106.346771
6,Qatar,China,25.354826,51.183884,35.86166,104.195397
1,Qatar,Cyprus,25.354826,51.183884,35.126413,33.429859
1,Qatar,Denmark,25.354826,51.183884,56.26392,9.501785
4,Qatar,Egypt,25.354826,51.183884,26.820553,30.802498
1,Qatar,Ethiopia,25.354826,51.183884,9.145,40.489673
1,Qatar,France,25.354826,51.183884,46.227638,2.213749
8,Qatar,Germany,25.354826,51.183884,51.165691,10.451526
2,Qatar,Greece,25.354826,51.183884,39.074208,21.824312
2,Qatar,Hong Kong,25.354826,51.183884,22.396428,114.109497
1,Qatar,Hungary,25.354826,51.183884,47.162494,19.503304
16,Qatar,India,25.354826,51.183884,20.593684,78.96288
1,Qatar,Indonesia,25.354826,51.183884,-0.789275,113.921327
5,Qatar,Iran,25.354826,51.183884,32.427908,53.688046
5,Qatar,Iraq,25.354826,51.183884,33.223191,43.679291
4,Qatar,Italy,25.354826,51.183884,41.87194,12.56738
6,Qatar,Japan,25.354826,51.183884,36.204824,138.252924
2,Qatar,Jordan,25.354826,51.183884,30.585164,36.238414
1,Qatar,Kenya,25.354826,51.183884,-0.023559,37.906193
2,Qatar,Kuwait,25.354826,51.183884,29.31166,47.481766
2,Qatar,Lebanon,25.354826,51.183884,33.854721,35.862285
2,Qatar,Malaysia,25.354826,51.183884,4.210484,101.975766
1,Qatar,Maldives,25.354826,51.183884,1.977247,73.5361034
1,Qatar,Morocco,25.354826,51.183884,31.791702,-7.09262
2,Qatar,Nepal,25.354826,51.183884,28.394857,84.124008
3,Qatar,Netherlands,25.354826,51.183884,52.132633,5.291266
1,Qatar,Nigeria,25.354826,51.183884,9.081999,8.675277
1,Qatar,Norway,25.354826,51.183884,60.472024,8.468946
6,Qatar,Oman,25.354826,51.183884,21.512583,55.923255
5,Qatar,Pakistan,25.354826,51.183884,30.375321,69.345116
3,Qatar,Philippines,25.354826,51.183884,12.879721,121.774017
1,Qatar,Poland,25.354826,51.183884,51.919438,19.145136
1,Qatar,Romania,25.354826,51.183884,45.943161,24.96676
1,Qatar,Russia,25.354826,51.183884,61.52401,105.318756
9,Qatar,Saudi Arabia,25.354826,51.183884,23.885942,45.079162
1,Qatar,Singapore,25.354826,51.183884,1.352083,103.819836
1,Qatar,South Africa,25.354826,51.183884,-30.559482,22.937506
6,Qatar,Spain,25.354826,51.183884,40.463667,-3.74922
2,Qatar,Sri Lanka,25.354826,51.183884,7.873054,80.771797
2,Qatar,Sudan,25.354826,51.183884,12.862807,30.217636
1,Qatar,Sweden,25.354826,51.183884,60.128161,18.643501
3,Qatar,Switzerland,25.354826,51.183884,46.818188,8.227512
1,Qatar,Tanzania,25.354826,51.183884,-6.369028,34.888822
1,Qatar,Thailand,25.354826,51.183884,15.870032,100.992541
1,Qatar,Tunisia,25.354826,51.183884,33.886917,9.537499
4,Qatar,Turkey,25.354826,51.183884,38.963745,35.243322
1,Qatar,Uganda,25.354826,51.183884,1.373333,32.290275
11,Qatar,United Arab Emirates,25.354826,51.183884,23.424076,53.847818
4,Qatar,United Kingdom,25.354826,51.183884,55.378051,-3.435973
11,Qatar,United States,25.354826,51.183884,37.09024,-95.712891
1,Qatar,Vietnam,25.354826,51.183884,14.058324,108.277199
3,Qatar,Yemen,25.354826,51.183884,15.552727,48.516388
1,Reunion,Comoros,-21.115141,55.536384,-11.6455,43.3333
5,Reunion,France,-21.115141,55.536384,46.227638,2.213749
6,Reunion,Madagascar,-21.115141,55.536384,-18.766947,46.869107
7,Reunion,Mauritius,-21.115141,55.536384,-20.348404,57.552152
1,Reunion,Mayotte,-21.115141,55.536384,-12.8275,45.166244
1,Reunion,South Africa,-21.115141,55.536384,-30.559482,22.937506
8,Romania,Austria,45.943161,24.96676,47.516231,14.550072
4,Romania,Belgium,45.943161,24.96676,50.503887,4.469936
3,Romania,Bulgaria,45.943161,24.96676,42.733883,25.48583
3,Romania,Cyprus,45.943161,24.96676,35.126413,33.429859
5,Romania,Czech Republic,45.943161,24.96676,49.817492,15.472962
1,Romania,Denmark,45.943161,24.96676,56.26392,9.501785
7,Romania,France,45.943161,24.96676,46.227638,2.213749
14,Romania,Germany,45.943161,24.96676,51.165691,10.451526
4,Romania,Greece,45.943161,24.96676,39.074208,21.824312
1,Romania,Hungary,45.943161,24.96676,47.162494,19.503304
2,Romania,Ireland,45.943161,24.96676,53.41291,-8.24389
5,Romania,Israel,45.943161,24.96676,31.046051,34.851612
34,Romania,Italy,45.943161,24.96676,41.87194,12.56738
2,Romania,Jordan,45.943161,24.96676,30.585164,36.238414
2,Romania,Lebanon,45.943161,24.96676,33.854721,35.862285
3,Romania,Moldova,45.943161,24.96676,47.411631,28.369885
4,Romania,Netherlands,45.943161,24.96676,52.132633,5.291266
1,Romania,Norway,45.943161,24.96676,60.472024,8.468946
2,Romania,Poland,45.943161,24.96676,51.919438,19.145136
1,Romania,Portugal,45.943161,24.96676,39.399872,-8.224454
1,Romania,Qatar,45.943161,24.96676,25.354826,51.183884
2,Romania,Russia,45.943161,24.96676,61.52401,105.318756
2,Romania,Serbia,45.943161,24.96676,44.016521,21.005859
17,Romania,Spain,45.943161,24.96676,40.463667,-3.74922
3,Romania,Switzerland,45.943161,24.96676,46.818188,8.227512
4,Romania,Turkey,45.943161,24.96676,38.963745,35.243322
3,Romania,United Arab Emirates,45.943161,24.96676,23.424076,53.847818
11,Romania,United Kingdom,45.943161,24.96676,55.378051,-3.435973
1,Russia,Algeria,61.52401,105.318756,28.033886,1.659626
26,Russia,Armenia,61.52401,105.318756,40.069099,45.038189
13,Russia,Austria,61.52401,105.318756,47.516231,14.550072
19,Russia,Azerbaijan,61.52401,105.318756,40.143105,47.576927
12,Russia,Belarus,61.52401,105.318756,53.709807,27.953389
2,Russia,Belgium,61.52401,105.318756,50.503887,4.469936
8,Russia,Bulgaria,61.52401,105.318756,42.733883,25.48583
2,Russia,Canada,61.52401,105.318756,56.130366,-106.346771
41,Russia,China,61.52401,105.318756,35.86166,104.195397
2,Russia,Croatia,61.52401,105.318756,45.1,15.2
3,Russia,Cuba,61.52401,105.318756,21.521757,-77.781167
11,Russia,Cyprus,61.52401,105.318756,35.126413,33.429859
23,Russia,Czech Republic,61.52401,105.318756,49.817492,15.472962
3,Russia,Denmark,61.52401,105.318756,56.26392,9.501785
4,Russia,Dominican Republic,61.52401,105.318756,18.735693,-70.162651
10,Russia,Egypt,61.52401,105.318756,26.820553,30.802498
3,Russia,Estonia,61.52401,105.318756,58.595272,25.013607
9,Russia,Finland,61.52401,105.318756,61.92411,25.748151
11,Russia,France,61.52401,105.318756,46.227638,2.213749
5,Russia,Georgia,61.52401,105.318756,32.1656221,-82.9000751
36,Russia,Germany,61.52401,105.318756,51.165691,10.451526
28,Russia,Greece,61.52401,105.318756,39.074208,21.824312
8,Russia,Hong Kong,61.52401,105.318756,22.396428,114.109497
4,Russia,Hungary,61.52401,105.318756,47.162494,19.503304
2,Russia,India,61.52401,105.318756,20.593684,78.96288
2,Russia,Iran,61.52401,105.318756,32.427908,53.688046
10,Russia,Israel,61.52401,105.318756,31.046051,34.851612
34,Russia,Italy,61.52401,105.318756,41.87194,12.56738
9,Russia,Japan,61.52401,105.318756,36.204824,138.252924
