"isbn","title","authors","publishedDate","publisher","categories","pageCount","averageRating","ratingsCount","maturityRating","imageThumbnail","infoLink","textSnippet"
"0684872153","Angela's Ashes","Frank McCourt","1999","Touchstone Books","Biography & Autobiography",460,2.5,31,"NOT_MATURE","http://books.google.com/books/content?id=uZjZVtaxCQ0C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=uZjZVtaxCQ0C&dq=isbn:0684872153&hl=&source=gbs_api","&quot;When I look back on my childhood I wonder how I managed to survive at all."
"0060987103","Wicked","Gregory Maguire","1996-09-27","Harper Collins","Fiction",432,3.5,160,"NOT_MATURE","http://books.google.com/books/content?id=JkI8Gv8kwysC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=JkI8Gv8kwysC&dq=isbn:0060987103&hl=&source=gbs_api","When Dorothy triumphed over the Wicked Witch of the West in L. Frank Baum&#39;s classic tale, we heard only her side of the story. But what about her arch-nemesis, the mysterious witch? Where did she come from? How did she become so wicked?"
"0345342968","Fahrenheit 451","Ray Bradbury","1987","Del Rey","Fiction",190,4,2079,"NOT_MATURE","http://books.google.com/books/content?id=-Z_Zyfs1FekC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=-Z_Zyfs1FekC&dq=isbn:0345342968&hl=&source=gbs_api","A totalitarian regime has ordered all books to be destroyed, but one of the book burners suddenly realizes their merit, in a chilling novel of a frightening near-future world. Reissue."
"0060938455","Fast Food Nation","Eric Schlosser","2002-01-01","Harper Perennial","Social Science",400,4,28,"NOT_MATURE","http://books.google.com/books/content?id=DbnOmd1Ul98C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=DbnOmd1Ul98C&dq=isbn:0060938455&hl=&source=gbs_api","Explores the homogenization of American society and the impact of the fast food industry on modern-day health, economics, politics, popular culture, entertainment, and food production."
"0375726403","Empire Falls","Richard Russo","2001","Vintage","Fiction",483,3.5,10,"NOT_MATURE","http://books.google.com/books/content?id=bX8N8shdUTAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=bX8N8shdUTAC&dq=isbn:0375726403&hl=&source=gbs_api","Whiting, the heir to a faded logging and textile legacy, in this evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide available. Reprint. 150,000 first printing."
"0385720106","A Map of the World","Jane Hamilton","1995","Anchor","Fiction",389,3,26,"NOT_MATURE","http://books.google.com/books/content?id=WRZvssU9AY4C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=WRZvssU9AY4C&dq=isbn:0385720106&hl=&source=gbs_api","While under the care of Alice Goodwin, a neighbor&#39;s child drowns in the Goodwins&#39; pond, a devastating accident that has profound repercussions for the entire Goodwin family, in a story set in a small Midwestern farm town"
"0385265700","The Book of Ruth","Jane Hamilton","1988","Anchor","Fiction",328,2.5,26,"NOT_MATURE","http://books.google.com/books/content?id=RKZrKGqRKvMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=RKZrKGqRKvMC&dq=isbn:0385265700&hl=&source=gbs_api","Ruth, a young woman living in a rural Illinois town, looks back on the people who have shaped her life, including her runaway father, shrewish mother, and crazy husband"
"0375700757","Cold Mountain","Charles Frazier","1997","Vintage","Fiction",449,4.5,2,"NOT_MATURE","http://books.google.com/books/content?id=SZh9UHpGUFAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=SZh9UHpGUFAC&dq=isbn:0375700757&hl=&source=gbs_api","Inman, an injured and disillusioned Confederate soldier, embarks on a harrowing journey through the disintegrating South on an odyssey home to his sweetheart, Ada, who herself is struggling to run the farm left her at her father&#39;s sudden ..."
"0553572997","The Alienist","Caleb Carr","1995","Bantam Books","Fiction",599,4,86,"NOT_MATURE","http://books.google.com/books/content?id=IKfhC6sjntoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=IKfhC6sjntoC&dq=isbn:0553572997&hl=&source=gbs_api","In 1896 New York, psychologist--or in period terminology, an alienist--Laszlo Kreizler joins forces with journalist John Schuyler Moore to track a vicious serial killer"
"0380789035","American Gods","Neil Gaiman","2002-04-30","Harper Collins","Fiction",624,4,84,"NOT_MATURE","http://books.google.com/books/content?id=cLhVjQGs83QC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=cLhVjQGs83QC&dq=isbn:0380789035&hl=&source=gbs_api","Shadow is a man with a past."
"0375725784","A Heartbreaking Work of Staggering Genius","Dave Eggers","2001","Vintage","Biography & Autobiography",485,3,3972,"NOT_MATURE","http://books.google.com/books/content?id=xxvnYyr6rEcC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=xxvnYyr6rEcC&dq=isbn:0375725784&hl=&source=gbs_api","The author chronicles his life after the deaths of his parents, when he was responsible for the care and upbringing of his eight-year-old brother, and offers a new appendix clarifying, amending, and expanding the original work."
"0316096199","Lucky","Alice Sebold","2002","Back Bay Books","Biography & Autobiography",272,4.5,10,"NOT_MATURE","http://books.google.com/books/content?id=3fbJTaP6BXsC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=3fbJTaP6BXsC&dq=isbn:0316096199&hl=&source=gbs_api","In a memoir hailed for its searing candor and wit, Alice Sebold reveals how her life was utterly transformed when, as an eighteen-year-old college freshman, she was brutally raped and beaten in a park near campus."
"0345313860","The Vampire Lestat","Anne Rice","1986","Random House Digital, Inc.","Fiction",550,4.5,17,"NOT_MATURE","http://books.google.com/books/content?id=HRoME_H3n8UC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=HRoME_H3n8UC&dq=isbn:0345313860&hl=&source=gbs_api","Lestat has risen from his long sleep as a modern day rock star, and makes public his story of boyhood in eighteenth-century France and initiation into vampiredom in order to solve the mystery of his existence"
"0446364193","Along Came a Spider","James Patterson","1993-12-01","Grand Central Publishing","Fiction",528,4,9,"NOT_MATURE","http://books.google.com/books/content?id=_wbyHXal2asC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=_wbyHXal2asC&dq=isbn:0446364193&hl=&source=gbs_api","Along Came a Spider begins with the double kidnapping of the daughter of a famous Hollywood actress and the young son of the secretary of the Treasury."
"0842329129","Left Behind","Tim F. LaHaye, Jerry B. Jenkins","1995","Tyndale House Publishers, Inc.","Fiction",468,3.5,3889,"NOT_MATURE","http://books.google.com/books/content?id=6ypgHXYaVhoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=6ypgHXYaVhoC&dq=isbn:0842329129&hl=&source=gbs_api","After millions of people around the world vanish in one moment, in what many claim to be the Rapture, Rayford Steele begins a search for the truth amidst global chaos In one cataclysmic moment, millions around the globe disappear."
"0312305060","The Hours","Michael Cunningham","2002-11-09","Macmillan","Fiction",229,4.5,29,"NOT_MATURE","http://books.google.com/books/content?id=_CFvOd9bh44C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=_CFvOd9bh44C&dq=isbn:0312305060&hl=&source=gbs_api","In a novel of love, family inheritance, and desperation, the author offers a fictional account of Virginia Woolf&#39;s last days and her friendship with a poet living in his mother&#39;s shadow."
"0380731851","Mystic River","Dennis Lehane","2002-04-02","HarperTorch","Fiction",496,3.5,2,"NOT_MATURE","http://books.google.com/books/content?id=Pde6UvG5IKoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Pde6UvG5IKoC&dq=isbn:0380731851&hl=&source=gbs_api","A tense and unnerving psychological thriller, Mystic River is also an epic novel of love, loyalty, faith, and family."
"0553279912","""A"" is for alibi","Sue Grafton","1987","Crimeline","Fiction",214,3.5,10,"NOT_MATURE","http://books.google.com/books/content?id=2_uwAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=2_uwAAAAIAAJ&dq=isbn:0553279912&hl=&source=gbs_api","The wife of a hated divorce lawyer becomes the main suspect in his murder and hires private detective Kinsey Millhone to find the real killer"
"0440224675","Hannibal","Thomas Harris","2001","Dell","Fiction",546,3.5,10,"NOT_MATURE","http://books.google.com/books/content?id=FPDJr5G58YAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=FPDJr5G58YAC&dq=isbn:0440224675&hl=&source=gbs_api","Reissue. THE MOVIE EVENT OF THE YEAR. THE MOST TALKED ABOUT NOVEL OF THE DECADE. You remember Hannibal Lecter: gentleman, genius, cannibal."
"0743237188","Fall On Your Knees","Ann-Marie MacDonald","2002-01-24","Touchstone","Fiction",512,4,55,"NOT_MATURE","http://books.google.com/books/content?id=hAN_iEtMr_MC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=hAN_iEtMr_MC&dq=isbn:0743237188&hl=&source=gbs_api","Theirs is a world filled with driving ambition, inescapable family bonds, and forbidden love. Compellingly written, by turns menacingly dark and hilariously funny, this is an epic tale of five generations of sin, guilt, and redemption."
"0446608955","A Walk to Remember","Nicholas Sparks","2000-09-01","Grand Central Publishing","Fiction",256,4,3338,"NOT_MATURE","http://books.google.com/books/content?id=sytRPPpTREwC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=sytRPPpTREwC&dq=isbn:0446608955&hl=&source=gbs_api","A preacher&#39;s daughter begins an unlikely romance with a popular boy at school while keeping a secret from everyone."
