price,url,brand,image,product_name
$350,http://www.flightclub.com/air-jordan-9-retro-low-white-blue-pearl-010058,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63597195097-air-jordan-9-retro-low-white-blue-pearl-010058_1.jpg,"
                                air jordan 9 retro low                            "
$300,http://www.flightclub.com/air-jordan-6-retro-white-midnight-navy-010035,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/1/010035_1.jpg,"
                                air jordan 6 retro                            "
$350,http://www.flightclub.com/air-jordan-2-retro-black-chrome-010015,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742939-air-jordan-2-retro-black-chrome-010015_1.jpg,"
                                air jordan 2 retro                            "
$300,http://www.flightclub.com/air-jordan-1-retro-white-university-blue-010008,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742958-air-jordan-1-retro-white-university-blue-010008_1.jpg,"
                                air jordan 1 retro                            "
$350,http://www.flightclub.com/nike-free-flyknit-htm-sp-htm-volt-varsity-royal-black-052064,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-free-flyknit-htm-sp-htm-volt-varsity-royal-black-052064_1.png,"
                                free flyknit htm sp ""htm""                            "
$175,http://www.flightclub.com/nike-air-max-light-le-b-size-cnynprpl-grnd-prpl-sl-wlf-gry-052065,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-max-light-le-b-size--cnynprpl-grnd-prpl-sl-wlf-gry-052065_1.png,"
                                air max light le b ""size?""                            "
$350,http://www.flightclub.com/reebok-kamikaze-2-mid-packers-shoes-steel-blue-cyclone-grey-991766,reebok,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/r/e/reebok-kamikaze-2-mid-packers-shoes-steel-blue-cyclone-grey-991766_1.png,"
                                kamikaze 2 mid ""packers shoes""                            "
$180,http://www.flightclub.com/adidas-mutombo-runwht-black1-lgtsca-200888,adidas,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/a/d/adidas-mutombo-runwht-black1-lgtsca-200888_1.png,"
                                mutombo                            "
$200,http://www.flightclub.com/nike-kd-5-easter-trqs-blue-brght-ctrs-fbrglss-041878,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kd-5-easter-trqs-blue-brght-ctrs-fbrglss-041878_1.png,"
                                kd 5 ""easter""                            "
$150,http://www.flightclub.com/nike-sb-eric-koston-premium-kobe-x-koston-black-wht-vrsty-mz-vrsty-prpl-080780,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-sb-eric-koston-premium-kobe-x-koston-black-wht-vrsty-mz-vrsty-prpl-080780_1.png,"
                                sb eric koston premium ""kobe x koston""                            "
$550,http://www.flightclub.com/nike-air-force-1-low-supreme-mtllc-slvr-mtllc-slvr-gm-light-021073,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-low-supreme-krink-mtllc-slvr-mtllc-slvr-gm-light-021073_1.jpg,"
                                air force 1 low supreme ""krink""                            "
$300,http://www.flightclub.com/nike-air-force-1-low-supreme-i-o-slam-jam-varsity-red-white-021062,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-low-supreme-i-o-slam-jam-varsity-red-white-021062_1.jpg,"
                                air force 1 low supreme i/o ""slam jam""                            "
$350,http://www.flightclub.com/nike-air-force-1-low-supreme-colette-x-busy-p-black-varsity-royal-020995,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-low-supreme-colette-x-busy-p-black-varsity-royal-020995_1.jpg,"
                                air force 1 low supreme ""colette x busy p""                            "
$250,http://www.flightclub.com/nike-air-force-1-jd-sports-white-white-chrome-metallic-silver-020757,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-jd-sports-white-white-chrome-metallic-silver-020757_1.jpg,"
                                air force 1 ""jd sports""                            "
$125,http://www.flightclub.com/nike-air-force-1-premium-07-cooper-michael-cooper-sail-baroque-brown-metallic-gold-020642,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-premium-07-cooper-michael-cooper-sail-baroque-brown-metallic-gold-020642_1.jpg,"
                                air force 1 premium 07 (cooper) ""michael cooper""                            "
$350,http://www.flightclub.com/nike-air-force-1-03-hufquake-radient-green-black-black-020586,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-03-hufquake-radient-green-black-black-020586_1.jpg,"
                                air force 1 03 ""hufquake""                            "
$300,http://www.flightclub.com/nike-air-force-1-insideout-priority-filipino-pimento-varsity-maize-white-020543,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-insideout-priority-filipino-pimento-varsity-maize-white-020543_1.jpg,"
                                air force 1 insideout priority ""filipino""                            "
$150,http://www.flightclub.com/nike-air-force-1-premium-utt-clowns-midnight-navy-varsity-red-sail-net-020526,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-premium-utt-clowns-midnight-navy-varsity-red-sail-net-020526_1.jpg,"
                                air force 1 premium utt clowns                            "
$275,http://www.flightclub.com/nike-air-force-1-low-io-premium-stash-harbor-blue-sport-royal-soft-grey-020440,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-low-io-premium-stash-harbor-blue-sport-royal-soft-grey-020440_1.jpg,"
                                air force 1 low io premium ""stash""                            "
$500,http://www.flightclub.com/nike-air-force-1-low-premium-year-of-the-dog-varsity-red-white-orange-020391,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-low-premium-year-of-the-dog-varsity-red-white-orange-020391_1.jpg,"
                                air force 1 low premium ""year of the dog""                            "
$175,http://www.flightclub.com/nike-air-force-1-mid-insideout-black-light-stone-desert-clay-020263,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-mid-insideout-black-light-stone-desert-clay-020263_1.jpg,"
                                air force 1 mid insideout                            "
$225,http://www.flightclub.com/nike-air-force-1-premium-lebron-foliage-jersey-gold-lj-020241,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-premium-lebron-foliage-jersey-gold-lj-020241_1.jpg,"
                                air force 1 premium ""lebron""                            "
$225,http://www.flightclub.com/nike-af-x-mid-recon-black-blk-n-grey-m-grey-020205,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-af-x-mid-recon-black-blk-n-grey-m-grey-020205_1.jpg,"
                                af-x mid ""recon""                            "
$125,http://www.flightclub.com/nike-air-force-1-remix-da-kix-white-chile-red-sport-royal-020206,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-remix-da-kix-white-chile-red-sport-royal-020206_1.jpg,"
                                air force 1 ""remix da kix""                            "
$275,http://www.flightclub.com/nike-air-force-1-white-black-metallic-gold-020195,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-white-black-metallic-gold-020195_1.jpg,"
                                air force 1                            "
$325,http://www.flightclub.com/nike-air-force-1-portland-wht-blk-vrsty-rd-020166,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-portland-wht-blk-vrsty-rd-020166_1.jpg,"
                                air force 1 ""portland""                            "
$125,http://www.flightclub.com/nike-air-force-1-varsity-red-white-020163,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-varsity-red-white-020163_1.jpg,"
                                air force 1                            "
$750,http://www.flightclub.com/nike-air-force-1-nba-all-star-2005-red-white-blue-020139,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-nba-all-star-2005-red-white-blue-020139_1.jpg,"
                                air force 1 ""nba all-star 2005""                            "
$150,http://www.flightclub.com/nike-air-force-180-olympic-white-midnight-navy-team-red-metallic-gold-041324,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-180-olympic-white-midnight-navy-team-red-metallic-gold-041324_1.jpg,"
                                air force 180 ""olympic""                            "
$225,http://www.flightclub.com/nike-air-force-1-puerto-rico-3-obsidian-white-varsity-red-pr3-020057,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-puerto-rico-3-obsidian-white-varsity-red-pr3-020057_1.jpg,"
                                air force 1 ""puerto rico 3""                            "
$300,http://www.flightclub.com/nike-air-force-1-b-wheat-wheat-wheat-dark-mocha-020028,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-b-wheat-wheat-wheat-dark-mocha-020028_1.jpg,"
                                air force 1 b ""wheat""                            "
$200,http://www.flightclub.com/nike-air-force-1-acorn-natural-underbrush-acorn-020012,nike,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-air-force-1-acorn-natural-underbrush-acorn-020012_1.jpg,"
                                air force 1 ""acorn""                            "
$375,http://www.flightclub.com/air-jordan-1-retro-high-black-shadow-grey-white-011090,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63611742941-air-jordan-1-retro-high-black-shadow-grey-white-011090_1.jpg,"
                                air jordan 1 retro high                            "
$350,http://www.flightclub.com/air-jordan-23-unc-black-university-blue-white-010926,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/6/3/63597195166-air-jordan-23-unc-black-university-blue-white-010926_1.jpg,"
                                air jordan 23 ""unc""                            "
$350,http://www.flightclub.com/air-jordan-1-high-strap-black-varsity-red-white-010917,jordan,http://www.flightclub.com/media/catalog/product/cache/1/small_image/360x257/9df78eab33525d08d6e5fb8d27136e95/0/1/010917_1.jpg,"
                                air jordan 1 high strap                            "
