state,beer_rank,beer_name,beer_style,brewer,review_count,overall_score,style_score,wgt_avg,abv,est_cal,mean,ibu,beer_desc,beer_img
KANSAS,13,Tallgrass Vanilla Bean Buffalo Sweat - Bourbon Barrel & Cinnamon,Sweet Stout,Tallgrass Brewing Company,60,94.0,93.0,,,20.0,,,"We took our highly popular winter seasonal, Vanilla Bean Buffalo Sweat, aged it in bourbon barrels and enhanced it with crushed cinnamon sticks during fermentation.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_351915.jpg"
KANSAS,14,Blind Tiger Russian Imperial Stout,Imperial Stout,Blind Tiger,19,93.0,44.0,3.58,,,3.71,,"A very rich, dark and full-bodied brew. Complex, slight licorice and roasted barley finish. Dark tan head.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_1815.jpg"
KANSAS,15,Tallgrass Vanilla Bean Buffalo Sweat,Sweet Stout,Tallgrass Brewing Company,217,93.0,91.0,,,20.0,,,"In 2013, two nine-gallon casks were filled with Buffalo Sweat and a handful of vanilla beans, and were stored in Tallgrass founder Jeff Gill's office. A few weeks later, Jeff entered his office to find one of casks had exploded, spraying beer all over his office and leaving a hole in the ceiling above his desk shaped exactly like the cork bung used to seal the cask. Thankfully, the other cask did not explode. That night at an event in Wichita, Kansas, the beer was so well-received, it immediately got the call to become the brewery's winter seasonal.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_197569.jpg"
KANSAS,16,Free State Stormwatch Dark Ale,Black IPA,Free State Brewing Company,37,93.0,77.0,3.57,,,3.64,213.0,"This dark brown, hoppy ale takes the IPA style into unfamiliar depths of color. Amarillo hops provide the hoppy flavors and aromas of an India Pale Ale complemented by subtle chocolaty roasted notes from the dark malts. The malt bill is very close to that for Copperhead but with the addition of some dark roasted malt for color and flavor. The Amarillo hops are a potent American variety with a distinctive flavor and aroma.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_26548.jpg"
KANSAS,17,Liquid Bread Oatmeal Stout,Sweet Stout,Lb. (Liquid Bread) Brewing Co,54,92.0,89.0,,,,,180.0,"Dominated with caramel, coffee and chocolate flavors, this ""Liquid Bread"" is a meal in itself.  Silver Medal 2005 GABF - Oatmeal Stout category.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_51655.jpg"
KANSAS,18,Free State Belgian Muse IPA,India Pale Ale (IPA),Free State Brewing Company,23,92.0,83.0,3.48,8,240.0,3.68,48.0,"Inspired by a Belgian beer that itself was inspired by American craft brewers and their propensity for hoppy beers, this Belgian Holiday IPA illustrates the ever-evolving brewing landscape. This beer starts with a generous portion of pilsner malt augmented by an addition of cane sugar to the kettle. Judicious amounts of Simcoe, Centennial, Sterling, Amarillo, Chinook, and Columbus hops contribute to the uniquely American citrus and pine characteristics of this international brew. The Belgian yeast strain adds fruity and earthy overtones that meld harmoniously with the complex hop bill. The Bottom Line- A medium bodied, hoppy Belgian ale hybrid: part IPA, part Belgian Trippel. A Belgian for hopheads.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_119830.jpg"
KANSAS,19,Free State Hop Jack Ale,American Pale Ale,Free State Brewing Company,32,92.0,95.0,3.54,,,3.61,,"First the name - Hop Jacks (or Hop Backs as they are also called) are pieces of traditional brewing equipment that are used to add fresh hop flavors and aromas to the hot wort as it is transferred from the brew kettle to the heat exchanger. Fresh hop flowers would be placed in the Hop Jack for the very freshest hop character. Though hop jacks are still in use, they are not in use here. However, the results achieved with this beer are similar and represent the kind of hop character that is achieved using a Hop Jack.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_2933.jpg"
KANSAS,20,Blind Tiger Java Porter,Porter,Blind Tiger,61,92.0,94.0,,,33.0,,,"Our award winning coffee beer! We brew this robust style porter with coffee we roast at the brewery. The roasted coffee compliments the dark roasted malts we use in this brew. English malts and hops round out the balance. Mmm, the perfect breakfast beer.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_34623.jpg"
KANSAS,21,Tallgrass 16-Bit DPA,American Pale Ale,Tallgrass Brewing Company,78,92.0,95.0,,6.2,186.0,,55.0,"16-Bit Double Pale Ale is the next generation of pale ale from Tallgrass. For fans of 8-Bit Pale Ale ready to advance to a new realm, 16-Bit DPA is a one-pint finishing move that delivers a sweeping sequence of crisp aromas, light body, bright hoppiness and striking citrus flavors. Best enjoyed in multi-player mode.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_327395.jpg"
KANSAS,22,Liquid Bread Liberty Stout,Stout,Lb. (Liquid Bread) Brewing Co,13,91.0,90.0,3.48,,,3.83,177.0,"2009 GABF Gold medal winner, American-style Stout category.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_110799.jpg"
KANSAS,23,Free State Hop Picker Pale Ale,India Pale Ale (IPA),Free State Brewing Company,16,90.0,81.0,3.46,,,3.73,225.0,"As the harvest wound up and the hop pickers finished their seasons work, we made this extra hoppy American IPA to remember the season by. The Hop Picker marries two of our favorite American hop varieties, Centennial and Columbus in even portions at each step of the brew. From bittering in the kettle to dry hopping in the conditioning tank, we added equal parts of these two pungent hops all the way through. Balanced with a subdued malt bill made up of American 2-row pale malt, Munich malt and an assortment of light caramel malts for a deep gold color and a nice body to match the hops without overpowering them. O.G. 17.5P/1070 IBUs 78

Alc content 6.0  by wt., 7.5 by vol.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_53497.jpg"
KANSAS,24,Defiance Fuzzy Knuckles,Imperial Stout,Defiance Brewing Co.,15,90.0,37.0,3.53,10,300.0,3.69,55.0,"Rich roasty malts, earthy English hops, Sumatran coffee, and nutty cocoa nibs blend harmoniously to create this approachable full-bodied beast we call Fuzzy Knuckles. Think woolly mammoths, and Bob Vila, and that barista that makes the best lattes.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_298378.jpg"
KANSAS,25,Blind Tiger Top Gun IPA,India Pale Ale (IPA),Blind Tiger,22,90.0,83.0,3.52,,60.0,3.62,,"San Diego style IPA.  On our recent trip to San Diego for the World Beer Cup we had several opportunities to soak up the local beer scene.  San Diego area brewers and their aggressively hopped beers have made the west coast style of brewing famous.  This IPA employs an indecent amount of Amarillo & Simcoe hops.  We named the brew after the Top Gun fighter pilot school in Miramar, CA.  The color is reminiscent of a San Diego Sunset and the body s lighter and dryer than our Tiger Bite IPA.  By the time you finish this beer you'll know you've been in a hop fight.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_89084.jpg"
KENTUCKY,1,Against the Grain 70K,Imperial Stout,Against the Grain Brewery,115,100.0,97.0,,13.1,393.0,,48.0,"Taking awesome and doubling it can only be double awesome. It's math.

This is essentially the 35K recipe doubled. Double roasty, double chocolatey, double creamy, double delicious. Then we decided to make it 2.5X awesome by aging it in Angel's Envy barrels for a really, really long time. The bourbon and oak flavors perfectly compliment the massive flavors in the double mega imperial milk stout. You don't swim in this beer, it swims in you!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_205480.jpg"
KENTUCKY,2,Against the Grain / De Molen Bo & Luke,Imperial Stout,Against the Grain Brewery,295,100.0,96.0,,13,390.0,,86.0,"Orange Wax (or Reddish orange).  Originally an Against the Grain Brewery and Brouwerij De Molen collaboration beer.  For the first incarnation, De Molen head brewer Menno Oliver hopped in a muscle car and drove straight through from the Netherlands to Louisville, KY (that's USA folks) to brew this bourbon inspired ale, and we liked it so much, we decided to do it again.  We took the ingredients in bourbon whiskey (Barley, Rye, Corn) and then smoked them with cherry wood and brewed a huge imperial stout with them.  Then to top it off we aged it in Pappy VanWinkle Bourbon Barrels.  The resulting beer is rich, smokey and complex, with a bourbon character of caramel, vanilla and spice. Bottle has orange reddish orange) wax top. Only the first version was aged in Pappy barrels. For further information see - http://www.ratebeer.com/forums/bo-luke-initial-release-vs-later-bottles_256787.htm","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_186595.jpg"
KENTUCKY,3,Quaff Bros Full Allotment,Imperial Stout,Quaff Bros,25,99.0,90.0,3.9,,,4.04,357.0,Follow the Muler family on a cross-country adventure buying more Beer than they should. Friendships are born and broken and the meaning of life comes into question. Mind-blowing bottle shares and owner/brewmaster confrontations await this thirsty bunch as they search for the full allotment! Starring Dark Apparition and Oil of Aphrodite in a bourbon barrel aged production.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_431858.jpg"
KENTUCKY,4,Against the Grain / To l An Ale Pleasure,Imperial Stout,Against the Grain Brewery,50,99.0,83.0,,,85.0,,,"This giant imperial rye stout is the result of our collaboration with the Danish brewers from Tol. In true Danish style, it is austere and utterly humorless. Deep in the heart of its double mash lies a cornucopia of dark, flavorful malts. The discerning palate will detect chocolate, rye, biscuit, and faint peat notes in each sip. The raw power of Magnum and Chinook hops were used to battle this beer into a variety of different woods. Most of the batch aged in used bourbon barrels, but some of it saw scotch barrels, port barrels, ash, hickory, red oak, white oak, cherrywood, and more. Check your keg for what wooded nectar is in your glass.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_211947.jpg"
KENTUCKY,5,Against the Grain Brett The Hipman Hop,Sour/Wild Ale,Against the Grain Brewery,49,98.0,90.0,,,65.0,,,"A solid dose of light pilsner malt along with a variety of
similarly undermodified German-style malts gave us a
crisp, clean base to work with. Then we got it All
Funked Up. Generous additions of Apollo and
Vanguard hops created a substantial flavor of citrus
peel and floral spice as well as plenty of IBUs for such
a mild malt bill. Ale yeast was then used for primary
fermentation before adding a blend of three strains of
Brettanomyces. These superattenuating little bugs
were allowed to thoroughly ferment out many complex
sugars and leave behind their characteristic (and very
apparent) wild and funky flavors. After about four and
a half months, we added a fresh addition of whole leaf
Amarillo hops that spent about a week imparting a
citrusy, almost candylike flavor. Finally, we moved the
beer to a bottle for a final fermentation that cleaned
and carbonated this beer to be ready for the glass.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_251378.jpg"
KENTUCKY,6,Against the Grain London Balling,Barley Wine,Against the Grain Brewery,150,98.0,93.0,,,80.0,,,"English style barleywine aged in Angel's Envy bourbon barrels. Brewed with enough Maris Otter pale, Aromatic and caramel malts to nearly overflow our mash tun. We then balanced this beer with some English Nugget and Kent Goldings hops. The resulting ale was sweet, nutty and powerful, but we didn't stop there. The entire batch was put into used Angel's Envy barrels for nearly 3 months to gather the residual bourbon flavor and some aromatic and drying oak notes. By the way, Balling is a measurement of specific gravity.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_166380.jpg"
KENTUCKY,7,Country Boy Infinite Sadness,Black IPA,Country Boy Brewing,18,98.0,96.0,3.75,12,360.0,3.92,,"Barreled Black IPA, our Heart of Dankness aged five months in Elmer T. Lee Bourbon barrels. Tastes as epic as your hangover will feel!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_223293.jpg"
KENTUCKY,8,Bluegrass Bourbon Barrel Russian Imperial Porter,Imperial Porter,Bluegrass Brewing Company,16,97.0,80.0,3.73,11,330.0,3.92,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_74375.jpg"
KENTUCKY,9,Bluegrass Cherry Inyouendo,Imperial Stout,Bluegrass Brewing Company,23,97.0,62.0,3.66,11,330.0,3.91,,Russian Imperial Stout aged in Woodford Reserve barrels with a supporting tart Michigan cherry fruit character.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_133853.jpg"
KENTUCKY,10,West Sixth Snake Eyes Imperial Stout ,Imperial Stout,West Sixth Brewing Company,31,97.0,63.0,3.71,,,3.8,330.0,"This American-style imperial stout is strong at an 11% ABV, but not too chewy for a high gravity beer.  Malt bill includes 8 different grains for complexity, and it's hopped with Northern Brewer and Columbus hops.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_176031.jpg"
KENTUCKY,11,Against the Grain / Dry & Bitter Your Lytest One,Imperial Stout,Against the Grain Brewery,17,97.0,62.0,3.71,10.2,306.0,3.88,,"A collaboration with Dry and Bitter Brewery from Copenhagen, Denmark. A solid base of pale ale malt, generous additions of rye malt and roasted barley lend this stout a ton of complexity. Feel yourself hover above the ground, feel light and airy just like you would with the Danes. This beer is what you want to feel like a light has been turned on inside your body, let yourself be illuminated with the power of a Danish stout. Cheese danishes are not included, bring your own.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_391786.jpg"
KENTUCKY,12,Country Boy 4th Anniversary Wild Red Ale,Sour Red/Brown,Country Boy Brewing,13,97.0,84.0,3.71,,,3.93,270.0,This wild red ale (Flanders Red) has been maturing in American oak barrels for 2 years with additions of wild yeast and bacteria. Distinct wine-like notes of plum and raisin are backed up by a subtle tartness with an underlying foundation of caramel malt and oak tannin,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_393819.jpg"
KENTUCKY,13,West Sixth Snakes In A Barrel ,Imperial Stout,West Sixth Brewing Company,10,96.0,58.0,3.69,12,360.0,3.97,,Our imperial stout aged in 20 year pappy van winkle barrels.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_200777.jpg"
KENTUCKY,14,Against the Grain 35K Stout,Sweet Stout,Against the Grain Brewery,282,96.0,96.0,,7,210.0,,26.0,"Not your typical ""Jelly of the Month Club"" beer. Dark roasted malt and bittersweet cocoa and coffee flavor and aroma burst from this pitch black milk stout. The full body and sweetness are derived from the addition of lactose (aka milk sugar) which is not fermentable by beer yeast. A healthy dose of English Kent Goldings hops provides a counterpoint to this ale's rich and complex maltiness.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_155857.jpg"
KENTUCKY,15,Against the Grain Citra Ass Down,Imperial IPA,Against the Grain Brewery,367,96.0,85.0,,8.2,246.0,,68.0,"This beer is not candy or mother's milk. It is not brewed by gypsies or aliens, nor does it contain any zombie dirt. This is an American Style IPA brewed with Citra Hops. It is citrusy, sticky, hoppy and delicious. Simply drink it and enjoy it. Don't hoard this beer, Citra Ass Down and drink it now.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_258430.jpg"
