num_results,results,author
1,Lindsey Vonn,Lindsey Vonn
1,Katie Holmes,Katie Holmes
1,Mel Gibson,Mel Gibson
1,John Dramani Mahama,John Dramani Mahama
1,Tsai Ing-wen,Tsai Ing-wen
1,"Charlene, Princess of Monaco","Charlene, Princess of Monaco"
1,Kiran Desai,Kiran Desai
1,Kim Yuna,Yu-Na Kim
2,"Robert,Robert De Niro",Robert Fico
1,Clifford Geertz,Clifford Geertz
1,Stanley Tucci,Stanley Tucci
1,Portia Simpson-Miller,Portia Simpson-Miller
1,Suzanne Collins,Suzanne Collins
5,"Joey Ramone,Tommy Ramone,Johnny Ramone,Dee Dee Ramone,Phil Ramone",Simone Barone
1,Annie Baker,Annise Parker
1,John Cena,John Cena
1,Frank B. Kellogg,Frank B. Kellogg
2,"Peter Andre,Nancy Meyers",Hande Yener
1,Imelda Marcos,Marco Amelia
1,Bruno Senna,Bruno Senna
1,Carey Mulligan,Carey Mulligan
1,Mark Rutte,Mark Rutte
1,Ed Wood,"Ed Wood, Jr."
1,W. E. B. Du Bois,Howard Webb
1,Dayron Robles,Dayron Robles
7,"Janis Joplin,Dani Shapiro,Janis Ian,Loni Anderson,Janis Karpinski,Margaret Truman,Hani Furstenberg",Yayi Boni
1,David Strathairn,David Strathairn
3,"Grey,Lady,Jane",Lady Jane Grey
1,Stephanie Rice,Stephanie Rice
1,Winston Churchill,Winston Reid
1,Eminem,Eminem
1,Agnieszka Radwanska,Agnieszka Radwańska
3,"Albert Pike,Jake Roberts,Robert Graves",Robert Enke
1,Stephenie Meyer,Stephenie Meyer
1,Cam Gigandet,Cam Gigandet
1,Alexander the Great,Donieber Alexander Marangon
1,Casey Stoner,Casey Stoner
1,Jessica Simpson,Jessica Simpson
1,Kate Adie,Eddie Fatu
1,Alex Van Halen,Alex Rodrigo Dias da Costa
1,Mitchel Musso,Mitchel Musso
3,"Bob Dylan,Bob Dylan, (Top 10)
",Bob Dylan
1,Jason London,Rajon Rondo
1,John Howard,John Howard
1,Jeff Dunham,Jeff Dunham
1,Syd Barrett,Syd Barrett
1,Jim Yong Kim,Jim Kim
1,Usain Bolt,Usain Bolt
1,Ludwig von Mises,Ludwig von Mises
1,Tom Welling,Tom Welling
1,Piet Mondrian,Piet Mondrian
1,Larry Poons,Carly Colon
1,Chris Paul,Chris Paul
1,Lily Allen,Lily Allen
6,"Kelly Clarkson,Kelly Preston,Gene Kelly,Kelly Miller,Kelly Lynch,Thomas R. Kelly",Kelly Kelly
1,Keri Hilson,Keri Hilson
1,Ricardo Lagos,Ricardo Lagos
1,Eric Dane,Eric Dane
4,"Gerald R. Ford,Gerald R. Ford, (Top 10)
,Gerald J. Ford",Gerald Ford
1,Zachary Quinto,Zachary Quinto
3,"Al Gore,Al Gore, (Top 10)
",Al Gore
1,Saul Perlmutter,Saul Perlmutter
1,Elton John,Elton John
3,"Rabindranath Tagore,Rabindranath Tagore, (Top 10)
",Rabindranath Tagore
1,Rufus Wainwright,Rufus Wainwright
1,Dick Cheney,Dick Cheney
1,John F. Kerry,John Kerry
2,"Willie Aames,Cale Yarborough",Wade Williams
1,Leonardo da Vinci,Leonardo Bonucci
8,"Cake,Fake,Baking,Chocolate Cake,Cakes,Bake,Faking,Baked",Mike Hanke
1,Gareth Bale,Gareth Bale
1,Saina Nehwal,Saina Nehwal
1,Ritchie Blackmore,Ritchie Blackmore
3,"Dan Millman,Ian Millar,Ann Jillian",Ian Gillan
1,Richard Branson,Richard Kingson
8,"Dark Place,Dark Places,Glare,Flare,Flak,Clarke,Blank Slate,Blake",Blake Clark
1,Elena Vesnina,Elena Vesnina
1,Mordechai Vanunu,Mordechai Vanunu
1,Taylor Swift,Taylor Swift
1,Felix Baumgartner,Felix Baumgartner
6,"Anna Nicole Smith,Nicole Kidman,Nicole Scherzinger,Nicole Appleton,Nicole Eggert,Nicole Brown Simpson",Nicole
1,Joyce Banda,Joyce Banda
1,Margaret of Valois,Marguerite de Valois
1,Henry Moore,Henry Moore
1,Akon,Akon
1,Pratibha Patil,Pratibha Patil
1,Gabrielle Giffords,Gabrielle Giffords
1,Gotye,Gotye
1,Jean-Marc Ayrault,Jean-Marc Ayrault
1,Alan Parsons,Alan Parsons
1,Oscar Pistorius,Oscar Pistorius
3,"Steve Jobs,Steve Jobs, (Top 10)
",Steve Jobs
1,Hrithik Roshan,Hrithik Roshan
1,Maxwell,Maxwell Cabelino Andrade
1,Nas,Samir Nasri
1,Thomas Jefferson,Thomas Vermaelen
1,Chen Guangcheng,Chen Guangcheng
1,Alessandro Del Piero,Alessandro Matri
1,Kim Jong-un,Kim Jong-un
1,Adam Riess,Adam Riess
1,Paul Wesley,Paul Wesley
1,O. J. Simpson,O. J. Simpson
1,Darren Criss,Darren Criss
1,Christopher A. Sims,Christopher A. Sims
1,Elif Safak,Elif Şafak
1,Masi Oka,Masi Oka
1,Cory Monteith,Cory Monteith
1,Orson Scott Card,Orson Scott Card
3,"George S. Patton,George S. Patton, (Top 10)
",George S. Patton
1,Miguel,Miguel Veloso
1,Dakota Fanning,Dakota Fanning
1,Mesut Ozil,Mesut Özil
1,Jean-Bertrand Aristide,Ryan Bertrand
1,Sebastian Vettel,Sebastian Vettel
1,Lisa Ann Walter,Valter Birsa
1,Valentina Matviyenko,Valentina Matviyenko
1,Rick Rubin,Ricky Rubio
1,Shakira,Shakira
2,"Cory Michael Smith,Michael Dorn",Michel Vorm
1,Viola Davis,Viola Davis
1,Maria Montessori,Maria Montessori
1,Robert Lorenz,Robert Koren
1,Nicole Scherzinger,Nicole Scherzinger
1,"Martin Luther King, Jr.",Martin Škrtel
1,Selena Gomez,Selena Gomez
1,Steve Irwin,Steve Irwin
8,"Mauricio Macri,Omari Hardwick,Om Puri,Maury Yeston,Maura Tierney,Yasmine Al Masri,Amaury Nolasco,Nader al-Masri",Amauri
1,Kevin Durant,Kevin Durant
1,Seth Green,Seth Green
1,Abigail Adams,Abigail Adams
1,Henrique Capriles Radonski,Henrique Capriles Radonski
1,Steve Wozniak,Steve Wozniak
1,Kgalema Motlanthe,Kgalema Motlhanthe
1,Michael Sata,Michael Sata
1,Friedrich Nietzsche,Friedrich Kellner
1,Rafael Correa,Rafael Correa
1,George Soros,George Soros
4,"A. E. Housman,A. E. Waite,A. E. van Vogt,A. E. Hotchner",水木一郞
1,Chace Crawford,Chace Crawford
1,Craig Mello,Craig Mello
1,Emma Roberts,Emma Roberts
3,"Mika,Mika Brzezinski,Mika Waltari",Mika
1,George Smoot,George Smoot
1,John C. Mather,John C. Mather
1,Saadi,Saadi
1,Kristen Schaal,Kristen Schaal
1,Leona Lewis,Leona Lewis
1,Josh Holloway,Josh Holloway
1,Michio Kaku,Michio Kaku
3,"Becky G,Mario Lopez,Jean Monnet",Mario Gomez
1,Rinko Kikuchi,Rinko Kikuchi
1,Juvenal,Juvenal
6,"Martin Luther King, Jr.,Martin Luther King, Jr., (Top 10)
,Martin Luther,Martin Luther, (Top 10)
",Martin Luther
1,Pierre de Fermat,Pierre de Fermat
1,Richard Branson,Richard Willstätter
1,Olga Kurylenko,Olga Kurylenko
2,"George Carlin,Peter Criss",George Arliss
1,"Martin Luther King, Jr.",Roger Martin du Gard
1,Pliny the Elder,Uche Kalu
1,Pablo Neruda,Pablo Neruda
1,Phoebe Tonkin,Phoebe Tonkin
1,Benjamin Harrison,Benjamin Harrison
1,Heinrich Rohrer,Heinrich Rohrer
1,Royston Drenthe,Royston Drenthe
1,Alexander the Great,Karl Alexander Müller
1,Miguel,Daniel Miguel Alves Gomes
1,JR,Dos Caras Jr.
1,Mahmoud Ahmadinejad,Mahmoud Ahmadinejad
1,Matisyahu,Matisyahu
1,Dilma Rousseff,Dilma Rousseff
1,Steven Chu,Steven Chu
1,Alexander the Great,Alexander Litvinenko
4,"John D. Rockefeller,John D. Rockefeller, (Top 10)
,John D. Rockefeller, Jr.",John D. Rockefeller
1,Rick Riordan,Rick Riordan
1,Nick Vujicic,Nick Vujicic
1,Christoph Waltz,Christoph Waltz
1,Alexander the Great,Alexander Rybak
1,Miley Cyrus,Miley Cyrus
3,"Charles Darwin,Charles Darwin, (Top 10)
",Charles Darwin
1,Zac Efron,Zac Efron
3,"Saint Patrick's Day,Saint Patrick's Day, (Top 10)
",Saint Patrick
1,Theodor Herzl,Theodor Herzl
1,Michelle Pfeiffer,Michelle Pfeiffer
1,Bob Marley,Bob Marley
1,Wiz Khalifa,Wiz Khalifa
1,Nicos Anastasiades,Nicos Anastasiades
1,Hope Solo,Hope Solo
1,Oscar Wilde,Oscar Cardozo
1,Juan Manuel Marquez,Daniel Jarque
3,"Desmond Tutu,Desmond Tutu, (Top 10)
",Desmond Tutu
3,"Tim Berners-Lee,John Lee Hooker,John Lee Hancock",John Dee
1,Katy Perry,Katy Perry
1,Sojourner Truth,Sojourner Truth
1,Ai Weiwei,Ai Weiwei
1,Nina Dobrev,Nina Dobrev
1,Taio Cruz,Taio Cruz
1,Suzanne Vega,Suzanne Vega
1,Cheryl Cole,Cheryl Cole
1,Christine Lagarde,Christine Lagarde
1,Salvatore Quasimodo,Salvatore Quasimodo
1,Orlando Bloom,Orlando Bloom
1,Eva Braun,Eva Braun
1,Pastor Maldonado,Pastor Maldonado
1,James Gandolfini,James Gandolfini
1,Bella Thorne,Bella Thorne
1,Hilary Duff,Hilary Duff
1,Magdalena Neuner,Magdalena Neuner
1,Ben Barnes,Ben Barnes
1,Calvin Harris,Calvin Harris
1,Hassanal Bolkiah,Hassanal Bolkiah
1,Kellan Lutz,Kellan Lutz
1,Dev Patel,Dev Patel
1,Samuel Larsen,Manuel Neuer
1,Marin Cilic,Marin Čilić
1,Eliot Spitzer,Eliot Spitzer
1,Hayley Williams,Hayley Williams
1,Juan Manuel Santos,Juan Manuel Santos
1,Johann Sebastian Bach,Johann Sebastian Bach
1,Leonid Hurwicz,Leonid Hurwicz
1,Konstantin Tsiolkovsky,Konstantin Zyryanov
1,Edward Thorndike,Edward Thorndike
1,Muhammad Ali,Ali al-Masudi
1,Billy Mays,Billy Mays
1,Cab Calloway,Cab Calloway
1,John Deacon,John Deacon
1,Vladimir Lenin,Vladimir Lenin
1,Ryan Lochte,Ryan Lochte
1,Jason Bateman,Jason Bateman
1,Stieg Larsson,Stieg Larsson
1,Thein Sein,Thein Sein
3,"Coco Chanel,Coco Chanel, (Top 10)
",Coco Chanel
2,"Ha-Joon Chang,Chung Mong-joon",Chang Myon
1,Aaron Johnson,Aaron Johnson
1,Tommy Bond,Toni Kroos
1,Sean Kingston,Sean Kingston
1,Rosie Huntington-Whiteley,Rosie Huntington-Whiteley
1,Mickey Rourke,Mickey Rourke
1,Liu Xiaobo,Liu Xiaobo
1,Aleksandar Hemon,Aleksandar Kolarov
1,Johnny Cash,Johnny Cash
1,Aishwarya Rai Bachchan,Aishwarya Rai
1,Kim Campbell,Kim Campbell
1,Dominika Cibulkova,Dominika Cibulková
4,"Kingdom,United,Elizabeth,United Kingdom",Elizabeth II of the United Kingdom
1,Carly Rae Jepsen,Carly Rae Jepsen
1,Robert Redford,Robert Redford
1,Alessandro Del Piero,Alessandro Diamanti
1,Ed Westwick,Ed Westwick
3,"F. Scott Fitzgerald,F. Scott Fitzgerald, (Top 10)
",F. Scott Fitzgerald
1,Demi Lovato,Demi Lovato
2,"Moses,Don Rose",Victor Moses
1,Jennifer Lawrence,Jennifer Lawrence
1,Cesar Cielo,Cesar Cielo Filho
1,Romain Grosjean,Romain Grosjean
1,Tom Hooper,Tom Hooper
1,Randy Pausch,Randy Pausch
1,David Spade,David Spade
2,"Adele,Adele Exarchopoulos",Adele
3,"Dario Fo,Dario Argento,Ruben Dario",Marko Marin
1,Gerard Way,Gerard Way
1,Taylor Lautner,Taylor Lautner
7,"Edgar Ramirez,Sara Ramirez,Efren Ramirez,Michael Ramirez,Cierra Ramirez,Mari Carmen Ramirez,Marisa Ramirez",Ramires
1,George Carlin,George Westinghouse
1,Jim Parsons,Jim Parsons
1,Bob Beamon,Bob Beamon
1,Che Guevara,Che Guevara
1,Yoshihiko Noda,Yoshihiko Noda
1,Katrina Kaif,Katrina Kaif
3,"Paul McCartney,Paul McCartney, (Top 10)
",Paul McCartney
1,Jack W. Szostak,Jack W. Szostak
1,Flo Rida,Flo Rida
1,Dianna Agron,Dianna Agron
1,Shinya Yamanaka,Shinya Yamanaka
1,Kim Stanley Robinson,Kim Stanley Robinson
1,Candice Swanepoel,Candice Swanepoel
7,"Warren Bennis,Martina Hingis,Wendi Deng Murdoch,Dogen,Brian Michael Bendis,Matteo Renzi,Deng Ming-Dao",Zengi
1,Serge Haroche,Serge Haroche
1,Bilawal Bhutto Zardari,Bilawal Bhutto Zardari
1,Leonard Shlain,Alain Bernard
1,Anna Torv,Anna Torv
8,"Duffy Daugherty,Carol Ann Duffy,Sean Duffy,Karen Duffy,Patrick Duffy,Erin Duffy,Duffy,Megan M. Duffy",Duffy
1,Michael Jackson,Michael Jackson
1,Tom Hiddleston,Tom Hiddleston
1,James Blunt,James Blunt
1,Jim Morrison,Jim Morrison
1,Sabine Lisicki,Sabine Lisicki
1,Kevin J. Anderson,Kevin Anderson
1,Daniel Craig,Daniel Craig
1,Neymar,Neymar da Silva
1,Mia Wasikowska,Mia Wasikowska
1,Debbie Harry,Debbie Harry
1,Margaret Truman,Unai Emery
1,David Archuleta,David Archuleta
1,Ashley Greene,Ashley Greene
1,Novak Djokovic,Novak Djokovic
1,"Martin Luther King, Jr.",Martin Weinek
1,Jamie Lee Curtis,Jamie Lee Curtis
1,Jason Derulo,Jason Derulo
1,Jean Dujardin,Jean Dujardin
1,Dick Powell,Jack Rodwell
1,Sean Astin,Sean Astin
1,Tobey Maguire,Tobey Maguire
1,Christina Ricci,Christina Ricci
1,Yohan Blake,Yohan Blake
1,Anna Kendrick,Anna Kendrick
1,Bridgit Mendler,Bridgit Mendler
1,Andre Geim,Andre Geim
1,Heath Ledger,Heath Ledger
6,"Daniel H. Pink,Daniel Dennett,Daniel H. Wilson,Daniel Burnham,Daniel L. Doctoroff,Daniel J. Bernstein",Daniel
1,Anjelica Huston,Anjelica Huston
1,David Rudisha,David Rudisha
1,Robert Mugabe,Robert Mugabe
1,Jackie Kennedy,Jacqueline Kennedy Onassis
1,George Carlin,"George Gordon Noel Byron, 6th Baron Byron"
1,Harald zur Hausen,Harald zur Hausen
1,Joan Baez,Joan Baez
1,George Carlin,George Abela
1,Robert H. Goddard,Robert H. Goddard
1,Ken Livingstone,Ken Livingstone
1,Joe Jonas,Joe Jonas
1,Holly Hunter,Holly Hunter
1,Christina Aguilera,Christina Aguilera
1,Edward Said,Edward Said
1,Ellen DeGeneres,Ellen DeGeneres
1,Shilpa Shetty,Shilpa Shetty
1,Nick Jonas,Nick Jonas
1,Emilio Estevez,Emilio Estevez
1,"Martin Luther King, Jr.",Hans Martin Sutermeister
1,Rose McGowan,Rose McGowan
1,Millard Fillmore,Millard Fillmore
3,"Arthur C. Clarke,Arthur C. Clarke, (Top 10)
",Arthur C. Clarke
1,Gloria Stuart,Gloria Stuart
1,Jack Black,Jack Black
1,Jesse Jackson,Jesse Jackson
1,Jack Nicholson,Jack Nicholson
1,James Earl Jones,James Earl Jones
3,"Leo Tolstoy,Leo Tolstoy, (Top 10)
",Leo Tolstoy
3,"Ray Bradbury,Ray Bradbury, (Top 10)
",Ray Bradbury
1,Aravind Adiga,Aravind Adiga
1,Billy Idol,Billy Idol
1,James Dean,James Dean
1,Thomas Jefferson,Thomas Müller
1,Laura Chinchilla,Laura Chinchilla
1,Carmen Electra,Carmen Electra
1,Sun Yang,Sun Yang
1,Bobby Moore,Bobby Moore
4,"Kingdom,United,Edward,United Kingdom",Edward VIII of the United Kingdom
1,Mary Pickford,Mary Boleyn
1,Augusto Pinochet,Augusto Pinochet
1,Tom Cruise,Tom Cruise
3,"Alan Moore,Alan Moore, (Top 10)
",Alan Moore
1,Satyajit Ray,Satyajit Ray
1,Shelly-Ann Fraser-Pryce,Shelly-Ann Fraser
3,"Alice Morse Earle,Della Reese,Julia Barr",Carl Woese
1,Geraldine Chaplin,Geraldine Chaplin
1,Karl Landsteiner,Karl Landsteiner
1,Annie Leibovitz,Annie Leibovitz
1,Richard D. James,Aphex Twin
2,"Akbar Hashemi Rafsanjani,Ali Akbar Khan",Akbar
1,Jeff Koons,Jeff Koons
1,Ang Lee,Ang Lee
1,Anthony Eden,Anthony Eden
1,Augustus,Augustus De Morgan
1,B. H. Liddell Hart,Basil Liddell Hart
1,Arthur Koestler,Arthur Koestler
1,Anne Rice,Anne Rice
3,"Baker,Blank Paper,Alan",Alan Baker
3,"Ambrose Bierce,Ambrose Bierce, (Top 10)
",Ambrose Bierce
3,"Arthur Conan Doyle,Arthur Conan Doyle, (Top 10)
",Arthur Conan Doyle
1,Robbie Coltrane,Robbie Coltrane
1,Bill Murray,Bill Murray
1,Henry Norris Russell,Henry Norris Russell
1,Criss Angel,Criss Angel
1,Lisa Marie Presley,Lisa Marie Presley
1,William Shatner,William Shatner
5,"David Lee Roth,David Wells,David Gallagher,David Lee,David Merrick",David Lee
1,Peter Jackson,Peter Jackson
2,"Saint,Joseph",Saint Joseph
1,Michael Phelps,Michael Phelps
1,Abdullah of Saudi Arabia,Abdullah of Saudi Arabia
3,"Johann Wolfgang von Goethe,Johann Wolfgang von Goethe, (Top 10)
",Johann Wolfgang von Goethe
1,Lester B. Pearson,Lester B. Pearson
1,Benito Mussolini,Benito Mussolini
1,Nelson Rockefeller,Nelson Rockefeller
1,Freida Pinto,Freida Pinto
1,Germaine Greer,Germaine Greer
1,Richard Wright,Richard Wright
1,David Miliband,David Miliband
1,Naomi Campbell,Naomi Campbell
1,Shirley Temple,Shirley Temple
1,George Eastman,George Eastman
3,"Stephen Hawking,Stephen Hawking, (Top 10)
",Stephen Hawking
1,Jennifer Love Hewitt,Jennifer Love Hewitt
1,Josh Brolin,Josh Brolin
1,David Cook,David Cook
1,Albert Hofmann,Albert Hofmann
1,Julio Iglesias,Julio Iglesias
1,Adolf Eichmann,Adolf Eichmann
3,"Tacitus,Tacitus, (Top 10)
",Tacitus
1,Anibal Cavaco Silva,Aníbal Cavaco Silva
1,Rowan Atkinson,Rowan Atkinson
1,Andy Whitfield,Andy Whitfield
1,Alec Guinness,Alec Guinness
1,Ewan McGregor,Ewan McGregor
1,Kim Il-sung,Kim Il-sung
4,"Will Rogers,William Penn,William Penn, (Top 10)
",William Penn
1,Rutherford B. Hayes,Rutherford B. Hayes
2,"Franklin Pierce,Franklin Pierce Adams",Franklin Pierce
1,Zachary Taylor,Zachary Taylor
2,"James Buchanan,James M. Buchanan",James Buchanan
2,"John Tyler,John Tyler Bonner",John Tyler
3,"Walt Whitman,Walt Whitman, (Top 10)
",Walt Whitman
1,An Na,Anna Bergendahl
1,Brian Kobilka,Brian Kobilka
6,"Enya,Nneka,Minka Kelly,Marek Belka,Jenna-Louise Coleman,Kenko Yoshida",Lenka
1,Leonard Cohen,Leonard Cohen
3,"Aesop,Aesop, (Top 10)
",Aesop
1,Liam Hemsworth,Liam Hemsworth
1,Mohammed Reza Pahlavi,Mohammad Reza Pahlavi
1,Michael Jordan,Jordan Henderson
1,Alessandro Del Piero,Alessandro Del Piero
3,"Gore Vidal,Gore Vidal, (Top 10)
",Gore Vidal
1,Dalai Lama,"Tenzin Gyatso, 14th Dalai Lama"
2,"B.o.B,Bobby Ray Inman",Bobby Ray
8,"Rachel Weisz,Rachel Bilson,Rachel Stevens,Rachel Dratch,Rachel Griffiths,Rachel G. Fox,Rachel Field,Rachel Caine",Rachel
1,Oprah Winfrey,Oprah Winfrey
1,Debby Ryan,Debby Ryan
3,"Percy Bysshe Shelley,Percy Bysshe Shelley, (Top 10)
",Percy Bysshe Shelley
7,"Habits,Habit,Cabin,Taboo,Rabid,Ratio,Taboos",Fabio
3,"Meister Eckhart,Meister Eckhart, (Top 10)
",Meister Eckhart
1,Kevin Love,Kevin Love
1,Jennifer Aniston,Jennifer Aniston
5,"Martin Luther King, Jr.,Dolly Parton,Billy Joel,Buddy Holly,Billy Martin",Martin Kelly
1,Emily Browning,Emily Browning
1,Elisha Cuthbert,Elisha Cuthbert
1,Rod Steiger,Rod Steiger
1,Kublai Khan,Kublai Khan
1,Rock Hudson,Rock Hudson
1,Mark Zuckerberg,Mark Zuckerberg
1,Katherine Heigl,Katherine Heigl
1,Jennifer Garner,Jennifer Garner
3,"Joseph Campbell,Joseph Campbell, (Top 10)
",Joseph Campbell
1,Gemma Arterton,Gemma Arterton
1,Sirhan Sirhan,Sirhan Sirhan
1,Sarah Jessica Parker,Sarah Jessica Parker
1,H. Jon Benjamin,H. Jon Benjamin
1,Sam Neill,Sam Neill
1,Chris O'Donnell,Chris O'Donnell
1,George Carlin,George E. Smith
1,Jeff Goldblum,Jeff Goldblum
1,Sterling Knight,Sterling Knight
1,Blake Lively,Blake Lively
1,David Hanson,Davide Santon
1,Shannen Doherty,Shannen Doherty
1,James McAvoy,James McAvoy
1,Robert Burns,Robert Burns
1,Brian Eno,Brian Eno
2,"Lee R. Raymond,Alex Van Halen",Alex Salmond
1,Andry Rajoelina,Andry Rajoelina
1,Amanda Bynes,Amanda Bynes
1,Marquis de Sade,"Donatien Alphonse François de Sade, Marquis de Sade"
1,Kris Allen,Kris Allen
1,Rick Ross,Rick Ross
1,Paulette Goddard,Paulette Goddard
1,Peter Paul Rubens,Peter Paul Rubens
1,Drake,Aubrey Graham
1,Giuseppe Garibaldi,Giuseppe Garibaldi
1,Adrien Brody,Adrien Brody
1,M.I.A.,M.I.A.
3,"Thomas Aquinas,Thomas Aquinas, (Top 10)
",Thomas Aquinas
1,Harvey Milk,Harvey Milk
1,Chester A. Arthur,Chester A. Arthur
1,Anselm of Canterbury,Anselm of Canterbury
3,"Nelson Mandela,Nelson Mandela, (Top 10)
",Nelson Mandela
1,Adam Lambert,Adam Lambert
1,Richard Owen,Richard Owen
2,"Daniel,Duke","Prince Daniel, Duke of Västergötland"
1,Langston Hughes,Langston Hughes
1,Jon Voight,Jon Voight
1,Abu Bakr,Aisha bint Abu Bakr
1,Robert Emms,Aribert Heim
2,"John Marshall,John Marshall Harlan",John Marshall
1,Johnny Knoxville,Johnny Knoxville
1,Pixie Lott,Pixie Lott
1,Hans Fischer,Jan Fischer
1,Susan Boyle,Susan Boyle
1,Flea,Michael Peter Balzary
1,Nicki Minaj,Nicki Minaj
1,Alan Yang,Huang Xian Fan
1,Noomi Rapace,Noomi Rapace
1,Helen Clark,Helen Clark
1,Charles Hermite,Charles Hermite
1,Chris Rock,Chris Smalling
1,Lily Collins,Lily Collins
1,Lance Armstrong,Lance Armstrong
1,Akihito,Akihito
1,Boris Yeltsin,Boris Yeltsin
1,Victor Ponta,Victor Ponta
1,John Lydon,John Lydon
1,Ken Thompson,Ken Thompson
1,Abdul Qadeer Khan,Nader Shah
1,Guru Nanak,Guru Nanak Dev
1,Sri Aurobindo,Sri Aurobindo
1,Richard Branson,Richard Dedekind
1,will.i.am,William II of the Netherlands
1,"Martin Luther King, Jr.",Martin O'Neill
2,"Elisha Cuthbert,Elisha Gray",Elisha
1,Justin Bieber,Justin Bieber
1,Subcomandante Marcos,Subcomandante Marcos
6,"Gonna,Mona,Anne,Anna,Bona,Nina",Inna
1,Janeane Garofalo,Janeane Garofalo
1,John Leguizamo,John Leguizamo
1,Maximilien Robespierre,Maximilien Robespierre
4,"Flat,Flats,Flat Out,Flat Tax",Vlad Filat
1,Viktor Korchnoi,Viktor Korchnoi
1,Christopher Reeve,Christophe Lemaître
1,Roh Moo-hyun,Roh Moo-hyun
1,Robert Pattinson,Robert Pattinson
1,Jean Ingelow,Jean Jaurès
1,An Na,Antonio López de Santa Anna
2,"James Blake,Eubie Blake",James Blake
2,"Nas,Phil Collins",Iolu Abil
1,Emile Hirsch,Emile Hirsch
1,Candice Accola,Candice Accola
1,Ellie Goulding,Ellie Goulding
1,Thomas Jefferson,Thomas A. Steitz
1,Horatio Nelson,"Horatio Nelson, 1st Viscount Nelson"
3,"Bertolt Brecht,Bertolt Brecht, (Top 10)
",Bertolt Brecht
1,Timur Bekmambetov,Timur
2,"Larry Bird,Barry Sanders",Larry Sanger
1,Daryl Sabara,Daryl Sabara
3,"Socrates,Socrates, (Top 10)
",Socrates
1,Yann Martel,Yann Martel
1,Jeff Gordon,Jeff Gordon
1,Thomas Jefferson,Thomas Samuel Kuhn
1,Julian Assange,Julian Assange
5,"Ivan Pavlov,Ivan Turgenev,Ivan Krastev,Ivar Giaever,Ivan Allen",Eva Rivas
1,Jeremy Irons,Jeremy Irons
1,Johan Cruyff,Johan Cruijff
2,"Kristina McMorris,Bobbi Kristina Brown",Kristina
1,Alex Van Halen,Alex Oxlade-Chamberlain
1,Eddie Van Halen,Eddie Van Halen
1,Kevin Mitnick,Kevin Mitnick
1,Jean Nouvel,Jean Nouvel
1,Richard Attenborough,Richard Attenborough
3,"Lewis Carroll,Lewis Carroll, (Top 10)
",Lewis Carroll
1,Natalia Kills,Nathalia Dill
1,Akira Suzuki,Akira Suzuki
4,"Jesse Ventura,Jesse Owens,Jesse James Garrett,Jesse James",Jesse James
1,Rick Santorum,Rick Santorum
1,Robert B. Laughlin,Robert B. Laughlin
1,Colonel Sanders,Colonel Sanders
1,Bruno Mars,Bruno Mars
1,Rita Ora,Rita Ora
1,Alexander the Great,Alexander I of Russia
6,"Noomi Rapace,Marisa Tomei,OMI,Yoenis Cespedes,Tony Iommi,Noemie Lenoir",Noemi
1,Hideki Tojo,Hideki Tojo
4,"Holy,Emperor,Henry,Roman","Henry IV, Holy Roman Emperor"
1,Giotto di Bondone,Giotto di Bondone
1,Matthew McConaughey,Matthew McConaughey
1,Mary Shelley,Mary Shelley
1,Leymah Gbowee,Leymah Gbowee
1,Tim Robbins,Tim Robbins
1,Idris Elba,Idris
3,"Ansel Adams,Ansel Adams, (Top 10)
",Ansel Adams
2,"Clerk,James",James Clerk Maxwell
1,Konstantin Tsiolkovsky,Konstantin Novoselov
1,Avicii,Avicii
1,V. S. Naipaul,V.S. Naipaul
1,Jessie J,Jessie J
1,Walter Rudolf Hess,Rudolf Hess
2,"Douglas Fairbanks, Jr.,Douglas Fairbanks",Douglas Fairbanks
1,Galileo Galilei,Galileo Galilei
1,Nicholas II of Russia,Nicholas II of Russia
1,Joan Rivers,Alexandra Stan
1,Ed Sheeran,Ed Sheeran
1,Gary Coleman,Gary Coleman
2,"Tina Turner,Elena Satine",Lena Katina
1,John Howard,John Howard Northrop
1,Richard Branson,Richard E. Taylor
1,Elizabeth Hurley,Elizabeth Hurley
1,Michel Hazanavicius,Michel Hazanavicius
1,Heather Locklear,Heather Locklear
1,Atifete Jahjaga,Atifete Jahjaga
1,Antoni Gaudi,Antoni Gaudí
1,Yingluck Shinawatra,Yingluck Shinawatra
3,"Joseph Smith, Jr.,Joseph Smith, Jr., (Top 10)
","Joseph Smith, Jr."
1,Mohammed Morsi,Mohamed Morsi
1,Otis Redding,Otis Redding
3,"Henry Miller,Henry Miller, (Top 10)
",Henry Miller
1,Saint Stephen,Saint Stephen
1,Scipio Africanus,Scipio Africanus
1,Clifford D. Simak,Clifford D. Simak
3,"Malala Yousafzai,Malala Yousafzai, (Top 10)
",Malala Yousafzai
