"","Category","name","member","Location","FoundedDate","Group.reviews","Past.Meetups","Upcoming.Meetups","UpcommingEventName","UpcommingEventGoing","UpcommingEventDate","UpcommingEventTime","url","U_e_wd","U_temp_time"
"1101","Fashion & Beauty","Manhattan Fashion & Creative People Meetup",7067,"New York, NY",2014-01-12,5,157,3,"Friday Night Private Wine Tasting",7,2016-11-11,"07:00 PM","https://www.meetup.com/Manhattan-Fashionista-Meetup/","Fri","19:00:00"
"1102","Fashion & Beauty","NYC's #1 Fashion Events & Parties (10,000+ members)",10603,"New York, NY",2009-02-14,32,906,21,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",25,2016-11-12,"08:00 PM","https://www.meetup.com/Fashionistas/","Sat","20:00:00"
"1103","Fashion & Beauty","""New York Film & Fashion Professionals""",5494,"New York, NY",2006-05-05,19,262,1,"Thanksgiving Eve 80s Dance Party @ 230 Fifth: Free Admission!",109,2016-11-23,"06:00 PM","https://www.meetup.com/New-York-Film-And-Fashion/","Wed","18:00:00"
"1104","Fashion & Beauty","Internet of Fashion (IoF) Meetup",643,"New York, NY",2015-12-28,2,9,4,"Internet of Fashion Expo and fashion show",1,2016-02-11,"11:00 AM","https://www.meetup.com/Internet-of-Fashion-Meetup/","Sat","11:00:00"
"1105","Fashion & Beauty","NYC FASHION & SOCIAL NETWORK",2591,"New York, NY",2011-06-28,NA,436,21,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",23,2016-11-12,"08:00 PM","https://www.meetup.com/FASHION-PARTIES/","Sat","20:00:00"
"1106","Fashion & Beauty","Natural Partners in Crime",1011,"New York, NY",2013-09-18,1,87,1,"Curls for Cans Food Drive & Holiday Trunk Show",34,2016-11-12,"03:00 PM","https://www.meetup.com/Natural-Partners-in-Crime/","Sat","15:00:00"
"1107","Fashion & Beauty","Hair, Beauty, & Fashion Collaborative Network",143,"New York, NY",2016-07-12,1,5,1,"Beauty and Lifestyle Industry Mixer",7,2016-12-05,"06:00 PM","https://www.meetup.com/Hair-Beauty-Fashion-Collaborative-Network/","Mon","18:00:00"
"1108","Fashion & Beauty","FINANCE HAS NEVER BEEN MORE IN FASHION",35,"New York, NY",2016-10-10,NA,4,16,"Financial G-P-S What's your destination?  / Networking - Workshop",1,2016-11-15,"07:00 PM","https://www.meetup.com/FINANCE-HAS-NEVER-BEEN-MORE-IN-FASHION/","Tue","19:00:00"
"1109","Fashion & Beauty","The Fashion Potential",1108,"New York, NY",2012-08-19,2,34,1,"Get Your Fashion Line Retail Ready",2,2016-12-10,"11:00 AM","https://www.meetup.com/The-Fashion-Potential/","Sat","11:00:00"
"1110","Fashion & Beauty","Laura Little Curated | POP UP SOCIAL | MIX MINGLE DISCOVER",1114,"New York, NY",2015-08-06,NA,8,1,"POP UP SOCIAL NY",4,2016-11-17,"06:00 PM","https://www.meetup.com/Laura-Little-Curated-Shopping-Sessions/","Thu","18:00:00"
"1111","Fashion & Beauty","NYC Hot Society Meetup Group",555,"New York, NY",2012-05-29,NA,20,1,"Party with us @ Croton Lounge (Salsa/Bachata dance class at 7:30pm included)",7,2016-11-12,"07:30 PM","https://www.meetup.com/NYC-Hot-Society-Meetup-Group/","Sat","19:30:00"
"1112","Fashion & Beauty","Holistic Fashionista NYC",94,"New York, NY",2016-07-06,NA,12,14,"Holistic Fashionista Magazine Release",1,2016-11-23,"04:00 PM","https://www.meetup.com/Holistic-Fashionista-NYC/","Wed","16:00:00"
"1113","Fashion & Beauty","Apparel Insider Outings ??Social & Professional",34,"New York, NY",2016-04-10,NA,2,2,"See the Masterworks: Unpacking Fashion exhibit at the Met",4,2016-11-19,"03:00 PM","https://www.meetup.com/Apparel-Insider-Outings-Social-Professional/","Sat","15:00:00"
"1114","Fashion & Beauty","Style Starter",26,"New York, NY",2016-10-28,NA,0,1,"Body types & how to discover yours. This is the basis of how we will style you.",3,2016-11-15,"12:00 PM","https://www.meetup.com/Style-Starter/","Tue","12:00:00"
"1115","Fashion & Beauty","New York Fashion Professionals Meetup Group",2635,"New York, NY",2007-02-28,19,274,3,"Exclusive Free Entry to the QS Top MBA Connect 121 Event in New York Nov 12th",1,2016-11-12,"12:00 PM","https://www.meetup.com/Fashion_Professionals/","Sat","12:00:00"
"1116","Fashion & Beauty","Scarlet Letter Finishing Club",24,"New York, NY",2016-02-09,1,6,1,"Move on Your Holiday Sewing",1,2016-12-06,"06:00 PM","https://www.meetup.com/Scarlet-Letter-Finishing-Club/","Tue","18:00:00"
"1117","Fashion & Beauty","Pop-Up Social- Mix, Mingle, Discover",57,"New York, NY",2016-05-25,NA,3,1,"POP UP SOCIAL NY",1,2016-11-17,"06:00 PM","https://www.meetup.com/Pop-Up-Socail-Mix-Mingle-Discover/","Thu","18:00:00"
"1118","Fashion & Beauty","New York Fashion & Style DIY",133,"New York, NY",2016-08-25,NA,10,10,"Learn to fit, pin and altered garment. talk about many aspects of fashion",1,2016-11-12,"12:30 PM","https://www.meetup.com/New-York-Fashion-Style-DIY/","Sat","12:30:00"
"1119","Social","Why Leave Astoria?!",1908,"Astoria, NY",2008-04-10,9,164,4,"Let?ôs go see live comedy this Saturday!",4,2016-11-12,"09:00 PM","https://www.meetup.com/whyleaveastoria/","Sat","21:00:00"
"1120","Social","Comedy BnB",50,"Astoria, NY",2016-04-15,NA,84,20,"Astoria - Free Stand-up Comedy Show",1,2016-11-11,"10:15 PM","https://www.meetup.com/comedybnb/","Fri","22:15:00"
"1121","Social","9 to 5 Friends",49,"Woodside, NY",2016-05-25,NA,30,20,"Bubble tea hangout",2,2016-11-16,"02:00 PM","https://www.meetup.com/9-to-5-Friends/","Wed","14:00:00"
"1122","Social","Alternative to the Bar Fun Things To Do In NYC Today!",19881,"New York, NY",2008-07-26,62,2070,42,"FREE TICKETS/ADMISSION for Dangerfield's Stand Up TV Headliner show",26,2016-11-11,"07:45 PM","https://www.meetup.com/funthingstodoinnyctoday/","Fri","19:45:00"
"1123","Social","NYC Black & Latino Afterwork Drinks & Networking Group",7525,"New York, NY",2006-08-02,230,486,4,"Let's Dance Hard & Mingle! @ TAJ!! (Free Admission)",45,2016-11-17,"05:30 PM","https://www.meetup.com/nycblacklatinogroup/","Thu","17:30:00"
"1124","Social","I wanted to do that...Just not alone!!",17442,"New York, NY",2010-07-25,248,1983,16,"Friday Night Wine Tasting Social w/ Comp Appetizers",12,2016-11-11,"07:00 PM","https://www.meetup.com/justnotalone/","Fri","19:00:00"
"1125","Social","Awesome Things to Do",17725,"New York, NY",2006-10-14,57,2247,24,"After Work Party at Big Deal Casino Academy: Learn, Play, Socialize, Eat & Drink",2,2016-11-11,"07:00 PM","https://www.meetup.com/Awesome-Things-to-Do/","Fri","19:00:00"
"1126","Social","New York Asian Professionals Meetup- 7797 Members & growing!",7796,"New York, NY",2005-12-19,59,196,9,"November 2016 NYAPM Happy Hour",53,2016-11-28,"06:00 PM","https://www.meetup.com/New-York-Asian-Professionals/","Mon","18:00:00"
"1127","Social","Free NYC! Free Things To Do In NYC + beyond! (or very cheap)",18831,"New York, NY",2008-06-20,30,891,30,"FREE TICKETS/ADMISSION for Dangerfield's Stand Up TV Headliner show",16,2016-11-11,"07:45 PM","https://www.meetup.com/freethingstodoinnyc/","Fri","19:45:00"
"1128","Social","When in New York",16498,"New York, NY",2010-08-10,193,832,18,"West Side Sunset Walk Hudson West Side",19,2016-11-19,"03:45 PM","https://www.meetup.com/WhenInNewYorkCity/","Sat","15:45:00"
"1129","Social","P.L.A.C.E.S. NYC",4277,"New York, NY",2012-06-11,70,1698,14,"(Palate) Fall Comfort Food Crawl - Part 1 - Union Square Greenmarket",21,2016-11-12,"01:00 PM","https://www.meetup.com/placesnyc/","Sat","13:00:00"
"1130","Social","New York Social Network, Events and Adventure Group - NYC",7774,"New York, NY",2007-05-07,40,2543,20,"After Work Party at Big Deal Casino Academy: Learn, Play, Socialize, Eat & Drink",3,2016-11-11,"07:00 PM","https://www.meetup.com/nysocialnetwork/","Fri","19:00:00"
"1131","Social","The New York City Social Group (13,000+ members!)",13495,"New York, NY",2007-01-15,114,1062,18,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",29,2016-11-12,"08:00 PM","https://www.meetup.com/NYC-Social/","Sat","20:00:00"
"1132","Social","New York Brainiacs Meetup Group",8532,"New York, NY",2008-09-20,253,2232,34,"Lovingkindness Meditation Group",6,2016-11-11,"06:00 PM","https://www.meetup.com/new-york-brainiacs/","Fri","18:00:00"
"1133","Social","NYC Social Men & Women!",10521,"New York, NY",2011-05-21,32,1029,10,"Friday Night Party @ Hudson Terrace w/ Free Drinks!! Ladies Free All Night Long!",79,2016-11-11,"10:00 PM","https://www.meetup.com/nyc-social-men-and-women/","Fri","22:00:00"
"1134","Social","FREE or inexpensive things to do in New York City",11533,"New York, NY",2013-07-25,7,1213,27,"FREE TICKETS/ADMISSION for Dangerfield's Stand Up TV Headliner show",23,2016-11-11,"07:45 PM","https://www.meetup.com/FREE-or-inexpensive-things-to-do-on-Long-Island/","Fri","19:45:00"
"1135","Social","New York City Culture & Social Club (8,000+ members)",8110,"New York, NY",2007-11-26,26,1182,28,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",25,2016-11-12,"08:00 PM","https://www.meetup.com/NYC-Culture/","Sat","20:00:00"
"1136","Social","""The Happy Hour & Brunch Group of NY - 20's, 30's & Beyond""",9138,"New York, NY",2006-09-02,41,818,4,"Friday Night Private Italian Wine Tasting",19,2016-11-15,"07:00 PM","https://www.meetup.com/happyhournyc/","Tue","19:00:00"
"1137","Social","Events in NYC",8642,"New York, NY",2014-07-13,11,640,28,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",21,2016-11-12,"08:00 PM","https://www.meetup.com/EventsInNYC/","Sat","20:00:00"
"1138","Social","60+ NYC young at heart",812,"New York, NY",2015-07-11,68,138,12,"MONDAY MORNING NEW MOVIE:  ""ARRIVAL""",5,2016-11-14,"10:15 AM","https://www.meetup.com/60-NYC-young-at-heart/","Mon","10:15:00"
"1139","Social","Wine & Networking for 20's to 50's Professionals",732,"New York, NY",2016-06-25,NA,43,10,"?é≤Casino Night!?é≤ - 4 tix left",52,2016-11-11,"07:00 PM","https://www.meetup.com/Wine-Networking-NYC/","Fri","19:00:00"
"1140","Social","! Adventure, Activities and Random Events",12845,"New York, NY",2009-03-22,224,1637,24,"After Work Party at Big Deal Casino Academy: Learn, Play, Socialize, Eat & Drink",2,2016-11-11,"07:00 PM","https://www.meetup.com/RandomEvents/","Fri","19:00:00"
"1141","Social","365+ Cool Things To Do With Fun People In New York",5658,"New York, NY",2013-06-03,1,1427,23,"After Work Party at Big Deal Casino Academy: Learn, Play, Socialize, Eat & Drink",1,2016-11-11,"07:00 PM","https://www.meetup.com/365plus/","Fri","19:00:00"
"1142","Social","NYC International Adventure Travel Club",4882,"New York, NY",2009-03-20,21,110,10,"COSTA RICA: Eco & Adventure Group Tour",8,2016-01-14,"07:00 PM","https://www.meetup.com/NYC-International-Adventure-Travel-Club/","Sat","19:00:00"
"1143","Social","Reach for the Miles",837,"New York, NY",2013-07-01,8,23,1,"November 2016 Miles and Points / Manufactured Spend Meetup",51,2016-11-14,"06:00 PM","https://www.meetup.com/reach-for-the-miles/","Mon","18:00:00"
"1144","Social","Adventures & Activities With New Friends Social Group NYC",4975,"New York, NY",2014-05-08,2,1127,21,"After Work Party at Big Deal Casino Academy: Learn, Play, Socialize, Eat & Drink",1,2016-11-11,"07:00 PM","https://www.meetup.com/nyadventure/","Fri","19:00:00"
"1145","Social","New York City Girlfriends (27-40)",1151,"New York, NY",2014-11-01,4,31,4,"Hike the Marshlands Conservancy and Meet New Friends",20,2016-11-13,"12:30 PM","https://www.meetup.com/New-York-City-Girlfriends-27-40/","Sun","12:30:00"
"1146","Social","NYC Cool Friends :-)",5551,"New York, NY",2011-07-18,8,923,18,"Friday Night Party @ Hudson Terrace w/h 1 Hour Open Bar! Free Entry For Ladies!",51,2016-11-11,"10:00 PM","https://www.meetup.com/NYC-Cool-Friends/","Fri","22:00:00"
"1147","Social","New York Pluralsight Study Group",655,"New York, NY",2012-04-22,20,209,1,"No Meeting Tonight.",4,2016-11-14,"06:30 PM","https://www.meetup.com/NYPluralsightStudy/","Mon","18:30:00"
"1148","Social","NYC Evenings & Weekend Events (6,000+ members)",6659,"New York, NY",2013-05-11,2,973,27,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",22,2016-11-12,"08:00 PM","https://www.meetup.com/nightsweekends/","Sat","20:00:00"
"1149","Social","AfropolitanNYC",903,"New York, NY",2015-03-11,NA,19,1,"AfropolitanNYC (2016 Finale) - Flag Parade",14,2016-12-02,"07:00 PM","https://www.meetup.com/African-Social-Events-in-NYC-For-Professionals/","Fri","19:00:00"
"1150","Social","New York & New Jersey ""Chicago Style"" Steppers",1964,"New York, NY",2007-06-15,143,1263,29,"BROOKLYN WEEKEND/ FRIDAY at BROOKLYN NIGHTS",20,2016-11-11,"06:30 PM","https://www.meetup.com/steppers-16/","Fri","18:30:00"
"1151","Social","! Free New York City !",5659,"New York, NY",2013-11-11,3,187,25,"After Work Social",11,2016-11-11,"10:00 PM","https://www.meetup.com/freeNY/","Fri","22:00:00"
"1152","Social","LIVE REGGAE NYC!",2049,"New York, NY",2008-06-22,50,533,7,"Cane & Drum in ""The Rum Room"" w/DJ Gringo!",10,2016-11-12,"10:00 PM","https://www.meetup.com/livereggaenyc/","Sat","22:00:00"
"1153","Social","I Love Adventure - Indoors & Outdoors",4643,"New York, NY",2013-05-25,4,732,43,"Exclusive Free Entry to the QS Top MBA Connect 121 Event in New York Nov 12th",4,2016-11-12,"12:00 PM","https://www.meetup.com/I-Love-Adventure/","Sat","12:00:00"
"1154","Social","JUST US GIRLFRIENDS",1992,"New York, NY",2010-07-04,30,178,6,"Dubai and Abu Dhabi  *Full*",14,2016-01-11,"07:00 PM","https://www.meetup.com/justusgirlfriendsny/","Wed","19:00:00"
"1155","Social","BEST CLUBS in NYC - FREE DRINKS every night!",4626,"New York, NY",2011-04-11,7,1274,51,"Sapphire Staycation After-work party (Everyone Free on Mike K list)",1,2016-11-11,"06:00 PM","https://www.meetup.com/bestclubsinnyc/","Fri","18:00:00"
"1156","Social","Corner of Berkshire and Fairfax, New York City",239,"New York, NY",2015-03-08,1,20,1,"Value Investing Meetup (Dec 2016)",24,2016-12-10,"04:00 PM","https://www.meetup.com/Corner-of-Berkshire-and-Fairfax-NYC/","Sat","16:00:00"
"1157","Social","I'm from Queens",244,"Astoria, NY",2016-08-04,1,14,3,"Theater: 	Orwell's 1984",5,2016-11-12,"07:45 PM","https://www.meetup.com/in-queens/","Sat","19:45:00"
"1158","Social","Manhattan Girlfriend Society",86,"New York, NY",2016-09-20,NA,4,5,"Bottomless Brunch @ Essex",5,2016-11-13,"01:00 PM","https://www.meetup.com/Manhattan-Girlfriend-Society/","Sun","13:00:00"
"1159","Social","NYC For Cheap (12,000+ members)",12209,"New York, NY",2008-12-17,20,838,13,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",25,2016-11-12,"08:00 PM","https://www.meetup.com/NYC-For-Cheap/","Sat","20:00:00"
"1160","Social","! A Fun & Adventures With Strangers - New York",9754,"New York, NY",2011-05-31,35,603,6,"Fireman/EMT Mixer. Snag Yourself A Hero.",20,2016-11-15,"07:00 PM","https://www.meetup.com/FWS-NYC/","Tue","19:00:00"
"1161","Social","Phoenix NYC Meetup",237,"New York, NY",2016-01-03,NA,16,3,"Phoenix Hack Night (Nov)",7,2016-11-21,"06:30 PM","https://www.meetup.com/Phoenix-NYC-Meetup/","Mon","18:30:00"
"1162","Social","""New to New York"" (7,000+ members)",7243,"New York, NY",2009-07-23,5,724,18,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",23,2016-11-12,"08:00 PM","https://www.meetup.com/New-To-NY/","Sat","20:00:00"
"1163","Social","The 30's, 40's & 50's NYC Fun Club",2096,"New York, NY",2011-04-06,23,283,7,"Vounteer At St Xavier's Church Soup Kitchen - Feed the Homeless, Good Karma!",7,2016-11-13,"11:00 AM","https://www.meetup.com/The-NYC-Fun-Club/","Sun","11:00:00"
"1164","Social","""New York Nightlife""",5165,"New York, NY",2007-01-08,31,269,1,"Thanksgiving Eve 80s Dance Party @ 230 Fifth: Free Admission!",113,2016-11-23,"06:00 PM","https://www.meetup.com/Manhattan-Nightlife/","Wed","18:00:00"
"1165","Social","""NY's #1 Jewish Professionals Group""",3228,"New York, NY",2005-01-18,21,646,13,"Annual JEWISH T.G.Y.O. Party (DJ, Snacks, Giveaways & More!)",28,2016-11-12,"09:00 PM","https://www.meetup.com/Jewishprofessionalsnyc/","Sat","21:00:00"
"1166","Social","The Most Fun Things To Do In NYC",6592,"New York, NY",2014-03-28,NA,510,19,"Private Wine Tasting w/ Complimentary Apps",19,2016-11-11,"07:00 PM","https://www.meetup.com/Fun-Things-To-Do-In-NYC-At-Night/","Fri","19:00:00"
"1167","Social","NYC Professionals",942,"New York, NY",2014-02-02,NA,60,18,"After work  Casual Coffee",2,2016-11-16,"06:30 PM","https://www.meetup.com/NYC_Professionals/","Wed","18:30:00"
"1168","Social","NYC Events & Adventures (6,000+ members)",6196,"New York, NY",2007-05-01,21,971,27,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",25,2016-11-12,"08:00 PM","https://www.meetup.com/NYC-Adventures/","Sat","20:00:00"
"1169","Social","New York Friends",4840,"New York, NY",2012-01-30,2,139,7,"The Flame Festival is almost here!",3,2016-11-16,"07:30 PM","https://www.meetup.com/International-Language-Exchange/","Wed","19:30:00"
"1170","Social","NYC free comedy shows with great comics",728,"New York, NY",2013-02-05,1,110,2,"New York Comedy Club show with The Daily Show's Ronny Chieng ($5 tix with code)",4,2016-11-20,"07:00 PM","https://www.meetup.com/NYC-free-comedy-shows-with-great-comics/","Sun","19:00:00"
"1171","Social","New Friends in NYC (4,000+ Members)",4953,"New York, NY",2014-06-10,1,492,13,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",26,2016-11-12,"08:00 PM","https://www.meetup.com/newfriendsinnyc/","Sat","20:00:00"
"1172","Social","NYC 20's, 30's & 40's Professionals Group (4,000+ members)",4278,"New York, NY",2009-05-25,5,1071,21,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",22,2016-11-12,"08:00 PM","https://www.meetup.com/The-NYC-20s-30s-and-40s-Group/","Sat","20:00:00"
"1173","Social","""The New York City Expat Meetup Group""",2078,"New York, NY",2004-05-18,6,238,1,"Thanksgiving Eve 80s Dance Party @ 230 Fifth: Free Admission!",56,2016-11-23,"06:00 PM","https://www.meetup.com/expat-8/","Wed","18:00:00"
"1174","Social","NYC Girlfriend Get-Togethers",2169,"New York, NY",2012-09-20,12,124,1,"Exclusive Free Entry to the QS Top MBA Connect 121 Event in New York Nov 12th",2,2016-11-12,"12:00 PM","https://www.meetup.com/NYC-Girlfriend-Get-Togethers/","Sat","12:00:00"
"1175","Social","A Few Good Manhattan Gals",205,"New York, NY",2016-06-01,NA,7,5,"Dinner and drinks at STK Downtown",6,2016-11-12,"08:45 PM","https://www.meetup.com/A-Few-Good-Manhattan-Gals/","Sat","20:45:00"
"1176","Social","International Singles - 20's, 30's, 40's, 50's",604,"New York, NY",2016-07-25,NA,37,7,"?é≤Casino Night!?é≤",3,2016-11-11,"07:00 PM","https://www.meetup.com/winesingletravel/","Fri","19:00:00"
"1177","Social","New Jersey Young Professionals www.NJYP.org",1859,"Hoboken, NJ",2009-09-22,7,1149,7,"Hike: Long Pond Ironworks State Park",18,2016-11-12,"10:30 AM","https://www.meetup.com/New-Jersey-Young-Professionals/","Sat","10:30:00"
"1178","Social","Hoboken Happy Hours",827,"Hoboken, NJ",2014-06-23,1,49,1,"$3 Drafts- Weekend Happy Hour @ House of Que",11,2016-11-19,"07:00 PM","https://www.meetup.com/Hoboken-Happy-Hours/","Sat","19:00:00"
"1179","Social","New in NYC (5,000+ members)",5150,"New York, NY",2014-11-04,NA,418,13,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",24,2016-11-12,"08:00 PM","https://www.meetup.com/newinnyc1/","Sat","20:00:00"
"1180","Social","New York Singles Professionnals Meetup",372,"New York, NY",2016-09-12,NA,9,1,"Meet new people, Talk and Enjoy your Thursday night.",7,2016-11-17,"05:30 PM","https://www.meetup.com/New-York-Professionnal-Meetup/","Thu","17:30:00"
"1181","Social","New York Comedy Fans!",5925,"New York, NY",2010-01-18,6,70,2,"Friday 11/11 FREE Standup, FREE Pizza & FREE Friends!",15,2016-11-11,"10:15 PM","https://www.meetup.com/New-York-Comedy-Fans/","Fri","22:15:00"
"1182","Social","20's & 30's NYC Social Group (3,000+ members)",3136,"New York, NY",2011-08-17,2,1024,24,"Meetup Anniversary Party @ Empire Rooftop (Heated & Enclosed)",23,2016-11-12,"08:00 PM","https://www.meetup.com/socialnyc1/","Sat","20:00:00"
"1183","Career & Business","New York Entrepreneurs & Startup Network (NYESN)",18469,"New York, NY",2007-03-08,112,211,2,"NYESN: Nov 16th - Start-Ups Networking Party @ WeWork Penn Station",150,2016-11-16,"06:30 PM","https://www.meetup.com/New-York-Entrepreneurs-and-Startup-Network/","Wed","18:30:00"
"1184","Career & Business","NYC Ethereum",1704,"New York, NY",2014-10-11,5,36,1,"NYC Ethereum Enthusiasts Save-the-Date",29,2016-12-14,"06:30 PM","https://www.meetup.com/NYC_Ethereum/","Wed","18:30:00"
