"","X","Address","Cuisine","DiningStyle","Restaurant","lon","lat"
"1181",1180,"6 East 36th Street New York, NY 10016","Spanish","Fine Dining","Toledo Restaurant",-73.9831118,40.749308
"1182",1181,"179 Prince St New York, NY 10012","Japanese","Casual Dining","Nagomi",-74.0018842,40.7264709
"1183",1182,"324 Bowery New York, NY 10012","Cuban","Casual Elegant","Agozar Cuban Restaurant",-73.9924354,40.7254802
"1184",1183,"76 West 3rd Street New York, NY 10012","Gastro Pub","Casual Dining","The Half Pint",-73.9985343,40.7295121
"1185",1184,"27 E. 23rd St. New York, NY 10010","Italian","Casual Dining","Osteria del Principe",-73.9872337,40.740845
"1186",1185,"158 West 58th Street New York, NY 10019","Contemporary American","Casual Dining","Red 58",-73.978792,40.7656726
"1187",1186,"337 East 10th Street New York, NY 10009","Italian","Casual Dining","Gnocco",-73.980247,40.7271558
"1188",1187,"214 E. 49th Street New York, NY 10017","Italian","Casual Dining","Da Noi - Midtown",-73.9706971,40.7547549
"1189",1188,"560 Third Avenue New York, NY 10016","American","Casual Dining","Duke's - Murray Hill",-73.9767947,40.7480839
"1190",1189,"12 Saint Marks Place New York, NY 10003","Vegetarian/ Vegan","Casual Dining","VSPOT Organic - East Village",-73.9893082,40.7290009
"1191",1190,"159 West 26th Street New York, NY 10001","American","Casual Dining","Crompton Ale House",-73.9933768,40.7458602
"1192",1191,"373 W. 46th St. New York, NY 10036","Comfort Food","Casual Dining","Hourglass Tavern",-73.990338,40.7609507
"1193",1192,"506 LaGuardia Place New York, NY 10012","Austrian","Casual Elegant","Freud - NYC",-73.9995358,40.7277238
"1194",1193,"188 Avenue A New York, NY 10009","Lebanese","Casual Elegant","Au Za'atar",-73.9811862,40.7288601
"1195",1194,"10 Columbus Circle,Fourth Floor New York, NY 10019","Contemporary American","Casual Elegant","Center Bar",-78.8834461,42.8847388
"1196",1195,"190 Seventh Ave. New York, NY 10011","Italian","Casual Dining","EOLO: Seasonal Sicilian Kitchen",-73.9967056,40.7430866
"1197",1196,"151 E 57th New York, NY 10022","American","Casual Dining","57 Belle House",-73.9682882,40.7608166
"1198",1197,"49 West 44th Street New York, NY 10036","French American","Casual Elegant","Triomphe",-73.9819585,40.7558788
"1199",1198,"709 8th Avenue New York, NY 10065","Mediterranean","Casual Elegant","L'ybane",-73.9888296,40.7591212
"1200",1199,"10 East 16th Street New York, NY 10003","Seafood","Casual Elegant","City Crab Shack",-73.992049,40.7368256
"1201",1200,"124 E 34th St New York, NY 10016","American","Casual Dining","Wine 34",-73.9800769,40.7465185
"1202",1201,"120 West 44th Street New York, NY 10036","Gastro Pub","Casual Dining","The Long Room",-73.9843318,40.7563739
"1203",1202,"167 Mulberry Street New York, NY 10013","Italian","Casual Dining","La Mela",-73.9973512,40.7199259
"1204",1203,"109 Ludlow St. New York, NY 10002","Mexican","Casual Dining","Los Feliz",-73.9889627,40.7194163
"1205",1204,"1370 York Ave New York, NY 10021","Italian","Casual Dining","Finestra",-73.9528696,40.7675092
"1206",1205,"6 Murray St New York, NY 10007","American","Casual Dining","Manhattan Proper",-74.0080433,40.7132703
"1207",1206,"252 W 29th St New York, NY 10001","American","Casual Dining","Haymaker Bar & Kitchen",-73.9953108,40.7486658
"1208",1207,"641 Hudson St New York, NY 10014","Contemporary American","Fine Dining","Gunter Seeger NY",-74.0057897,40.7390283
"1209",1208,"1393A 2nd Avenue New York, NY 10021","Indian","Fine Dining","Rangoli - NYC",-73.9582662,40.7692944
"1210",1209,"1293 Lexington Ave New York, NY 10128","American","Casual Dining","Bocado Cafe",-73.954838,40.7802325
"1211",1210,"647 East 11 Street New York, NY 10009","Contemporary American","Casual Dining","Virginia's",-73.9772537,40.7267074
"1212",1211,"1575 Second Avenue New York, NY 10028","Italian","Casual Elegant","Gina La Fornarina - East",-73.9539789,40.7752028
"1213",1212,"337B West Broadway New York, NY 10013","Contemporary American","Casual Dining","Sanctuary T",-74.0035309,40.7224306
"1214",1213,"585 3rd Ave New York, NY 10016","Japanese","Casual Dining","Hiroshi Japanese Asian Fusion Lounge",-73.9758786,40.748367
"1215",1214,"38 MacDougal St. New York, NY 10012","American","Casual Dining","Hundred Acres",-74.0028001,40.7270447
"1216",1215,"132 W 47th Street New York, NY 10036","American","Casual Elegant","Haven Rooftop",-73.9832823,40.7584117
"1217",1216,"239 Park Avenue South New York, NY 10003","American","Casual Dining","Big Daddy's - Gramercy Park",-73.9876783,40.7378436
"1218",1217,"186 Avenue A New York, NY 10009","Tapas / Small Plates","Casual Dining","Cork 'n Fork",-73.9812623,40.728807
"1219",1218,"858 9th Ave New York, NY 10019","American","Casual Dining","Route 66",-73.9861193,40.7669203
"1220",1219,"412 Amsterdam Avenue New York, NY 10024","Italian","Casual Dining","Bettola",-73.9782929,40.78373
"1221",1220,"406 Broome Street New York, NY 10013","American","Casual Dining","Brinkley's Broome St.",-73.9977804,40.7210382
"1222",1221,"932 8th Ave New York, NY 10019","Contemporary American","Casual Dining","Matt's Grill",-73.9834746,40.7654657
"1223",1222,"207 West 36th Street New York, NY 10018","American","Casual Elegant","Delmonico's Kitchen",-73.9901605,40.7526176
"1224",1223,"496 Avenue of the Americas New York, NY 10011","Sushi","Casual Dining","MI-NE SUSHI TOTOYA",-73.9972871,40.7362556
"1225",1224,"108 Eight Avenue New York, NY 10011","Italian","Casual Dining","Chelsea Ristorante",-74.0015999,40.740631
"1226",1225,"347 East 54th Street New York, NY 10022","American","Casual Dining","Sutton Inn",-73.964754,40.7568137
"1227",1226,"135 West 50th Street New York, NY 10020","American","Casual Dining","Bobby Van's Grill - 50th Street",-73.9822828,40.7609173
"1228",1227,"218 E 53rd St New York, NY 10022","Gastro Pub","Casual Elegant","Hudson Malone",-73.9687044,40.7571805
"1229",1228,"29a Clinton Street New York, NY 10002","American","Casual Dining","Thelma on Clinton",-73.9845274,40.720397
"1230",1229,"2 East 55th Street New York, NY 10022","International","Casual Elegant","Astor Court",-73.9746128,40.7613979
"1231",1230,"21 West 35th Street New York, NY 10001","American","Casual Dining","O'Reilly's Bar & Kitchen",-73.9851283,40.7498101
"1232",1231,"230 E. 44th Street New York, NY 10017","Italian","Casual Elegant","Piccolo Fiore",-73.9721395,40.7512764
"1233",1232,"224 East 53rd Street New York, NY 10022","Italian","Casual Dining","Angelo Bellini Italian Restaurant",-73.968488,40.7571357
"1234",1233,"33 Avenue B New York, NY 10009","Tapas / Small Plates","Casual Dining","Poco",-73.9829221,40.7224497
"1235",1234,"13 East 17th Street New York, NY 10003","Comfort Food","Casual Dining","Lillie's",-73.9911145,40.7376751
"1236",1235,"153 East 45th Street New York, NY 10017","Italian","Casual Elegant","Gente",-73.9734886,40.7531015
"1237",1236,"323 West Broadway New York, NY 10013","Italian","Casual Elegant","MAMO Restaurant",-74.0039054,40.7218954
"1238",1237,"33 Carmine St. New York, NY 10014","American","Casual Dining","Ellary's Greens",-74.0032287,40.7302857
"1239",1238,"135 West 45th Street New York, NY 10036","American","Casual Dining","T45 at the Hyatt Time Square",-73.9841839,40.7575491
"1240",1239,"184 Lexington Avenue New York, NY 10016","Italian","Fine Dining","Marcony",-73.9811557,40.7448984
"1241",1240,"287 Hudson Street New York, NY 10013","Italian","Casual Dining","ADORO LEI",-74.007916,40.725612
"1242",1241,"240 West 54th Street New York, NY 10019","Mexican","Casual Dining","Iguana",-73.9832105,40.7642063
"1243",1242,"11 East 13th St New York, NY 10003","French","Casual Dining","Le Midi Bar & Restaurant",-73.9931853,40.7351805
"1244",1243,"801 9th Ave New York, NY 10019","American","Casual Dining","Georgio's Country Grill",-73.987812,40.7656009
"1245",1244,"2479 Broadway New York, NY 10025","Greek","Casual Dining","Telio",-73.9738835,40.792409
"1246",1245,"365 Park Avenue South New York, NY 10016","Italian","Casual Elegant","Bread & Tulips",-73.9845816,40.7421034
"1247",1246,"19-21 East 36th Street New York, NY 10016","Mediterranean","Casual Elegant","Barbes Restaurant",-73.9823202,40.7493285
"1248",1247,"1361 Lexington Ave New York, NY 10128","Turkish","Casual Elegant","Peri Ela",-73.953428,40.7821805
"1249",1248,"10 Pell St New York, NY 10013","Chinese","Casual Dining","Famous Sichuan",-73.9975937,40.7148507
"1250",1249,"115 E. 57th Street New York, NY 10022","Sushi","Casual Dining","Nare Sushi",-73.9702151,40.7616522
"1251",1250,"110 St. Marks Place New York, NY 10003","French American","Casual Dining","David's Cafe",-73.9843237,40.7269605
"1252",1251,"130 W 47th Street New York, NY 10036","American","Casual Elegant","Tender Restaurant",-73.9832204,40.7583519
"1253",1252,"406 East 64th St New York, NY 10065","Seafood","Casual Dining","Fatty Fish",-73.9592555,40.7623539
"1254",1253,"825 3rd Ave New York, NY 10022","American","Casual Dining","Ashton's Alley",-73.9701462,40.7558722
"1255",1254,"423 Amsterdam Avenue New York, NY 10024","American","Casual Dining","Sarabeth's West",-73.9774214,40.7838771
"1256",1255,"135 Christopher Street New York, NY 10014","Sushi","Casual Dining","Amber West Village",-74.0069567,40.7331524
"1257",1256,"177 9th Ave. New York, NY 10011","French","Casual Dining","La Bergamote",-74.0027869,40.7450393
"1258",1257,"337 East 49th Street New York, NY 10017","Italian","Fine Dining","Il Postino",-73.9674258,40.7538149
"1259",1258,"2 Ave of the Americas New York, NY 10013","American","Casual Elegant","Roxy Bar",-74.004781,40.7193813
"1260",1259,"518 W 27th Street New York, NY 10001","Mediterranean","Casual Dining","La Piscine",-74.0034123,40.750402
"1261",1260,"1078 First Avenue New York, NY 10022","Italian","Casual Dining","Il Valentino Osteria",-73.9617785,40.7593057
"1262",1261,"986 2nd Avenue New York, NY 10022","American","Casual Dining","Atwood Kitchen and Bar Room",-73.9672667,40.7561737
"1263",1262,"508 West 42nd St. New York, NY 10036","Contemporary American","Casual Dining","The Lindeman",-73.9963024,40.7597852
"1264",1263,"420 Park Avenue South New York, NY 10016","Italian","Casual Elegant","Asellina Ristorante",-73.9841241,40.743899
"1265",1264,"169 9th Avenue New York, NY 10011","Italian","Casual Dining","Bocca Di Bacco (Chelsea - 20th St.)",-74.0030186,40.7446144
"1266",1265,"50 Commerce St New York, NY 10014","Contemporary American","Casual Dining","Fifty",-74.0057019,40.7313627
"1267",1266,"615 1/2 Hudson Street New York, NY 10014","Contemporary American","Casual Elegant","Bespoke Kitchen",-74.0059104,40.7378928
"1268",1267,"483 Columbus Ave New York, NY 10024","Italian","Casual Elegant","Bellini Italian Restaurant & Brick Oven Pizza - West Side",-73.9731926,40.7845765
"1269",1268,"246 Spring Street New York, NY 10013","Japanese","Fine Dining","Koi - Soho",-74.0054946,40.7253319
"1270",1269,"98 Kenmare St New York, NY 10012","American","Casual Dining","Spring Street Natural",-73.9969476,40.7211201
"1271",1270,"109 Washington Street New york, NY 10028","Contemporary American","Casual Dining","Schilling",-74.0139894,40.7085747
"1272",1271,"64 Carmine New York, NY 10014","French American","Casual Dining","Gentilly",-74.004259,40.7297563
"1273",1272,"154 Central Park South New York, NY 10019","American","Casual Elegant","SOUTHGATE Bar & Restaurant",-73.9781489,40.7662755
"1274",1273,"333 Hudson St New York, NY 10013","Comfort Food","Casual Dining","Westville Hudson",-74.0076894,40.7271573
"1275",1274,"123 West 45th Street New York, NY 10036","American","Casual Dining","The Perfect Pint - West",-73.9837397,40.7574076
"1276",1275,"472 9th Avenue New York, NY 10018","Thai","Casual Dining","Thai Select",-73.9949369,40.7547758
"1277",1276,"145 E. 50th St New York, NY 10022","Italian","Casual Elegant","Bistango at The Kimberly Hotel",-73.9714035,40.7563217
"1278",1277,"152 E 46th Street New York, NY 10017","Indian","Casual Elegant","1 Darbar",-73.973531,40.7535127
"1279",1278,"237 West 54th Street New York, NY 10019","Steakhouse","Fine Dining","Empire Steakhouse - 237 West 54 Street off of Broadway",-73.983043,40.7645319
"1280",1279,"785 9th Ave New York, NY 10019","Gastro Pub","Casual Elegant","Brickyard Gastropub",-73.9881594,40.7650802
"1281",1280,"857 9th Ave. New York, NY 10019","Mediterranean","Casual Dining","kilo",-73.9865514,40.7670877
"1282",1281,"202 West 14th Street New York, NY 10011","Italian","Casual Dining","La Carbonara",-74.0003269,40.7385932
"1283",1282,"174 Avenue B New York, NY 10009","Italian","Casual Dining","Eleven B",-73.9797462,40.7274489
"1284",1283,"165 East 33rd Street New York, NY 10016","Sushi","Casual Dining","Nomado 33",-73.9790168,40.7454813
"1285",1284,"118 2nd Ave New York, NY 10003","Israeli","Casual Elegant","Bar Virage",-73.9877911,40.7279802
"1286",1285,"1055 Lexington Avenue New York, NY 10021","American","Casual Dining","Eats",-73.960648,40.7721981
"1287",1286,"17 West 19th St. New York, NY 10011","Italian","Casual Elegant","Zio",-73.9924795,40.7396687
"1288",1287,"32 West 37th New York, NY 10018","Steakhouse","Casual Dining","Frankie & Johnnie's Steakhouse - Manhattan",-73.984917,40.7508297
"1289",1288,"50 Ave. A New York, NY 10009","Mexican","Casual Dining","Villa Cemita",-73.9847896,40.7237715
"1290",1289,"89 East 42nd Street Grand Central Terminal West Balcony New York, NY 10017","Italian","Casual Elegant","Cipriani - Dolci",-73.9697795,40.7519846
"1291",1290,"140 E 41st St New York, NY 10017","American","Casual Elegant","Public House - New York",-73.9761481,40.750368
"1292",1291,"957 Second Avenue New York, NY 10022","Korean","Casual Dining","BarKogi",-73.9684761,40.7554274
"1293",1292,"728 8th Ave New York, NY 10036","Italian","Casual Dining","Daniela's",-73.9880027,40.759241
"1294",1293,"118 10th Avenue New York, NY 10011","American","Casual Dining","The Park",-74.00634,40.7441958
"1295",1294,"212 East 42nd street New York, NY 10017","American","Casual Dining","The LCL Bar & Kitchen NYC",-73.9740114,40.7502017
"1296",1295,"16 East 46th St. New York, NY 10017","Steakhouse","Casual Dining","Wolfgang's Steakhouse Boutique",-73.978104,40.755387
"1297",1296,"31 Saint Marks Place New York, NY 10003","Japanese","Home Style","Hakata Hot Pot NYC",-73.9882073,40.7290672
"1298",1297,"6 E 32nd St New York, NY 10016","Sushi","Casual Dining","IchiUmi - NYC",-73.9849793,40.7465366
"1299",1298,"23 Grand Street New York, NY 10013","American","Casual Elegant","David Burke Kitchen",-74.0049238,40.7227827
"1300",1299,"886 Amsterdam Avenue New York, NY 10025","Italian","Casual Dining","Arco Cafe",-73.9672297,40.7987219
"1301",1300,"2240 Highland Avenue South Birmingham, AL 35205","Mediterranean","Casual Elegant","Bottega",-86.7900009,33.502495
"1302",1301,"20 Christopher Street New York, NY 10014","French","Casual Dining","Delice & Sarrasin",-74.0006559,40.7338142
"1303",1302,"396 West Broadway New York, NY 10012","French","Casual Dining","Laduree SOHO",-74.0024593,40.724291
"1304",1303,"4 East 36th Street New York, NY 10016","Mediterranean","Casual Elegant","Arabesque",-73.9831537,40.7493304
"1305",1304,"300 Spring St New York, NY 10013","American","Casual Elegant","Union Bar & Kitchen",-74.0079757,40.7257199
"1306",1305,"90 Thompson St New York, NY 10012","Italian","Casual Elegant","SAN CARLO  Osteria Piemonte",-74.0021269,40.7251702
"1307",1306,"222 East 39th Street New York, NY 10016","Japanese","Fine Dining","Tempura Matsui",-73.974945,40.7481355
"1308",1307,"238 West 56th Street New York, NY 10019","Sushi","Casual Dining","Fuji Sushi",-73.9828738,40.7655937
"1309",1308,"381 3rd Avenue New York, NY 10016","Sushi","Casual Dining","Amber Kips Bay",-73.9809179,40.7414918
"1310",1309,"605 Hudson Street New York, NY 10014","French","Casual Dining","La Ripaille",-74.0060032,40.7372748
"1311",1310,"1471 2nd Ave New York, NY 10075","American","Casual Dining","Copper Kettle Kitchen",-73.95652,40.771876
"1312",1311,"45 East 30th St. New York, NY 10016","Barbecue","Casual Dining","Mason Jar",-73.983592,40.7449695
"1313",1312,"50 Central Park South New York, NY 10019","American","Casual Elegant","Auden Bistro & Bar",-73.9760488,40.7653101
"1314",1313,"64 Downing Street New York, NY 10014","Mediterranean","Casual Dining","Gardenia",-74.0048741,40.7288284
"1315",1314,"117 W. 58th Street New York, NY 10019","Italian","Fine Dining","Nino's Tuscany",-73.9772655,40.7654611
"1316",1315,"53 Irving Place New York, NY 10003","Mediterranean","Casual Dining","Pierre Loti Union Square",-73.9875442,40.7361063
"1317",1316,"254 10th Avenue New York, NY 10001","Asian","Casual Dining","Chop Shop",-74.0031555,40.7486894
"1318",1317,"117 West 57th Street New York, NY 10019","Italian","Casual Dining","Angelo's on 57th St.",-73.9779504,40.7649161
"1319",1318,"359 West Broadway New York, NY 10013","Comfort Food","Home Style","Cupping Room Cafe",-74.0030486,40.723
"1320",1319,"132 West 27th Street New York, NY 10001","Italian","Elegant Dining","Impero Caffe by Scott Conant",-73.9926305,40.7459181
"1321",1320,"143 Mulberry Street New York, NY 10013","Italian","Casual Elegant","Sofia's of Little Italy",-73.9977919,40.7188971
"1322",1321,"15 West 18th New York, NY 10011","American","Casual Dining","The Bar Room at The Gander",-73.9928086,40.7391553
"1323",1322,"169 Sullivan Street New York, NY 10012","American","Casual Dining","Sullivan Bistro",-74.0009847,40.7279278
"1324",1323,"936 Amsterdam Ave New York, NY 10025","American","Casual Dining","The Ellington",-73.9658808,40.8007015
"1325",1324,"54 Thompson Street New York, NY 10012","Mediterranean","Casual Elegant","Pera Soho",-74.0032178,40.7238079
"1326",1325,"508 Greenwich Street New York, NY 10013","American","Casual Dining","Houseman Restaurant",-74.0094023,40.7257239
"1327",1326,"80 2nd Avenue New York, NY 10003","Italian","Casual Dining","Cacio e Vino",-73.9888896,40.7263882
"1328",1327,"531 Hudson Street New York, NY 10014","Contemporary American","Casual Dining","Swine",-74.0064599,40.7342457
"1329",1328,"154 Orchard Street New York, NY 10002","European","Casual Dining","Red Compass",-73.9886032,40.7207582
"1330",1329,"184 Prince St. New York, NY 10025","Italian","Casual Dining","Piccola Cucina Enoteca - Prince St.",-74.0021516,40.7262802
"1331",1330,"863 Ninth Avenue New York, NY 10019","Italian","Casual Dining","Bello Restaurant",-73.986521,40.767623
"1332",1331,"121 E 17th Street New York, NY 10003","American","Casual Elegant","The House",-73.9877365,40.7361284
"1333",1332,"903 8th Avenue New York, NY 10019","Italian","Casual Elegant","Da Tommaso NYC",-73.9848223,40.7645702
"1334",1333,"111 W 17th ST New York, NY 10011","Mexican","Casual Dining","Serenata",-73.9960065,40.7396931
"1335",1334,"161 East Houston St New York, NY 10002","Mediterranean","Casual Dining","Mezetto",-73.9890183,40.7228137
"1336",1335,"718 Amsterdam Avenue New York, NY 10025","Italian","Casual Dining","Acqua - NYC",-73.971253,40.793391
"1337",1336,"46 West 46 Street New York, NY 10036","Italian","Casual Dining","Ceci Italian Restaurant",-73.9811731,40.7567064
"1338",1337,"558 Broome Street (closer to Varick) New York, NY 10013","French","Casual Elegant","La Sirene",-74.0094471,40.7217861
"1339",1338,"1496 2nd Avenue New York, NY 10075","Mediterranean","Casual Dining","MELA East",-73.9553718,40.7724461
"1340",1339,"144 West 46th Street New York, NY 10036","American","Casual Dining","Pig n Whistle-46th St.",-73.9841748,40.7579406
"1341",1340,"258 West 15th Street New York, NY 10011","Mediterranean","Casual Dining","Pierre Loti Chelsea",-74.0016546,40.7400621
"1342",1341,"122 East 27th Street New York, NY 10016","Italian","Fine Dining","I Trulli",-73.983681,40.742097
"1343",1342,"216 7th Ave New York, NY 10011","Wine Bar","Casual Dining","Zagara Restaurant and Wine Bar",-73.9962409,40.7438065
"1344",1343,"305 Bleecker St New York, NY 10014","Italian","Casual Dining","Suprema Provisions",-74.0036155,40.7326925
"1345",1344,"63 Cooper Sq New York, NY 10003","Japanese","Casual Dining","Ise Japanese Restaurant",-73.9899057,40.7290645
"1346",1345,"150 East 50th Street New York, NY 10022","American","Casual Dining","KB50",-73.9715473,40.7558688
"1347",1346,"132 4th Avenue New York, NY 10003","American","Casual Dining","The Fourth",-73.9901924,40.7333427
"1348",1347,"116 E 60th Street New York, NY 10022","Contemporary American","Casual Elegant","Blu on Park Restaurant",-73.9687531,40.7629833
"1349",1348,"209 Mulberry Street New York, NY 10012","French","Casual Dining","Tartinery",-73.9964579,40.7218195
"1350",1349,"765 Washington Street New York, NY 10014","Tapas / Small Plates","Casual Dining","Entwine",-74.0079761,40.737397
"1351",1350,"47 8th Avenue New York, NY 10014","French American","Casual Dining","Barrio 47",-74.0040836,40.7385272
"1352",1351,"518 West 27th Street New York, NY 10001","French","Casual Elegant","The Americano",-74.0034123,40.750402
"1353",1352,"1295 Madison Avenue New York, NY 10128","American","Casual Dining","Sarabeth's East",-73.9556092,40.784769
"1354",1353,"100 Simcoe St Toronto, ON M5H 3L2","Steakhouse","Fine Dining","Michael's on Simcoe",-79.3867668,43.6483301
"1355",1354,"371 7th Avenue New York, NY 10001","Contemporary American","Casual Elegant","Niles New York City",-73.9916558,40.7487055
"1356",1355,"10 E 39th Street New York, NY 10016","Japanese","Casual Dining","Norikoh",-73.9816058,40.7510714
"1357",1356,"6 Platt St New York, NY 10038","Contemporary American","Casual Elegant","The Ketch",-74.0063872,40.7073433
"1358",1357,"65 2nd Ave New York, NY 10003","Italian","Casual Dining","Double Zero",-73.9898081,40.7260895
"1359",1358,"77 Warren Street New York, NY 10007","American","Casual Dining","Warren 77",-74.0103619,40.7150571
"1360",1359,"156 7th Ave New York, NY 10011","American","Casual Dining","elmo",-73.9975453,40.7419958
"1361",1360,"52 West 33rd Street New York, NY 10001","French","Casual Dining","Petit Poulet",-73.9875332,40.7486859
"1362",1361,"47 West 8th Street New York, NY 10011","American","Casual Elegant","Greenwich Project",-73.9984867,40.733333
"1363",1362,"15 West 18th New York, NY 10011","American","Casual Elegant","The Gander",-73.9928086,40.7391553
"1364",1363,"38 West 26th New York, NY 10010","American","Casual Dining","Flatiron Hall",-73.9907407,40.7442852
"1365",1364,"1754 Second Avenue New York, NY 10128","American","Casual Elegant","The Milton",-73.9489629,40.7812318
"1366",1365,"1535 Broadway New York, NY 10036","American","Casual Dining","Crossroads American Kitchen and Bar",-73.9862475,40.7586115
"1367",1366,"5 West 8th St. New York, NY 10011","Mediterranean","Casual Dining","Margaux",-73.9967989,40.7326526
"1368",1367,"55 Irving Place New York, NY 10003","Mediterranean","Casual Dining","Adalya",-73.9874304,40.7362291
"1369",1368,"85 10th Ave New York, NY 10011","Gastro Pub","Casual Elegant","Sons & Daughters",-74.0079542,40.7432086
"1370",1369,"1641 2nd Ave New York, NY 10028","Contemporary American","Elegant Dining","The Daisy",-73.9523979,40.7773907
"1371",1370,"101 West 57th St. New York, NY 10019","American","Casual Elegant","The Wayfarer",-73.9773463,40.7646625
"1372",1371,"417 Amsterdam Ave New York, NY 10024","Italian","Casual Dining","Pretto",-73.9777007,40.7836064
"1373",1372,"235 W. 46th St. New York, NY 10036","Contemporary American","Casual Dining","Paramount Bar and Grill",-73.986987,40.759642
"1374",1373,"522 Hudson Street New York, NY 10014","American","Casual Dining","The Quarter",-74.0060337,40.7339688
"1375",1374,"310 West Broadway New York, NY 10013","American","Casual Dining","Grand Bar & Lounge at Soho Grand Hotel",-74.0045064,40.7220519
"1376",1375,"246 W 38th St New York, NY 10018","American","Casual Dining","District Tap House",-73.9905013,40.7540393
"1377",1376,"44 West 44th Street New York, NY 10036","American","Casual Elegant","Forty Four",-73.9823094,40.7555978
"1378",1377,"733 Ninth Ave New York, NY 10019","American","Casual Dining","Gossip Restaurant",-73.989394,40.7633711
"1379",1378,"344 East 59th Street New York, NY 10022","French American","Casual Dining","Uncorked Bar & Grill",-73.9626226,40.7596437
"1380",1379,"78 Carmine Street New York, NY 10014","Contemporary French","Casual Elegant","GLOO",-74.0046663,40.7294869
"1381",1380,"310 West Broadway New York, NY 10013","American","Casual Dining","Grand Bar & Lounge at Soho Grand Hotel",-74.0045064,40.7220519
"1382",1381,"246 W 38th St New York, NY 10018","American","Casual Dining","District Tap House",-73.9905013,40.7540393
"1383",1382,"44 West 44th Street New York, NY 10036","American","Casual Elegant","Forty Four",-73.9823094,40.7555978
"1384",1383,"733 Ninth Ave New York, NY 10019","American","Casual Dining","Gossip Restaurant",-73.989394,40.7633711
"1385",1384,"344 East 59th Street New York, NY 10022","French American","Casual Dining","Uncorked Bar & Grill",-73.9626226,40.7596437
"1386",1385,"507 9th Ave at 38th St. New York, NY 10018","Italian","Casual Elegant","iL Punto",-73.99464,40.7561446
"1387",1386,"78 2nd Avenue New York, NY 10003","Mediterranean","Casual Dining","Nomad (East Village)",-73.9889211,40.7263365
"1388",1387,"200 E 3rd Street New York, NY 10009","Southern","Casual Dining","Root & Bone",-73.9833023,40.7226894
"1389",1388,"1640 Second Ave New York, NY 10028","American","Casual Dining","Five Mile Stone",-73.951868,40.777205
"1390",1389,"109 East 42nd Street New York, NY 10017","Contemporary American","Casual Dining","New York Central",-73.9763424,40.7520393
"1391",1390,"570 10th Ave New York, NY 10036","Mediterranean","Casual Elegant","Green Fig",-73.9954561,40.7591568
"1392",1391,"575 Hudson New York, NY 10014","American","Casual Dining","Hudson Hound",-74.006185,40.7361456
"1393",1392,"157 West 47th Street New York, NY 10036","American","Casual Dining","Maple",-73.9837169,40.7590695
"1394",1393,"2901 Ocean Park Blvd. Santa Monica, CA 90405","Italian","Casual Dining","Il Forno",-118.4546141,34.0201137
"1395",1394,"421 West 13th Street New York, NY 10014","Italian","Fine Dining","Valbella",-74.0069627,40.7409764
"1396",1395,"308 W 50th St New York, NY 10019","American","Casual Dining","Blue Dog Kitchen & Bar",-73.9869679,40.7624439
"1397",1396,"809 Ninth Avenue New York, NY 10019","Contemporary American","Casual Dining","Annabel",-73.9875562,40.7657968
"1398",1397,"239 3rd Avenue New York, NY 10003","American","Casual Elegant","The Stand",-73.9843661,40.736684
"1399",1398,"224 W 51st New York, NY 10019","Italian","Casual Elegant","Azalea",-73.9848896,40.7623132
"1400",1399,"343 West 46th Street New York, NY 10036","Contemporary American","Casual Elegant","Don't Tell Mama NYC",-73.9894769,40.7606259
"1401",1400,"118 East 40th Street New York, NY 10016","Contemporary American","Casual Elegant","Bedford & Co.",-73.9775843,40.7501895
"1402",1401,"190 Avenue B New York, NY 10009","Contemporary American","Casual Dining","Kingsley",-73.9793238,40.7279836
"1403",1402,"1085 2nd Avenue New York, NY 10022","American","Casual Elegant","Bottle and Bine",-73.965401,40.759606
"1404",1403,"856 9th Avenue New York, NY 10019","Fish","Casual Elegant","Blue Seafood Bar",-73.9861658,40.7668613
"1405",1404,"252 W 37th ST New York, NY 10018","American","Casual Dining","District Social",-73.9914546,40.7535849
